x,112,116,120,124,128,132,APAR_111.1,APAR_112.2,APAR_113.3,APAR_114.4,APAR_115.5,APAR_116.6,APAR_117.7,APAR_118.8,APAR_119.9,APAR_120.10,APAR_121.11,APAR_122.12,APAR_123.13,APAR_124.14,APAR_125.15,APAR_126.16,APAR_127.17,APAR_128.18,APAR_129.19,FIF_104.4,FIF_105.5,FIF_106.6,APAR_19.19,APAR_20.20
2019-01-12--12:14:12,NaN,NaN,NaN,NaN,NaN,NaN,35.7,36.0,35.2,60.9,92.1,42.7,43.1,46.8,61.3,35.5,38.5,39.2,49.3,41.3,50.9,63.0,40.9,56.9,70.2,25.000000,27.000000,24.000000,58.7,84.0
2019-01-12--12:17:48,NaN,NaN,NaN,NaN,NaN,NaN,35.7,36.1,35.3,60.9,92.1,42.7,43.1,46.9,61.2,35.5,38.6,39.2,49.4,41.3,50.9,63.0,40.8,56.9,70.2,25.000000,27.000000,24.000000,58.7,84.0
2019-01-12--12:21:24,NaN,NaN,NaN,NaN,NaN,NaN,35.7,36.1,35.3,60.9,92.1,42.7,43.1,46.9,61.2,35.5,38.6,39.2,49.4,41.3,50.9,63.0,40.8,56.9,70.2,25.000000,27.000000,24.000000,58.7,84.0
2019-01-12--12:25:00,NaN,NaN,NaN,NaN,NaN,NaN,35.7,36.1,35.3,60.9,92.1,42.7,43.1,46.9,61.2,35.5,38.6,39.2,49.4,41.3,50.9,63.0,40.8,56.9,70.2,25.000000,27.000000,24.000000,58.7,84.0
2019-01-12--12:28:36,NaN,NaN,NaN,NaN,NaN,NaN,35.7,36.1,35.3,60.9,92.1,42.7,43.1,46.9,61.2,35.5,38.6,39.2,49.4,41.3,50.9,63.0,40.8,56.9,70.2,25.000000,27.000000,24.000000,58.7,84.0
2019-01-12--12:32:12,NaN,NaN,NaN,NaN,NaN,NaN,35.7,36.1,35.3,60.9,92.1,42.7,43.1,46.9,61.2,35.5,38.5,39.2,49.3,41.3,50.9,63.0,40.8,56.9,70.2,25.000000,27.000000,24.000000,58.7,84.1
2019-01-12--12:35:48,NaN,NaN,NaN,NaN,NaN,NaN,35.7,36.1,35.3,60.9,92.1,42.7,43.1,46.9,61.2,35.5,38.5,39.2,49.3,41.3,50.9,63.0,40.8,56.9,70.2,25.000000,27.000000,24.000000,58.7,84.1
2019-01-12--12:39:24,NaN,NaN,NaN,NaN,NaN,NaN,35.7,36.1,35.3,60.9,92.1,42.7,43.1,46.9,61.2,35.5,38.5,39.2,49.3,41.3,50.9,63.0,40.8,56.9,70.2,25.000000,27.000000,24.000000,58.7,84.1
2019-01-12--12:43:00,NaN,NaN,NaN,NaN,NaN,NaN,35.7,36.1,35.3,60.9,92.1,42.7,43.1,46.9,61.2,35.5,38.5,39.2,49.3,41.3,50.9,63.0,40.8,56.9,70.2,25.000000,27.000000,24.000000,58.7,84.1
2019-01-12--12:46:36,NaN,NaN,NaN,NaN,NaN,NaN,35.7,36.1,35.3,60.9,92.1,42.7,43.1,46.9,61.2,35.5,38.5,39.2,49.4,41.3,50.9,63.0,40.9,56.9,70.2,24.000000,27.000000,24.000000,58.6,84.1
2019-01-12--12:50:12,NaN,NaN,NaN,NaN,NaN,NaN,35.7,36.1,35.3,60.9,92.1,42.7,43.1,46.9,61.2,35.5,38.5,39.2,49.4,41.3,50.9,63.0,40.9,56.9,70.2,24.000000,27.000000,24.000000,58.6,84.1
2019-01-12--12:53:48,NaN,NaN,NaN,NaN,NaN,NaN,35.7,36.1,35.3,60.9,92.1,42.7,43.1,46.9,61.2,35.5,38.5,39.2,49.4,41.3,50.9,63.0,40.9,56.9,70.2,24.000000,27.000000,24.000000,58.6,84.1
2019-01-12--12:57:24,NaN,NaN,NaN,NaN,NaN,NaN,35.7,36.1,35.3,60.9,92.1,42.7,43.1,46.9,61.2,35.5,38.5,39.2,49.4,41.3,50.9,63.0,40.9,56.9,70.2,24.000000,27.000000,24.000000,58.6,84.1
2019-01-12--13:01:00,NaN,NaN,NaN,NaN,NaN,NaN,35.7,36.1,35.3,60.9,92.1,42.7,43.1,46.9,61.2,35.5,38.5,39.3,49.4,41.3,50.8,62.9,40.9,56.9,70.2,24.000000,27.000000,24.000000,58.5,84.2
2019-01-12--13:04:36,NaN,NaN,NaN,NaN,NaN,NaN,35.7,36.1,35.3,60.9,92.1,42.7,43.1,46.9,61.2,35.5,38.5,39.3,49.4,41.3,50.8,62.9,40.9,56.9,70.2,24.000000,27.000000,24.000000,58.5,84.2
2019-01-12--13:08:12,NaN,NaN,NaN,NaN,NaN,NaN,35.7,36.1,35.3,60.9,92.1,42.7,43.1,46.9,61.2,35.5,38.5,39.3,49.4,41.3,50.8,62.9,40.9,56.9,70.2,24.000000,27.000000,24.000000,58.5,84.2
2019-01-12--13:11:48,NaN,NaN,NaN,NaN,NaN,NaN,35.7,36.1,35.3,60.9,92.1,42.7,43.1,46.9,61.2,35.5,38.5,39.3,49.4,41.3,50.8,62.9,40.9,56.9,70.2,24.000000,27.000000,24.000000,58.5,84.2
2019-01-12--13:15:24,NaN,NaN,NaN,NaN,NaN,NaN,35.7,36.1,35.3,60.9,92.1,42.7,43.2,46.9,61.1,35.5,38.5,39.3,49.4,41.3,50.8,62.9,40.9,56.9,70.2,25.000000,27.000000,24.000000,58.5,84.2
2019-01-12--13:19:00,NaN,NaN,NaN,NaN,NaN,NaN,35.7,36.1,35.3,60.9,92.1,42.7,43.2,46.9,61.1,35.5,38.5,39.3,49.4,41.3,50.8,62.9,40.9,56.9,70.2,25.000000,27.000000,24.000000,58.7,84.2
2019-01-12--13:22:36,NaN,NaN,NaN,NaN,NaN,NaN,35.7,36.1,35.3,60.9,92.1,42.7,43.2,46.9,61.1,35.5,38.5,39.3,49.4,41.3,50.8,62.9,40.9,56.9,70.2,25.000000,27.000000,24.000000,58.7,84.2
2019-01-12--13:26:12,NaN,NaN,NaN,NaN,NaN,NaN,35.7,36.1,35.3,60.9,92.1,42.7,43.2,46.9,61.1,35.5,38.5,39.3,49.4,41.3,50.8,62.9,40.9,56.9,70.2,25.000000,27.000000,24.000000,58.7,84.2
2019-01-12--13:29:48,NaN,NaN,NaN,NaN,NaN,NaN,35.7,36.1,35.3,60.9,92.1,42.7,43.2,46.9,61.1,35.5,38.5,39.3,49.4,41.3,50.8,62.9,40.9,56.9,70.2,25.000000,27.000000,24.000000,58.7,84.2
2019-01-12--13:33:24,NaN,NaN,NaN,NaN,NaN,NaN,35.7,36.1,35.4,60.9,92.1,42.7,43.2,46.9,61.1,35.5,38.5,39.3,49.4,41.3,50.8,62.9,40.9,56.9,70.2,25.000000,27.000000,24.000000,58.8,84.3
2019-01-12--13:37:00,NaN,NaN,NaN,NaN,NaN,NaN,35.7,36.1,35.4,60.9,92.1,42.7,43.2,46.9,61.1,35.5,38.5,39.3,49.4,41.3,50.8,62.9,40.9,56.9,70.2,25.000000,27.000000,24.000000,58.8,84.3
2019-01-12--13:40:36,NaN,NaN,NaN,NaN,NaN,NaN,35.7,36.1,35.4,60.9,92.1,42.7,43.2,46.9,61.1,35.5,38.5,39.3,49.4,41.3,50.8,62.9,40.9,56.9,70.2,25.000000,27.000000,24.000000,58.8,84.3
2019-01-12--13:44:12,NaN,NaN,NaN,NaN,NaN,NaN,35.7,36.1,35.4,60.9,92.1,42.7,43.2,46.9,61.1,35.5,38.5,39.3,49.4,41.3,50.8,62.9,40.9,56.9,70.2,25.000000,27.000000,24.000000,58.8,84.3
2019-01-12--13:47:48,NaN,NaN,NaN,NaN,NaN,NaN,35.7,36.1,35.4,60.8,92.1,42.7,43.2,46.9,61.1,35.4,38.5,39.3,49.4,41.3,50.8,62.9,40.9,56.9,70.2,24.000000,27.000000,24.000000,59.2,84.3
2019-01-12--13:51:24,NaN,NaN,NaN,NaN,NaN,NaN,35.7,36.1,35.4,60.8,92.1,42.7,43.2,46.9,61.1,35.4,38.5,39.3,49.4,41.3,50.8,62.9,40.9,56.9,70.2,24.000000,27.000000,24.000000,59.2,84.3
2019-01-12--13:55:00,NaN,NaN,NaN,NaN,NaN,NaN,35.7,36.1,35.4,60.8,92.1,42.7,43.2,46.9,61.1,35.4,38.5,39.3,49.4,41.3,50.8,62.9,40.9,56.9,70.2,24.000000,27.000000,24.000000,59.2,84.3
2019-01-12--13:58:36,NaN,NaN,NaN,NaN,NaN,NaN,35.7,36.1,35.4,60.8,92.1,42.7,43.2,46.9,61.1,35.4,38.5,39.3,49.4,41.3,50.8,62.9,40.9,56.9,70.2,24.000000,27.000000,24.000000,59.2,84.3
2019-01-12--14:02:12,NaN,NaN,NaN,NaN,NaN,NaN,35.7,36.1,35.4,60.8,92.1,42.7,43.2,47.0,61.1,35.4,38.5,39.3,49.4,41.3,50.7,62.9,41.0,56.9,70.2,25.000000,27.000000,24.000000,59.4,84.4
2019-01-12--14:05:48,NaN,NaN,NaN,NaN,NaN,NaN,35.7,36.1,35.4,60.8,92.1,42.7,43.2,47.0,61.1,35.4,38.5,39.3,49.4,41.3,50.7,62.9,41.0,56.9,70.2,25.000000,27.000000,24.000000,59.4,84.4
2019-01-12--14:09:24,NaN,NaN,NaN,NaN,NaN,NaN,35.7,36.1,35.4,60.8,92.1,42.7,43.2,47.0,61.1,35.4,38.5,39.3,49.4,41.3,50.7,62.9,41.0,56.9,70.2,25.000000,27.000000,24.000000,59.4,84.4
2019-01-12--14:13:00,NaN,NaN,NaN,NaN,NaN,NaN,35.7,36.1,35.4,60.8,92.1,42.7,43.2,47.0,61.1,35.4,38.5,39.3,49.4,41.3,50.7,62.9,41.0,56.9,70.2,25.000000,27.000000,24.000000,59.4,84.4
2019-01-12--14:16:36,NaN,NaN,NaN,NaN,NaN,NaN,35.7,36.1,35.4,60.8,92.1,42.7,43.2,47.0,61.0,35.4,38.4,39.3,49.4,41.3,50.8,62.9,41.0,56.9,70.2,25.000000,27.000000,24.000000,59.4,84.4
2019-01-12--14:20:12,NaN,NaN,NaN,NaN,NaN,NaN,35.7,36.1,35.4,60.8,92.1,42.7,43.2,47.0,61.0,35.4,38.4,39.3,49.4,41.3,50.8,62.9,41.0,56.9,70.2,25.000000,27.000000,24.000000,59.4,84.4
2019-01-12--14:23:48,NaN,NaN,NaN,NaN,NaN,NaN,35.7,36.1,35.4,60.8,92.1,42.7,43.2,47.0,61.0,35.4,38.4,39.3,49.4,41.3,50.8,62.9,41.0,56.9,70.2,25.000000,27.000000,24.000000,59.4,84.4
2019-01-12--14:27:24,NaN,NaN,NaN,NaN,NaN,NaN,35.7,36.1,35.4,60.8,92.1,42.7,43.2,47.0,61.0,35.4,38.4,39.3,49.4,41.3,50.8,62.9,41.0,56.9,70.2,25.000000,27.000000,24.000000,59.4,84.4
2019-01-12--14:31:00,NaN,NaN,NaN,NaN,NaN,NaN,35.7,36.1,35.4,60.7,92.1,42.7,43.2,47.0,61.0,35.4,38.4,39.4,49.4,41.3,50.7,62.9,40.9,56.9,70.2,24.000000,27.000000,24.000000,59.3,84.5
2019-01-12--14:34:36,NaN,NaN,NaN,NaN,NaN,NaN,35.7,36.1,35.4,60.7,92.1,42.7,43.2,47.0,61.0,35.4,38.4,39.4,49.4,41.3,50.7,62.9,40.9,56.9,70.2,24.000000,27.000000,24.000000,59.3,84.5
2019-01-12--14:38:12,NaN,NaN,NaN,NaN,NaN,NaN,35.7,36.1,35.4,60.7,92.1,42.7,43.2,47.0,61.0,35.4,38.4,39.4,49.4,41.3,50.7,62.9,40.9,56.9,70.2,24.000000,27.000000,24.000000,59.3,84.5
2019-01-12--14:41:48,NaN,NaN,NaN,NaN,NaN,NaN,35.7,36.1,35.4,60.7,92.1,42.7,43.2,47.0,61.0,35.4,38.4,39.4,49.4,41.3,50.7,62.9,40.9,56.9,70.2,24.000000,27.000000,24.000000,59.3,84.5
2019-01-12--14:45:24,NaN,NaN,NaN,NaN,NaN,NaN,35.8,36.1,35.4,60.7,92.1,42.7,43.2,47.0,61.0,35.4,38.4,39.4,49.4,41.3,50.7,62.9,40.9,57.0,70.2,24.000000,27.000000,24.000000,59.3,84.5
2019-01-12--14:49:00,NaN,NaN,NaN,NaN,NaN,NaN,35.8,36.1,35.4,60.7,92.1,42.7,43.2,47.0,61.0,35.4,38.4,39.4,49.4,41.3,50.7,62.9,40.9,57.0,70.2,24.000000,27.000000,24.000000,59.3,84.5
2019-01-12--14:52:36,NaN,NaN,NaN,NaN,NaN,NaN,35.8,36.1,35.4,60.7,92.1,42.7,43.2,47.0,61.0,35.4,38.4,39.4,49.4,41.3,50.7,62.9,40.9,57.0,70.2,24.000000,27.000000,24.000000,59.3,84.5
2019-01-12--14:56:12,NaN,NaN,NaN,NaN,NaN,NaN,35.8,36.1,35.4,60.7,92.1,42.7,43.2,47.0,61.0,35.4,38.4,39.4,49.4,41.3,50.7,62.9,40.9,57.0,70.2,24.000000,27.000000,24.000000,59.3,84.5
2019-01-12--14:59:48,NaN,NaN,NaN,NaN,NaN,NaN,35.8,36.1,35.4,60.7,92.1,42.7,43.2,47.0,61.0,35.4,38.4,39.4,49.4,41.3,50.7,62.9,40.9,57.0,70.2,24.000000,27.000000,24.000000,59.3,84.5
2019-01-12--15:03:24,NaN,NaN,NaN,NaN,NaN,NaN,35.7,36.1,35.4,60.7,92.0,42.7,43.2,47.0,61.0,35.4,38.4,39.4,49.4,41.3,50.7,62.9,41.0,56.9,70.2,24.000000,27.000000,24.000000,59.2,84.6
2019-01-12--15:07:00,NaN,NaN,NaN,NaN,NaN,NaN,35.7,36.1,35.4,60.7,92.0,42.7,43.2,47.0,61.0,35.4,38.4,39.4,49.4,41.3,50.7,62.9,41.0,56.9,70.2,24.000000,27.000000,24.000000,59.2,84.6
2019-01-12--15:10:36,NaN,NaN,NaN,NaN,NaN,NaN,35.7,36.1,35.4,60.7,92.0,42.7,43.2,47.0,61.0,35.4,38.4,39.4,49.4,41.3,50.7,62.9,41.0,56.9,70.2,24.000000,27.000000,24.000000,59.2,84.6
2019-01-12--15:14:12,NaN,NaN,NaN,NaN,NaN,NaN,35.7,36.1,35.4,60.7,92.0,42.7,43.2,47.0,61.0,35.4,38.4,39.4,49.4,41.3,50.7,62.9,41.0,56.9,70.2,24.000000,27.000000,24.000000,59.2,84.6
2019-01-12--15:17:48,NaN,NaN,NaN,NaN,NaN,NaN,35.7,36.1,35.4,60.6,92.0,42.7,43.2,47.0,60.9,35.4,38.4,39.4,49.4,41.3,50.7,62.9,41.0,57.0,70.2,24.000000,27.000000,24.000000,59.3,84.6
2019-01-12--15:21:24,NaN,NaN,NaN,NaN,NaN,NaN,35.7,36.1,35.4,60.6,92.0,42.7,43.2,47.0,60.9,35.4,38.4,39.4,49.4,41.3,50.7,62.9,41.0,57.0,70.2,24.000000,27.000000,24.000000,59.3,84.6
2019-01-12--15:25:00,NaN,NaN,NaN,NaN,NaN,NaN,35.7,36.1,35.4,60.6,92.0,42.7,43.2,47.0,60.9,35.4,38.4,39.4,49.4,41.3,50.7,62.9,41.0,57.0,70.2,24.000000,27.000000,24.000000,59.3,84.6
2019-01-12--15:28:36,NaN,NaN,NaN,NaN,NaN,NaN,35.7,36.1,35.4,60.6,92.0,42.7,43.2,47.0,60.9,35.4,38.4,39.4,49.4,41.3,50.7,62.9,41.0,57.0,70.2,24.000000,27.000000,24.000000,59.3,84.6
2019-01-12--15:32:12,NaN,NaN,NaN,NaN,NaN,NaN,35.8,36.1,35.5,60.6,92.1,42.7,43.2,47.0,60.9,35.5,38.3,39.4,49.4,41.3,50.7,62.9,41.0,57.0,70.2,24.000000,27.000000,24.000000,59.5,84.6
2019-01-12--15:35:48,NaN,NaN,NaN,NaN,NaN,NaN,35.8,36.1,35.5,60.6,92.1,42.7,43.2,47.0,60.9,35.5,38.3,39.4,49.4,41.3,50.7,62.9,41.0,57.0,70.2,24.000000,27.000000,24.000000,59.5,84.6
2019-01-12--15:39:24,NaN,NaN,NaN,NaN,NaN,NaN,35.8,36.1,35.5,60.6,92.1,42.7,43.2,47.0,60.9,35.5,38.3,39.4,49.4,41.3,50.7,62.9,41.0,57.0,70.2,24.000000,27.000000,24.000000,59.5,84.6
2019-01-12--15:43:00,NaN,NaN,NaN,NaN,NaN,NaN,35.8,36.1,35.5,60.6,92.1,42.7,43.2,47.0,60.9,35.5,38.3,39.4,49.4,41.3,50.7,62.9,41.0,57.0,70.2,24.000000,27.000000,24.000000,59.5,84.6
2019-01-12--15:46:36,NaN,NaN,NaN,NaN,NaN,NaN,35.7,36.1,35.4,60.5,92.1,42.8,43.2,47.0,60.9,35.5,38.3,39.5,49.4,41.3,50.7,62.8,41.0,57.0,70.2,24.000000,26.000000,24.000000,59.6,84.7
2019-01-12--15:50:12,NaN,NaN,NaN,NaN,NaN,NaN,35.7,36.1,35.4,60.5,92.1,42.8,43.2,47.0,60.9,35.5,38.3,39.5,49.4,41.3,50.7,62.8,41.0,57.0,70.2,24.000000,26.000000,24.000000,59.6,84.7
2019-01-12--15:53:48,NaN,NaN,NaN,NaN,NaN,NaN,35.7,36.1,35.4,60.5,92.1,42.8,43.2,47.0,60.9,35.5,38.3,39.5,49.4,41.3,50.7,62.8,41.0,57.0,70.2,24.000000,26.000000,24.000000,59.6,84.7
2019-01-12--15:57:24,NaN,NaN,NaN,NaN,NaN,NaN,35.7,36.1,35.4,60.5,92.1,42.8,43.2,47.0,60.9,35.5,38.3,39.5,49.4,41.3,50.7,62.8,41.0,57.0,70.2,24.000000,26.000000,24.000000,59.6,84.7
2019-01-12--16:01:00,NaN,NaN,NaN,NaN,NaN,NaN,35.8,36.1,35.5,60.5,92.1,42.8,43.2,47.0,60.8,35.4,38.3,39.5,49.4,41.3,50.7,62.8,41.0,57.0,70.2,24.000000,26.000000,24.000000,59.6,84.7
2019-01-12--16:04:36,NaN,NaN,NaN,NaN,NaN,NaN,35.8,36.1,35.5,60.5,92.1,42.8,43.2,47.0,60.8,35.4,38.3,39.5,49.4,41.3,50.7,62.8,41.0,57.0,70.2,24.000000,26.000000,24.000000,59.6,84.7
2019-01-12--16:08:12,NaN,NaN,NaN,NaN,NaN,NaN,35.8,36.1,35.5,60.5,92.1,42.8,43.2,47.0,60.8,35.4,38.3,39.5,49.4,41.3,50.7,62.8,41.0,57.0,70.2,24.000000,26.000000,24.000000,59.6,84.7
2019-01-12--16:11:48,NaN,NaN,NaN,NaN,NaN,NaN,35.8,36.1,35.5,60.5,92.1,42.8,43.2,47.0,60.8,35.4,38.3,39.5,49.4,41.3,50.7,62.8,41.0,57.0,70.2,24.000000,26.000000,24.000000,59.6,84.7
2019-01-12--16:15:24,NaN,NaN,NaN,NaN,NaN,NaN,35.8,36.1,35.5,60.4,92.1,42.8,43.2,47.1,60.8,35.4,38.3,39.5,49.4,41.4,50.6,62.8,41.0,57.0,70.2,24.000000,26.000000,24.000000,59.6,84.7
2019-01-12--16:19:00,NaN,NaN,NaN,NaN,NaN,NaN,35.8,36.1,35.5,60.4,92.1,42.8,43.2,47.1,60.8,35.4,38.3,39.5,49.4,41.4,50.6,62.8,41.0,57.0,70.2,24.000000,26.000000,24.000000,59.6,84.8
2019-01-12--16:22:36,NaN,NaN,NaN,NaN,NaN,NaN,35.8,36.1,35.5,60.4,92.1,42.8,43.2,47.1,60.8,35.4,38.3,39.5,49.4,41.4,50.6,62.8,41.0,57.0,70.2,24.000000,26.000000,24.000000,59.6,84.8
2019-01-12--16:26:12,NaN,NaN,NaN,NaN,NaN,NaN,35.8,36.1,35.5,60.4,92.1,42.8,43.2,47.1,60.8,35.4,38.3,39.5,49.4,41.4,50.6,62.8,41.0,57.0,70.2,24.000000,26.000000,24.000000,59.6,84.8
2019-01-12--16:29:48,NaN,NaN,NaN,NaN,NaN,NaN,35.8,36.1,35.5,60.4,92.1,42.8,43.2,47.1,60.8,35.4,38.3,39.5,49.4,41.4,50.6,62.8,41.0,57.0,70.2,24.000000,26.000000,24.000000,59.6,84.8
2019-01-12--16:33:24,NaN,NaN,NaN,NaN,NaN,NaN,35.8,36.1,35.5,60.4,92.1,42.8,43.2,47.1,60.8,35.5,38.4,39.5,49.4,41.4,50.6,62.8,41.0,57.0,70.2,24.000000,26.000000,24.000000,59.5,84.8
2019-01-12--16:37:00,NaN,NaN,NaN,NaN,NaN,NaN,35.8,36.1,35.5,60.4,92.1,42.8,43.2,47.1,60.8,35.5,38.4,39.5,49.4,41.4,50.6,62.8,41.0,57.0,70.2,24.000000,26.000000,24.000000,59.5,84.8
2019-01-12--16:40:36,NaN,NaN,NaN,NaN,NaN,NaN,35.8,36.1,35.5,60.4,92.1,42.8,43.2,47.1,60.8,35.5,38.4,39.5,49.4,41.4,50.6,62.8,41.0,57.0,70.2,24.000000,26.000000,24.000000,59.5,84.8
2019-01-12--16:44:12,NaN,NaN,NaN,NaN,NaN,NaN,35.8,36.1,35.5,60.4,92.1,42.8,43.2,47.1,60.8,35.5,38.4,39.5,49.4,41.4,50.6,62.8,41.0,57.0,70.2,24.000000,26.000000,24.000000,59.5,84.8
2019-01-12--16:47:48,NaN,NaN,NaN,NaN,NaN,NaN,35.8,36.1,35.5,60.3,92.1,42.8,43.2,47.1,60.8,35.5,38.3,39.5,49.4,41.4,50.6,62.8,41.0,57.0,70.2,25.000000,26.000000,24.000000,59.6,84.9
2019-01-12--16:51:24,NaN,NaN,NaN,NaN,NaN,NaN,35.8,36.1,35.5,60.3,92.1,42.8,43.2,47.1,60.8,35.5,38.3,39.5,49.4,41.4,50.6,62.8,41.0,57.0,70.2,25.000000,26.000000,24.000000,59.6,84.9
2019-01-12--16:55:00,NaN,NaN,NaN,NaN,NaN,NaN,35.8,36.1,35.5,60.3,92.1,42.8,43.2,47.1,60.8,35.5,38.3,39.5,49.4,41.4,50.6,62.8,41.0,57.0,70.2,25.000000,26.000000,24.000000,59.6,84.9
2019-01-12--16:58:36,NaN,NaN,NaN,NaN,NaN,NaN,35.8,36.1,35.5,60.3,92.1,42.8,43.2,47.1,60.8,35.5,38.3,39.5,49.4,41.4,50.6,62.8,41.0,57.0,70.2,25.000000,26.000000,24.000000,59.6,84.9
2019-01-12--17:02:12,NaN,NaN,NaN,NaN,NaN,NaN,35.8,36.1,35.5,60.3,92.1,42.8,43.2,47.1,60.7,35.4,38.3,39.6,49.4,41.4,50.6,62.8,41.0,57.0,70.2,24.000000,26.000000,24.000000,59.6,84.9
2019-01-12--17:05:48,NaN,NaN,NaN,NaN,NaN,NaN,35.8,36.1,35.5,60.3,92.1,42.8,43.2,47.1,60.7,35.4,38.3,39.6,49.4,41.4,50.6,62.8,41.0,57.0,70.2,24.000000,26.000000,24.000000,59.6,84.9
2019-01-12--17:09:24,NaN,NaN,NaN,NaN,NaN,NaN,35.8,36.1,35.5,60.3,92.1,42.8,43.2,47.1,60.7,35.4,38.3,39.6,49.4,41.4,50.6,62.8,41.0,57.0,70.2,24.000000,26.000000,24.000000,59.6,84.9
2019-01-12--17:13:00,NaN,NaN,NaN,NaN,NaN,NaN,35.8,36.1,35.5,60.3,92.1,42.8,43.2,47.1,60.7,35.4,38.3,39.6,49.4,41.4,50.6,62.8,41.0,57.0,70.2,24.000000,26.000000,24.000000,59.6,84.9
2019-01-12--17:16:36,NaN,NaN,NaN,NaN,NaN,NaN,35.8,36.1,35.5,60.2,92.1,42.8,43.2,47.1,60.7,35.5,38.2,39.6,49.4,41.4,50.6,62.8,41.0,57.0,70.2,24.000000,26.000000,24.000000,59.4,84.9
2019-01-12--17:20:12,NaN,NaN,NaN,NaN,NaN,NaN,35.8,36.1,35.5,60.2,92.1,42.8,43.2,47.1,60.7,35.5,38.2,39.6,49.4,41.4,50.6,62.8,41.0,57.0,70.2,24.000000,26.000000,24.000000,59.4,84.9
2019-01-12--17:23:48,NaN,NaN,NaN,NaN,NaN,NaN,35.8,36.1,35.5,60.2,92.1,42.8,43.2,47.1,60.7,35.5,38.2,39.6,49.4,41.4,50.6,62.8,41.0,57.0,70.2,24.000000,26.000000,24.000000,59.4,84.9
2019-01-12--17:27:24,NaN,NaN,NaN,NaN,NaN,NaN,35.8,36.1,35.5,60.2,92.1,42.8,43.2,47.1,60.7,35.5,38.2,39.6,49.4,41.4,50.6,62.8,41.0,57.0,70.2,24.000000,26.000000,24.000000,59.4,84.9
2019-01-12--17:31:00,NaN,NaN,NaN,NaN,NaN,NaN,35.8,36.1,35.5,60.2,92.1,42.8,43.2,47.1,60.7,35.5,38.3,39.6,49.4,41.4,50.6,62.8,41.0,57.0,70.2,24.000000,26.000000,24.000000,59.2,85.0
2019-01-12--17:34:36,NaN,NaN,NaN,NaN,NaN,NaN,35.8,36.1,35.5,60.2,92.1,42.8,43.2,47.1,60.7,35.5,38.3,39.6,49.4,41.4,50.6,62.8,41.0,57.0,70.2,24.000000,26.000000,24.000000,59.2,85.0
2019-01-12--17:38:12,NaN,NaN,NaN,NaN,NaN,NaN,35.8,36.1,35.5,60.2,92.1,42.8,43.2,47.1,60.7,35.5,38.3,39.6,49.4,41.4,50.6,62.8,41.0,57.0,70.2,24.000000,26.000000,24.000000,59.2,85.0
2019-01-12--17:41:48,NaN,NaN,NaN,NaN,NaN,NaN,35.8,36.1,35.5,60.2,92.1,42.8,43.2,47.1,60.7,35.5,38.3,39.6,49.4,41.4,50.6,62.8,41.0,57.0,70.2,24.000000,26.000000,24.000000,59.2,85.0
2019-01-12--17:45:24,NaN,NaN,NaN,NaN,NaN,NaN,35.8,36.1,35.5,60.1,92.1,42.8,43.3,47.1,60.7,35.5,38.3,39.6,49.4,41.4,50.6,62.8,41.0,57.1,70.2,24.000000,26.000000,24.000000,59.2,85.0
2019-01-12--17:49:00,NaN,NaN,NaN,NaN,NaN,NaN,35.8,36.1,35.5,60.1,92.1,42.8,43.3,47.1,60.7,35.5,38.3,39.6,49.4,41.4,50.6,62.8,41.0,57.1,70.2,24.000000,26.000000,24.000000,59.0,85.0
2019-01-12--17:52:36,NaN,NaN,NaN,NaN,NaN,NaN,35.8,36.1,35.5,60.1,92.1,42.8,43.3,47.1,60.7,35.5,38.3,39.6,49.4,41.4,50.6,62.8,41.0,57.1,70.2,24.000000,26.000000,24.000000,59.0,85.0
2019-01-12--17:56:12,NaN,NaN,NaN,NaN,NaN,NaN,35.8,36.1,35.5,60.1,92.1,42.8,43.3,47.1,60.7,35.5,38.3,39.6,49.4,41.4,50.6,62.8,41.0,57.1,70.2,24.000000,26.000000,24.000000,59.0,85.0
2019-01-12--17:59:48,NaN,NaN,NaN,NaN,NaN,NaN,35.8,36.1,35.5,60.1,92.1,42.8,43.3,47.1,60.7,35.5,38.3,39.6,49.4,41.4,50.6,62.8,41.0,57.1,70.2,24.000000,26.000000,24.000000,59.0,85.0
2019-01-12--18:03:24,NaN,NaN,NaN,NaN,NaN,NaN,35.8,36.1,35.5,60.1,92.1,42.8,43.2,47.1,60.6,35.5,38.3,39.7,49.4,41.4,50.6,62.7,41.0,57.1,70.3,24.000000,26.000000,24.000000,58.9,85.1
2019-01-12--18:07:00,NaN,NaN,NaN,NaN,NaN,NaN,35.8,36.1,35.5,60.1,92.1,42.8,43.2,47.1,60.6,35.5,38.3,39.7,49.4,41.4,50.6,62.7,41.0,57.1,70.3,24.000000,26.000000,24.000000,58.9,85.1
2019-01-12--18:10:36,NaN,NaN,NaN,NaN,NaN,NaN,35.8,36.1,35.5,60.1,92.1,42.8,43.2,47.1,60.6,35.5,38.3,39.7,49.4,41.4,50.6,62.7,41.0,57.1,70.3,24.000000,26.000000,24.000000,58.9,85.1
2019-01-12--18:14:12,NaN,NaN,NaN,NaN,NaN,NaN,35.8,36.1,35.5,60.1,92.1,42.8,43.2,47.1,60.6,35.5,38.3,39.7,49.4,41.4,50.6,62.7,41.0,57.1,70.3,24.000000,26.000000,24.000000,58.9,85.1
