x,216,220,224,228,232,236,240,244,248,APAR_213.1,APAR_214.2,APAR_215.3,APAR_216.4,APAR_217.5,APAR_218.6,APAR_219.7,APAR_220.8,APAR_221.9,APAR_222.10,APAR_223.11,APAR_224.12,APAR_225.13,APAR_226.14,APAR_227.15,APAR_228.16,APAR_229.17,APAR_230.18,APAR_231.19,FIF_203.3,FIF_204.4,FIF_205.5,FIF_206.6,FIF_207.7,APAR_16.16,APAR_17.17,APAR_18.18
2019-01-12--10:19:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26.9,27.3,28.6,40.8,53.4,25.5,28.1,31.7,41.8,53.7,30.3,32.8,43.5,33.4,45.2,53.8,28.1,38.8,56.3,27.000000,29.000000,24.000000,27.000000,25.000000,48.1,100.0,39.9
2019-01-12--10:22:36,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26.9,27.3,28.6,40.8,53.4,25.5,28.1,31.7,41.8,53.7,30.3,32.8,43.5,33.4,45.2,53.8,28.1,38.8,56.3,27.000000,29.000000,24.000000,27.000000,25.000000,48.1,100.0,39.9
2019-01-12--10:26:12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26.9,27.3,28.6,40.8,53.4,25.5,28.1,31.7,41.8,53.7,30.3,32.8,43.5,33.4,45.2,53.8,28.1,38.8,56.3,27.000000,29.000000,24.000000,27.000000,25.000000,48.1,100.0,39.9
2019-01-12--10:29:48,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26.9,27.3,28.6,40.8,53.4,25.5,28.1,31.7,41.8,53.7,30.3,32.8,43.5,33.4,45.2,53.8,28.1,38.8,56.3,27.000000,29.000000,24.000000,27.000000,25.000000,48.1,100.0,39.9
2019-01-12--10:33:24,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.0,27.3,28.6,40.8,53.3,25.5,28.2,31.7,41.8,53.6,30.4,32.9,43.5,33.4,45.3,53.8,28.1,38.9,56.3,27.000000,29.000000,24.000000,27.000000,25.000000,47.9,100.0,40.0
2019-01-12--10:37:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.0,27.3,28.6,40.8,53.3,25.5,28.2,31.7,41.8,53.6,30.4,32.9,43.5,33.4,45.3,53.8,28.1,38.9,56.3,27.000000,29.000000,24.000000,27.000000,25.000000,47.9,100.0,40.0
2019-01-12--10:40:36,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.0,27.3,28.6,40.8,53.3,25.5,28.2,31.7,41.8,53.6,30.4,32.9,43.5,33.4,45.3,53.8,28.1,38.9,56.3,27.000000,29.000000,24.000000,27.000000,25.000000,47.9,100.0,40.0
2019-01-12--10:44:12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.0,27.3,28.6,40.8,53.3,25.5,28.2,31.7,41.8,53.6,30.4,32.9,43.5,33.4,45.3,53.8,28.1,38.9,56.3,27.000000,29.000000,24.000000,27.000000,25.000000,47.9,100.0,40.0
2019-01-12--10:47:48,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.0,27.3,28.6,40.8,53.3,25.6,28.2,31.7,41.8,53.6,30.4,32.9,43.6,33.4,45.3,53.8,28.1,38.9,56.4,27.000000,29.000000,24.000000,27.000000,25.000000,48.1,100.0,40.1
2019-01-12--10:51:24,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.0,27.3,28.6,40.8,53.3,25.6,28.2,31.7,41.8,53.6,30.4,32.9,43.6,33.4,45.3,53.8,28.1,38.9,56.4,27.000000,29.000000,24.000000,27.000000,25.000000,48.1,100.0,40.1
2019-01-12--10:55:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.0,27.3,28.6,40.8,53.3,25.6,28.2,31.7,41.8,53.6,30.4,32.9,43.6,33.4,45.3,53.8,28.1,38.9,56.4,27.000000,29.000000,24.000000,27.000000,25.000000,48.1,100.0,40.1
2019-01-12--10:58:36,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.0,27.3,28.6,40.8,53.3,25.6,28.2,31.7,41.8,53.6,30.4,32.9,43.6,33.4,45.3,53.8,28.1,38.9,56.4,27.000000,29.000000,24.000000,27.000000,25.000000,48.1,100.0,40.1
2019-01-12--11:02:12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.0,27.4,28.6,40.9,53.3,25.6,28.2,31.7,41.8,53.6,30.4,33.0,43.6,33.4,45.3,53.9,28.1,38.9,56.4,27.000000,29.000000,24.000000,27.000000,25.000000,48.0,100.0,40.2
2019-01-12--11:05:48,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.0,27.4,28.6,40.9,53.3,25.6,28.2,31.7,41.8,53.6,30.4,33.0,43.6,33.4,45.3,53.9,28.1,38.9,56.4,27.000000,29.000000,24.000000,27.000000,25.000000,48.0,100.0,40.2
2019-01-12--11:09:24,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.0,27.4,28.6,40.9,53.3,25.6,28.2,31.7,41.8,53.6,30.4,33.0,43.6,33.4,45.3,53.9,28.1,38.9,56.4,27.000000,29.000000,24.000000,27.000000,25.000000,48.0,100.0,40.2
2019-01-12--11:13:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.0,27.4,28.6,40.9,53.3,25.6,28.2,31.7,41.8,53.6,30.4,33.0,43.6,33.4,45.3,53.9,28.1,38.9,56.4,27.000000,29.000000,24.000000,27.000000,25.000000,48.0,100.0,40.2
2019-01-12--11:16:36,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.0,27.4,28.7,40.9,53.3,25.6,28.2,31.7,41.9,53.6,30.3,33.0,43.6,33.4,45.3,53.9,28.1,39.0,56.4,27.000000,29.000000,24.000000,27.000000,25.000000,47.7,100.0,40.2
2019-01-12--11:20:12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.0,27.4,28.7,40.9,53.3,25.6,28.2,31.7,41.9,53.6,30.3,33.0,43.6,33.4,45.3,53.9,28.1,39.0,56.4,27.000000,29.000000,24.000000,27.000000,25.000000,47.7,100.0,40.2
2019-01-12--11:23:48,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.0,27.4,28.7,40.9,53.3,25.6,28.2,31.7,41.9,53.6,30.3,33.0,43.6,33.4,45.3,53.9,28.1,39.0,56.4,27.000000,29.000000,24.000000,27.000000,25.000000,47.7,100.0,40.2
2019-01-12--11:27:24,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.0,27.4,28.7,40.9,53.3,25.6,28.2,31.7,41.9,53.6,30.3,33.0,43.6,33.4,45.3,53.9,28.1,39.0,56.4,27.000000,29.000000,24.000000,27.000000,25.000000,47.7,100.0,40.2
2019-01-12--11:31:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.0,27.4,28.7,40.9,53.3,25.6,28.3,31.8,41.9,53.6,30.3,33.0,43.7,33.4,45.4,53.9,28.2,39.0,56.5,27.000000,29.000000,24.000000,27.000000,25.000000,47.7,100.0,40.3
2019-01-12--11:34:36,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.0,27.4,28.7,40.9,53.3,25.6,28.3,31.8,41.9,53.6,30.3,33.0,43.7,33.4,45.4,53.9,28.2,39.0,56.5,27.000000,29.000000,24.000000,27.000000,25.000000,47.7,100.0,40.3
2019-01-12--11:38:12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.0,27.4,28.7,40.9,53.3,25.6,28.3,31.8,41.9,53.6,30.3,33.0,43.7,33.4,45.4,53.9,28.2,39.0,56.5,27.000000,29.000000,24.000000,27.000000,25.000000,47.7,100.0,40.3
2019-01-12--11:41:48,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.0,27.4,28.7,40.9,53.3,25.6,28.3,31.8,41.9,53.6,30.3,33.0,43.7,33.4,45.4,53.9,28.2,39.0,56.5,27.000000,29.000000,24.000000,27.000000,25.000000,47.7,100.0,40.3
2019-01-12--11:45:24,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.0,27.4,28.7,40.9,53.3,25.6,28.3,31.8,41.9,53.6,30.4,33.0,43.7,33.4,45.4,53.9,28.1,39.0,56.5,27.000000,29.000000,24.000000,27.000000,25.000000,47.7,100.0,40.3
2019-01-12--11:49:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.0,27.4,28.7,40.9,53.3,25.6,28.3,31.8,41.9,53.6,30.4,33.0,43.7,33.4,45.4,53.9,28.1,39.0,56.5,27.000000,29.000000,24.000000,27.000000,25.000000,47.9,100.0,40.4
2019-01-12--11:52:36,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.0,27.4,28.7,40.9,53.3,25.6,28.3,31.8,41.9,53.6,30.4,33.0,43.7,33.4,45.4,53.9,28.1,39.0,56.5,27.000000,29.000000,24.000000,27.000000,25.000000,47.9,100.0,40.4
2019-01-12--11:56:12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.0,27.4,28.7,40.9,53.3,25.6,28.3,31.8,41.9,53.6,30.4,33.0,43.7,33.4,45.4,53.9,28.1,39.0,56.5,27.000000,29.000000,24.000000,27.000000,25.000000,47.9,100.0,40.4
2019-01-12--11:59:48,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.0,27.4,28.7,40.9,53.3,25.6,28.3,31.8,41.9,53.6,30.4,33.0,43.7,33.4,45.4,53.9,28.1,39.0,56.5,27.000000,29.000000,24.000000,27.000000,25.000000,47.9,100.0,40.4
2019-01-12--12:03:24,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.0,27.4,28.7,41.0,53.3,25.6,28.3,31.8,41.9,53.6,30.4,33.0,43.7,33.4,45.4,54.0,28.1,39.1,56.5,27.000000,29.000000,24.000000,27.000000,25.000000,47.9,100.0,40.4
2019-01-12--12:07:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.0,27.4,28.7,41.0,53.3,25.6,28.3,31.8,41.9,53.6,30.4,33.0,43.7,33.4,45.4,54.0,28.1,39.1,56.5,27.000000,29.000000,24.000000,27.000000,25.000000,47.9,100.0,40.4
2019-01-12--12:10:36,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.0,27.4,28.7,41.0,53.3,25.6,28.3,31.8,41.9,53.6,30.4,33.0,43.7,33.4,45.4,54.0,28.1,39.1,56.5,27.000000,29.000000,24.000000,27.000000,25.000000,47.9,100.0,40.4
2019-01-12--12:14:12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.0,27.4,28.7,41.0,53.3,25.6,28.3,31.8,41.9,53.6,30.4,33.0,43.7,33.4,45.4,54.0,28.1,39.1,56.5,27.000000,29.000000,24.000000,27.000000,25.000000,47.9,100.0,40.4
2019-01-12--12:17:48,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.0,27.4,28.7,41.0,53.3,25.6,28.3,31.8,41.9,53.6,30.4,33.1,43.7,33.4,45.4,54.0,28.2,39.1,56.6,27.000000,29.000000,24.000000,27.000000,25.000000,48.5,100.0,40.5
2019-01-12--12:21:24,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.0,27.4,28.7,41.0,53.3,25.6,28.3,31.8,41.9,53.6,30.4,33.1,43.7,33.4,45.4,54.0,28.2,39.1,56.6,27.000000,29.000000,24.000000,27.000000,25.000000,48.5,100.0,40.5
2019-01-12--12:25:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.0,27.4,28.7,41.0,53.3,25.6,28.3,31.8,41.9,53.6,30.4,33.1,43.7,33.4,45.4,54.0,28.2,39.1,56.6,27.000000,29.000000,24.000000,27.000000,25.000000,48.5,100.0,40.5
2019-01-12--12:28:36,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.0,27.4,28.7,41.0,53.3,25.6,28.3,31.8,41.9,53.6,30.4,33.1,43.7,33.4,45.4,54.0,28.2,39.1,56.6,27.000000,29.000000,24.000000,27.000000,25.000000,48.5,100.0,40.5
2019-01-12--12:32:12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.0,27.4,28.8,41.0,53.3,25.6,28.3,31.8,41.9,53.6,30.4,33.1,43.7,33.4,45.4,54.0,28.2,39.1,56.6,27.000000,29.000000,24.000000,27.000000,25.000000,49.1,100.0,40.7
2019-01-12--12:35:48,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.0,27.4,28.8,41.0,53.3,25.6,28.3,31.8,41.9,53.6,30.4,33.1,43.7,33.4,45.4,54.0,28.2,39.1,56.6,27.000000,29.000000,24.000000,27.000000,25.000000,49.1,100.0,40.7
2019-01-12--12:39:24,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.0,27.4,28.8,41.0,53.3,25.6,28.3,31.8,41.9,53.6,30.4,33.1,43.7,33.4,45.4,54.0,28.2,39.1,56.6,27.000000,29.000000,24.000000,27.000000,25.000000,49.1,100.0,40.7
2019-01-12--12:43:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.0,27.4,28.8,41.0,53.3,25.6,28.3,31.8,41.9,53.6,30.4,33.1,43.7,33.4,45.4,54.0,28.2,39.1,56.6,27.000000,29.000000,24.000000,27.000000,25.000000,49.1,100.0,40.7
2019-01-12--12:46:36,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.0,27.4,28.8,41.0,53.3,25.7,28.3,31.9,42.0,53.6,30.3,33.1,43.8,33.4,45.5,54.0,28.2,39.1,56.6,27.000000,29.000000,24.000000,27.000000,25.000000,49.0,100.0,40.8
2019-01-12--12:50:12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.0,27.4,28.8,41.0,53.3,25.7,28.3,31.9,42.0,53.6,30.3,33.1,43.8,33.4,45.5,54.0,28.2,39.1,56.6,27.000000,29.000000,24.000000,27.000000,25.000000,49.0,100.0,40.8
2019-01-12--12:53:48,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.0,27.4,28.8,41.0,53.3,25.7,28.3,31.9,42.0,53.6,30.3,33.1,43.8,33.4,45.5,54.0,28.2,39.1,56.6,27.000000,29.000000,24.000000,27.000000,25.000000,49.0,100.0,40.8
2019-01-12--12:57:24,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.0,27.4,28.8,41.0,53.3,25.7,28.3,31.9,42.0,53.6,30.3,33.1,43.8,33.4,45.5,54.0,28.2,39.1,56.6,27.000000,29.000000,24.000000,27.000000,25.000000,49.0,100.0,40.8
2019-01-12--13:01:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.0,27.4,28.8,41.0,53.3,25.7,28.3,31.9,42.0,53.6,30.3,33.1,43.8,33.3,45.5,54.0,28.2,39.2,56.7,27.000000,29.000000,24.000000,27.000000,25.000000,48.6,100.0,40.9
2019-01-12--13:04:36,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.0,27.4,28.8,41.0,53.3,25.7,28.3,31.9,42.0,53.6,30.3,33.1,43.8,33.3,45.5,54.0,28.2,39.2,56.7,27.000000,29.000000,24.000000,27.000000,25.000000,48.6,100.0,40.9
2019-01-12--13:08:12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.0,27.4,28.8,41.0,53.3,25.7,28.3,31.9,42.0,53.6,30.3,33.1,43.8,33.3,45.5,54.0,28.2,39.2,56.7,27.000000,29.000000,24.000000,27.000000,25.000000,48.6,100.0,40.9
2019-01-12--13:11:48,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.0,27.4,28.8,41.0,53.3,25.7,28.3,31.9,42.0,53.6,30.3,33.1,43.8,33.3,45.5,54.0,28.2,39.2,56.7,27.000000,29.000000,24.000000,27.000000,25.000000,48.6,100.0,40.9
2019-01-12--13:15:24,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.0,27.4,28.8,41.1,53.2,25.7,28.3,31.9,42.0,53.6,30.2,33.1,43.8,33.3,45.5,54.1,28.2,39.2,56.7,27.000000,29.000000,24.000000,27.000000,25.000000,48.6,100.0,40.9
2019-01-12--13:19:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.0,27.4,28.8,41.1,53.2,25.7,28.3,31.9,42.0,53.6,30.2,33.1,43.8,33.3,45.5,54.1,28.2,39.2,56.7,27.000000,29.000000,24.000000,27.000000,25.000000,48.3,100.0,40.9
2019-01-12--13:22:36,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.0,27.4,28.8,41.1,53.2,25.7,28.3,31.9,42.0,53.6,30.2,33.1,43.8,33.3,45.5,54.1,28.2,39.2,56.7,27.000000,29.000000,24.000000,27.000000,25.000000,48.3,100.0,40.9
2019-01-12--13:26:12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.0,27.4,28.8,41.1,53.2,25.7,28.3,31.9,42.0,53.6,30.2,33.1,43.8,33.3,45.5,54.1,28.2,39.2,56.7,27.000000,29.000000,24.000000,27.000000,25.000000,48.3,100.0,40.9
2019-01-12--13:29:48,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.0,27.4,28.8,41.1,53.2,25.7,28.3,31.9,42.0,53.6,30.2,33.1,43.8,33.3,45.5,54.1,28.2,39.2,56.7,27.000000,29.000000,24.000000,27.000000,25.000000,48.3,100.0,40.9
2019-01-12--13:33:24,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.0,27.4,28.8,41.1,53.2,25.7,28.3,31.9,42.0,53.5,30.1,33.1,43.8,33.3,45.5,54.1,28.2,39.2,56.8,27.000000,29.000000,24.000000,27.000000,25.000000,48.1,100.0,40.9
2019-01-12--13:37:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.0,27.4,28.8,41.1,53.2,25.7,28.3,31.9,42.0,53.5,30.1,33.1,43.8,33.3,45.5,54.1,28.2,39.2,56.8,27.000000,29.000000,24.000000,27.000000,25.000000,48.1,100.0,40.9
2019-01-12--13:40:36,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.0,27.4,28.8,41.1,53.2,25.7,28.3,31.9,42.0,53.5,30.1,33.1,43.8,33.3,45.5,54.1,28.2,39.2,56.8,27.000000,29.000000,24.000000,27.000000,25.000000,48.1,100.0,40.9
2019-01-12--13:44:12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.0,27.4,28.8,41.1,53.2,25.7,28.3,31.9,42.0,53.5,30.1,33.1,43.8,33.3,45.5,54.1,28.2,39.2,56.8,27.000000,29.000000,24.000000,27.000000,25.000000,48.1,100.0,40.9
2019-01-12--13:47:48,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.0,27.4,28.9,41.1,53.3,25.7,28.3,31.9,42.0,53.5,30.0,33.0,43.8,33.3,45.5,54.1,28.2,39.2,56.8,27.000000,29.000000,24.000000,27.000000,25.000000,48.2,100.0,40.9
2019-01-12--13:51:24,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.0,27.4,28.9,41.1,53.3,25.7,28.3,31.9,42.0,53.5,30.0,33.0,43.8,33.3,45.5,54.1,28.2,39.2,56.8,27.000000,29.000000,24.000000,27.000000,25.000000,48.2,100.0,40.9
2019-01-12--13:55:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.0,27.4,28.9,41.1,53.3,25.7,28.3,31.9,42.0,53.5,30.0,33.0,43.8,33.3,45.5,54.1,28.2,39.2,56.8,27.000000,29.000000,24.000000,27.000000,25.000000,48.2,100.0,40.9
2019-01-12--13:58:36,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.0,27.4,28.9,41.1,53.3,25.7,28.3,31.9,42.0,53.5,30.0,33.0,43.8,33.3,45.5,54.1,28.2,39.2,56.8,27.000000,29.000000,24.000000,27.000000,25.000000,48.2,100.0,40.9
2019-01-12--14:02:12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.0,27.4,28.9,41.1,53.3,25.7,28.3,31.9,42.0,53.5,29.9,33.0,43.8,33.3,45.5,54.1,28.2,39.2,56.9,27.000000,29.000000,24.000000,27.000000,25.000000,48.2,100.0,40.9
2019-01-12--14:05:48,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.0,27.4,28.9,41.1,53.3,25.7,28.3,31.9,42.0,53.5,29.9,33.0,43.8,33.3,45.5,54.1,28.2,39.2,56.9,27.000000,29.000000,24.000000,27.000000,25.000000,48.2,100.0,40.9
2019-01-12--14:09:24,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.0,27.4,28.9,41.1,53.3,25.7,28.3,31.9,42.0,53.5,29.9,33.0,43.8,33.3,45.5,54.1,28.2,39.2,56.9,27.000000,29.000000,24.000000,27.000000,25.000000,48.2,100.0,40.9
2019-01-12--14:13:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.0,27.4,28.9,41.1,53.3,25.7,28.3,31.9,42.0,53.5,29.9,33.0,43.8,33.3,45.5,54.1,28.2,39.2,56.9,27.000000,29.000000,24.000000,27.000000,25.000000,48.2,100.0,40.9
2019-01-12--14:16:36,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.0,27.4,28.9,41.1,53.3,25.7,28.3,32.0,42.0,53.5,29.9,33.0,43.8,33.3,45.5,54.2,28.2,39.2,56.9,27.000000,29.000000,24.000000,27.000000,25.000000,48.0,100.0,40.9
2019-01-12--14:20:12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.0,27.4,28.9,41.1,53.3,25.7,28.3,32.0,42.0,53.5,29.9,33.0,43.8,33.3,45.5,54.2,28.2,39.2,56.9,27.000000,29.000000,24.000000,27.000000,25.000000,48.0,100.0,40.9
2019-01-12--14:23:48,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.0,27.4,28.9,41.1,53.3,25.7,28.3,32.0,42.0,53.5,29.9,33.0,43.8,33.3,45.5,54.2,28.2,39.2,56.9,27.000000,29.000000,24.000000,27.000000,25.000000,48.0,100.0,40.9
2019-01-12--14:27:24,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.0,27.4,28.9,41.1,53.3,25.7,28.3,32.0,42.0,53.5,29.9,33.0,43.8,33.3,45.5,54.2,28.2,39.2,56.9,27.000000,29.000000,24.000000,27.000000,25.000000,48.0,100.0,40.9
2019-01-12--14:31:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.0,27.4,28.9,41.2,53.3,25.7,28.3,32.0,42.0,53.5,29.8,32.9,43.7,33.3,45.5,54.2,28.2,39.3,56.9,27.000000,29.000000,24.000000,27.000000,25.000000,48.0,100.0,41.0
2019-01-12--14:34:36,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.0,27.4,28.9,41.2,53.3,25.7,28.3,32.0,42.0,53.5,29.8,32.9,43.7,33.3,45.5,54.2,28.2,39.3,56.9,27.000000,29.000000,24.000000,27.000000,25.000000,48.0,100.0,41.0
2019-01-12--14:38:12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.0,27.4,28.9,41.2,53.3,25.7,28.3,32.0,42.0,53.5,29.8,32.9,43.7,33.3,45.5,54.2,28.2,39.3,56.9,27.000000,29.000000,24.000000,27.000000,25.000000,48.0,100.0,41.0
2019-01-12--14:41:48,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.0,27.4,28.9,41.2,53.3,25.7,28.3,32.0,42.0,53.5,29.8,32.9,43.7,33.3,45.5,54.2,28.2,39.3,56.9,27.000000,29.000000,24.000000,27.000000,25.000000,48.0,100.0,41.0
2019-01-12--14:45:24,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.0,27.4,28.9,41.2,53.3,25.7,28.4,32.0,42.0,53.5,29.8,32.9,43.7,33.2,45.6,54.2,28.2,39.3,57.0,27.000000,29.000000,24.000000,27.000000,25.000000,48.0,100.0,41.0
2019-01-12--14:49:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.0,27.4,28.9,41.2,53.3,25.7,28.4,32.0,42.0,53.5,29.8,32.9,43.7,33.2,45.6,54.2,28.2,39.3,57.0,27.000000,29.000000,24.000000,27.000000,25.000000,47.9,100.0,41.1
2019-01-12--14:52:36,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.0,27.4,28.9,41.2,53.3,25.7,28.4,32.0,42.0,53.5,29.8,32.9,43.7,33.2,45.6,54.2,28.2,39.3,57.0,27.000000,29.000000,24.000000,27.000000,25.000000,47.9,100.0,41.1
2019-01-12--14:56:12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.0,27.4,28.9,41.2,53.3,25.7,28.4,32.0,42.0,53.5,29.8,32.9,43.7,33.2,45.6,54.2,28.2,39.3,57.0,27.000000,29.000000,24.000000,27.000000,25.000000,47.9,100.0,41.1
2019-01-12--14:59:48,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.0,27.4,28.9,41.2,53.3,25.7,28.4,32.0,42.0,53.5,29.8,32.9,43.7,33.2,45.6,54.2,28.2,39.3,57.0,27.000000,29.000000,24.000000,27.000000,25.000000,47.9,100.0,41.1
2019-01-12--15:03:24,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.0,27.4,28.9,41.2,53.3,25.7,28.4,32.0,42.1,53.5,29.7,32.8,43.7,33.2,45.6,54.2,28.2,39.3,57.0,27.000000,29.000000,24.000000,27.000000,25.000000,47.8,100.0,41.2
2019-01-12--15:07:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.0,27.4,28.9,41.2,53.3,25.7,28.4,32.0,42.1,53.5,29.7,32.8,43.7,33.2,45.6,54.2,28.2,39.3,57.0,27.000000,29.000000,24.000000,27.000000,25.000000,47.8,100.0,41.2
2019-01-12--15:10:36,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.0,27.4,28.9,41.2,53.3,25.7,28.4,32.0,42.1,53.5,29.7,32.8,43.7,33.2,45.6,54.2,28.2,39.3,57.0,27.000000,29.000000,24.000000,27.000000,25.000000,47.8,100.0,41.2
2019-01-12--15:14:12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.0,27.4,28.9,41.2,53.3,25.7,28.4,32.0,42.1,53.5,29.7,32.8,43.7,33.2,45.6,54.2,28.2,39.3,57.0,27.000000,29.000000,24.000000,27.000000,25.000000,47.8,100.0,41.2
2019-01-12--15:17:48,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.0,27.4,29.0,41.2,53.3,25.7,28.4,32.0,42.1,53.5,29.7,32.8,43.6,33.2,45.6,54.2,28.2,39.3,57.1,27.000000,29.000000,24.000000,27.000000,25.000000,47.7,100.0,41.2
