x,APAR_511.11,APAR_512.12,APAR_513.13,APAR_514.14,APAR_515.15,APAR_516.16,APAR_517.17,APAR_518.18,APAR_519.19,APAR_520.20,APAR_521.21,APAR_522.22,APAR_523.23,FIF_504.4,FIF_505.5,FIF_506.6
2019-01-12--21:32:12,21.5,21.4,15.5,10.3,5.4,20.7,20.5,18.4,16.0,22.2,22.0,19.4,16.8,26.4,24.7,26.2
2019-01-12--21:35:48,21.5,21.4,15.5,10.3,5.4,20.7,20.5,18.4,16.0,22.2,22.0,19.4,16.8,26.4,24.7,26.2
2019-01-12--21:39:24,21.5,21.4,15.5,10.3,5.4,20.7,20.5,18.4,16.0,22.2,22.0,19.4,16.8,26.4,24.7,26.2
2019-01-12--21:43:00,21.5,21.4,15.5,10.3,5.4,20.7,20.5,18.4,16.0,22.2,22.0,19.4,16.8,26.4,24.7,26.2
2019-01-12--21:46:36,21.5,21.4,15.5,10.3,5.4,20.7,20.5,18.4,16.0,22.2,22.0,19.5,16.8,26.3,24.6,26.1
2019-01-12--21:50:12,21.5,21.4,15.5,10.3,5.4,20.7,20.5,18.4,16.0,22.2,22.0,19.5,16.8,26.3,24.6,26.1
2019-01-12--21:53:48,21.5,21.4,15.5,10.3,5.4,20.7,20.5,18.4,16.0,22.2,22.0,19.5,16.8,26.3,24.6,26.1
2019-01-12--21:57:24,21.5,21.4,15.5,10.3,5.4,20.7,20.5,18.4,16.0,22.2,22.0,19.5,16.8,26.3,24.6,26.1
2019-01-12--22:01:00,21.5,21.4,15.5,10.3,5.4,20.7,20.5,18.4,16.0,22.2,22.0,19.5,16.8,26.4,24.6,26.1
2019-01-12--22:04:36,21.5,21.4,15.5,10.3,5.4,20.7,20.5,18.4,16.0,22.2,22.0,19.5,16.8,26.4,24.6,26.1
2019-01-12--22:08:12,21.5,21.4,15.5,10.3,5.4,20.7,20.5,18.4,16.0,22.2,22.0,19.5,16.8,26.4,24.6,26.1
2019-01-12--22:11:48,21.5,21.4,15.5,10.3,5.4,20.7,20.5,18.4,16.0,22.2,22.0,19.5,16.8,26.4,24.6,26.1
2019-01-12--22:15:24,21.5,21.4,15.5,10.3,5.4,20.7,20.5,18.4,16.0,22.2,21.9,19.5,16.8,26.4,24.6,26.1
2019-01-12--22:19:00,21.5,21.4,15.5,10.3,5.4,20.7,20.5,18.4,16.0,22.2,21.9,19.5,16.8,26.4,24.6,26.1
2019-01-12--22:22:36,21.5,21.4,15.5,10.3,5.4,20.7,20.5,18.4,16.0,22.2,21.9,19.5,16.8,26.4,24.6,26.1
2019-01-12--22:26:12,21.5,21.4,15.5,10.3,5.4,20.7,20.5,18.4,16.0,22.2,21.9,19.5,16.8,26.4,24.6,26.1
2019-01-12--22:29:48,21.5,21.4,15.5,10.3,5.4,20.7,20.5,18.4,16.0,22.2,21.9,19.5,16.8,26.4,24.6,26.1
2019-01-12--22:33:24,21.5,21.4,15.6,10.3,5.4,20.7,20.5,18.4,16.1,22.2,21.9,19.5,16.8,26.3,24.6,26.1
2019-01-12--22:37:00,21.5,21.4,15.6,10.3,5.4,20.7,20.5,18.4,16.1,22.2,21.9,19.5,16.8,26.3,24.6,26.1
2019-01-12--22:40:36,21.5,21.4,15.6,10.3,5.4,20.7,20.5,18.4,16.1,22.2,21.9,19.5,16.8,26.3,24.6,26.1
2019-01-12--22:44:12,21.5,21.4,15.6,10.3,5.4,20.7,20.5,18.4,16.1,22.2,21.9,19.5,16.8,26.3,24.6,26.1
2019-01-12--22:47:48,21.5,21.4,15.6,10.3,5.4,20.7,20.5,18.5,16.1,22.2,21.9,19.5,16.8,26.4,24.6,26.1
2019-01-12--22:51:24,21.5,21.4,15.6,10.3,5.4,20.7,20.5,18.5,16.1,22.2,21.9,19.5,16.8,26.4,24.6,26.1
2019-01-12--22:55:00,21.5,21.4,15.6,10.3,5.4,20.7,20.5,18.5,16.1,22.2,21.9,19.5,16.8,26.4,24.6,26.1
2019-01-12--22:58:36,21.5,21.4,15.6,10.3,5.4,20.7,20.5,18.5,16.1,22.2,21.9,19.5,16.8,26.4,24.6,26.1
2019-01-12--23:02:12,21.5,21.3,15.6,10.3,5.4,20.7,20.6,18.5,16.1,22.2,21.9,19.5,16.8,26.3,24.6,26.1
2019-01-12--23:05:48,21.5,21.3,15.6,10.3,5.4,20.7,20.6,18.5,16.1,22.2,21.9,19.5,16.8,26.3,24.6,26.1
2019-01-12--23:09:24,21.5,21.3,15.6,10.3,5.4,20.7,20.6,18.5,16.1,22.2,21.9,19.5,16.8,26.3,24.6,26.1
2019-01-12--23:13:00,21.5,21.3,15.6,10.3,5.4,20.7,20.6,18.5,16.1,22.2,21.9,19.5,16.8,26.3,24.6,26.1
2019-01-12--23:16:36,21.5,21.3,15.6,10.3,5.5,20.7,20.6,18.5,16.1,22.2,21.9,19.5,16.8,26.3,24.6,26.1
2019-01-12--23:20:12,21.5,21.3,15.6,10.3,5.5,20.7,20.6,18.5,16.1,22.2,21.9,19.5,16.8,26.3,24.6,26.1
2019-01-12--23:23:48,21.5,21.3,15.6,10.3,5.5,20.7,20.6,18.5,16.1,22.2,21.9,19.5,16.8,26.3,24.6,26.1
2019-01-12--23:27:24,21.5,21.3,15.6,10.3,5.5,20.7,20.6,18.5,16.1,22.2,21.9,19.5,16.8,26.3,24.6,26.1
2019-01-12--23:31:00,21.5,21.4,15.6,10.3,5.5,20.7,20.5,18.5,16.1,22.1,21.9,19.5,16.8,26.3,24.6,26.1
2019-01-12--23:34:36,21.5,21.4,15.6,10.3,5.5,20.7,20.5,18.5,16.1,22.1,21.9,19.5,16.8,26.3,24.6,26.1
2019-01-12--23:38:12,21.5,21.4,15.6,10.3,5.5,20.7,20.5,18.5,16.1,22.1,21.9,19.5,16.8,26.3,24.6,26.1
2019-01-12--23:41:48,21.5,21.4,15.6,10.3,5.5,20.7,20.5,18.5,16.1,22.1,21.9,19.5,16.8,26.3,24.6,26.1
2019-01-12--23:45:24,21.5,21.4,15.6,10.3,5.5,20.7,20.5,18.5,16.1,22.1,21.9,19.5,16.8,26.3,24.6,26.1
2019-01-12--23:49:00,21.4,21.3,15.6,10.3,5.5,20.7,20.6,18.5,16.1,22.1,21.9,19.5,16.8,26.3,24.5,26.1
2019-01-12--23:52:36,21.4,21.3,15.6,10.3,5.5,20.7,20.6,18.5,16.1,22.1,21.9,19.5,16.8,26.3,24.5,26.1
2019-01-12--23:56:12,21.4,21.3,15.6,10.3,5.5,20.7,20.6,18.5,16.1,22.1,21.9,19.5,16.8,26.3,24.5,26.1
2019-01-12--23:59:48,21.4,21.3,15.6,10.3,5.5,20.7,20.6,18.5,16.1,22.1,21.9,19.5,16.8,26.3,24.5,26.1
2019-01-13--00:03:24,21.4,21.3,15.6,10.3,5.5,20.7,20.6,18.5,16.1,22.1,21.9,19.5,16.8,26.3,24.5,26.1
2019-01-13--00:07:00,21.4,21.3,15.6,10.3,5.5,20.7,20.6,18.5,16.1,22.1,21.9,19.5,16.8,26.3,24.5,26.1
2019-01-13--00:10:36,21.4,21.3,15.6,10.3,5.5,20.7,20.6,18.5,16.1,22.1,21.9,19.5,16.8,26.3,24.5,26.1
2019-01-13--00:14:12,21.4,21.3,15.6,10.3,5.5,20.7,20.6,18.5,16.1,22.1,21.9,19.5,16.8,26.3,24.5,26.1
2019-01-13--00:17:48,21.4,21.3,15.6,10.4,5.5,20.7,20.6,18.5,16.2,22.1,21.9,19.5,16.9,26.3,24.5,26.1
2019-01-13--00:21:24,21.4,21.3,15.6,10.4,5.5,20.7,20.6,18.5,16.2,22.1,21.9,19.5,16.9,26.3,24.5,26.1
2019-01-13--00:25:00,21.4,21.3,15.6,10.4,5.5,20.7,20.6,18.5,16.2,22.1,21.9,19.5,16.9,26.3,24.5,26.1
2019-01-13--00:28:36,21.4,21.3,15.6,10.4,5.5,20.7,20.6,18.5,16.2,22.1,21.9,19.5,16.9,26.3,24.5,26.1
2019-01-13--00:32:12,21.4,21.3,15.6,10.4,5.6,20.7,20.6,18.5,16.2,22.1,21.9,19.5,16.9,26.3,24.5,26.1
2019-01-13--00:35:48,21.4,21.3,15.6,10.4,5.6,20.7,20.6,18.5,16.2,22.1,21.9,19.5,16.9,26.3,24.5,26.1
2019-01-13--00:39:24,21.4,21.3,15.6,10.4,5.6,20.7,20.6,18.5,16.2,22.1,21.9,19.5,16.9,26.3,24.5,26.1
2019-01-13--00:43:00,21.4,21.3,15.6,10.4,5.6,20.7,20.6,18.5,16.2,22.1,21.9,19.5,16.9,26.3,24.5,26.1
2019-01-13--00:46:36,21.4,21.3,15.6,10.4,5.6,20.7,20.6,18.5,16.2,22.1,21.9,19.5,16.9,26.3,24.5,26.1
2019-01-13--00:50:12,21.4,21.3,15.6,10.4,5.6,20.7,20.6,18.5,16.2,22.1,21.9,19.5,16.9,26.3,24.5,26.1
2019-01-13--00:53:48,21.4,21.3,15.6,10.4,5.6,20.7,20.6,18.5,16.2,22.1,21.9,19.5,16.9,26.3,24.5,26.1
2019-01-13--00:57:24,21.4,21.3,15.6,10.4,5.6,20.7,20.6,18.5,16.2,22.1,21.9,19.5,16.9,26.3,24.5,26.1
2019-01-13--01:01:00,21.4,21.3,15.6,10.4,5.6,20.7,20.6,18.5,16.2,22.1,21.9,19.5,16.9,26.3,24.5,26.1
2019-01-13--01:04:36,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
