['x', '666', '668', '670', '672', '674', '676', '678', 'APAR_314.14', 'APAR_315.15', 'APAR_316.16', 'APAR_317.17', 'APAR_318.18', 'APAR_319.19', 'APAR_320.20', 'APAR_321.21', 'APAR_322.22', 'APAR_323.23', 'APAR_324.24', 'APAR_325.25', 'APAR_326.26']
[1547081568000, '0.000000', 'NaN', '0.000000', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '100.0', '36.8', '37.8', '50.9', '29.3', '100.0', '36.8', '41.1', '53.2', '1724.4']
[1547081784000, '0.000000', 'NaN', '0.000000', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '100.0', '36.7', '37.8', '50.9', '29.3', '100.0', '36.7', '41.1', '53.2', '1724.4']
[1547082000000, '0.000000', 'NaN', '0.000000', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '100.0', '36.7', '37.8', '51.0', '28.7', '100.0', '36.7', '41.2', '53.3', '1724.4']
[1547082216000, '0.000000', 'NaN', '0.000000', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '100.0', '36.7', '37.8', '51.0', '28.8', '100.0', '36.7', '41.2', '53.3', '1724.4']
[1547082432000, '0.000000', 'NaN', '0.000000', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '100.0', '36.7', '37.9', '51.1', '28.9', '100.0', '36.7', '41.3', '53.3', '1724.4']
[1547082648000, '0.000000', 'NaN', '0.000000', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '100.0', '36.7', '37.9', '51.2', '28.7', '100.0', '36.7', '41.3', '53.4', '1724.4']
[1547082864000, '0.000000', 'NaN', '0.000000', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '100.0', '36.7', '37.9', '51.2', '28.7', '100.0', '36.7', '41.3', '53.4', '1724.4']
[1547083080000, '0.000000', 'NaN', '0.000000', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '100.0', '36.7', '37.9', '51.2', '28.7', '100.0', '36.7', '41.4', '53.4', '1724.4']
[1547083296000, '0.000000', 'NaN', '0.000000', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '100.0', '36.7', '37.9', '51.3', '28.7', '100.0', '36.6', '41.4', '53.5', '1724.4']
[1547083512000, '0.000000', 'NaN', '0.000000', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '100.0', '36.7', '37.9', '51.3', '28.7', '100.0', '36.6', '41.4', '53.5', '1724.4']
[1547083728000, '0.000000', 'NaN', '0.000000', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '100.0', '36.6', '37.9', '51.3', '28.5', '100.0', '36.6', '41.5', '53.5', '1724.4']
[1547083944000, '0.000000', 'NaN', '23.000000', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '100.0', '85.8', '38.7', '51.3', '43.4', '100.0', '36.6', '41.5', '53.5', '1724.4']
[1547084160000, 'NaN', 'NaN', '23.000000', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '41.4', '85.8', '38.7', '40.9', '43.4', '54.1', '28.7', '29.7', '34.7', '44.3']
[1547084376000, 'NaN', 'NaN', '23.000000', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '41.4', '85.8', '38.7', '40.9', '43.4', '54.1', '28.7', '29.7', '34.7', '44.3']
[1547084592000, 'NaN', 'NaN', '23.000000', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '41.4', '85.8', '38.7', '40.9', '43.4', '54.1', '28.6', '29.6', '34.7', '44.3']
[1547084808000, 'NaN', 'NaN', '23.000000', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '41.4', '85.8', '38.7', '40.9', '43.4', '54.1', '28.6', '29.7', '34.7', '44.3']
[1547085024000, 'NaN', 'NaN', '23.000000', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '41.4', '85.8', '38.7', '40.9', '43.4', '54.1', '28.6', '29.6', '34.7', '44.3']
[1547085240000, 'NaN', 'NaN', '23.000000', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '41.4', '85.8', '38.7', '40.9', '43.4', '54.1', '28.6', '29.6', '34.7', '44.3']
[1547085456000, 'NaN', 'NaN', '23.000000', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '41.4', '85.8', '38.7', '40.9', '43.4', '54.1', '28.7', '29.7', '34.7', '44.3']
[1547085672000, 'NaN', 'NaN', '23.000000', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '41.4', '85.8', '38.7', '40.9', '43.4', '54.1', '28.6', '29.7', '34.6', '44.3']
[1547085888000, 'NaN', 'NaN', '23.000000', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '41.4', '85.8', '38.7', '40.9', '43.4', '54.1', '28.6', '29.7', '34.6', '44.3']
[1547086104000, 'NaN', 'NaN', '23.000000', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '41.4', '85.8', '38.7', '40.9', '43.4', '54.1', '28.6', '29.7', '34.6', '44.3']
[1547086320000, 'NaN', 'NaN', '23.000000', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '41.3', '85.8', '38.7', '40.9', '43.4', '54.1', '28.6', '29.7', '34.6', '44.3']
[1547086536000, 'NaN', 'NaN', '23.000000', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '41.3', '85.8', '38.7', '40.9', '43.4', '54.1', '28.6', '29.7', '34.6', '44.3']
[1547086752000, 'NaN', 'NaN', '23.000000', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '41.3', '85.8', '38.7', '40.9', '43.4', '54.1', '28.6', '29.7', '34.6', '44.3']
[1547086968000, 'NaN', 'NaN', '23.000000', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '41.3', '85.9', '38.7', '40.9', '43.4', '54.1', '28.6', '29.7', '34.6', '44.3']
[1547087184000, 'NaN', 'NaN', '23.000000', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '41.3', '85.9', '38.7', '40.9', '43.4', '54.1', '28.6', '29.7', '34.6', '44.2']
[1547087400000, 'NaN', 'NaN', '23.000000', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '41.3', '85.9', '38.7', '40.9', '43.4', '54.1', '28.6', '29.7', '34.6', '44.2']
[1547087616000, 'NaN', 'NaN', '23.000000', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '41.3', '85.9', '38.7', '40.9', '43.4', '54.1', '28.6', '29.7', '34.6', '44.3']
[1547087832000, 'NaN', 'NaN', '23.000000', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '41.3', '85.9', '38.7', '40.9', '43.4', '54.1', '28.6', '29.6', '34.6', '44.2']
[1547088048000, 'NaN', 'NaN', '23.000000', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '41.3', '85.9', '38.7', '40.9', '43.4', '54.1', '28.6', '29.7', '34.6', '44.3']
[1547088264000, 'NaN', 'NaN', '23.000000', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '41.3', '85.9', '38.7', '40.9', '43.4', '54.1', '28.6', '29.7', '34.6', '44.3']
[1547088480000, 'NaN', 'NaN', '23.000000', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '41.3', '85.9', '38.7', '40.9', '43.4', '54.1', '28.6', '29.7', '34.6', '44.3']
[1547088696000, 'NaN', 'NaN', '23.000000', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '41.3', '85.9', '38.7', '40.9', '43.4', '54.1', '28.6', '29.7', '34.6', '44.3']
[1547088912000, 'NaN', 'NaN', '23.000000', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '41.3', '85.9', '38.7', '40.9', '43.4', '54.1', '28.6', '29.7', '34.6', '44.3']
[1547089128000, 'NaN', 'NaN', '23.000000', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '41.2', '85.9', '38.7', '40.9', '43.4', '54.1', '28.6', '29.6', '34.6', '44.2']
[1547089344000, 'NaN', 'NaN', '23.000000', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '41.2', '85.9', '38.7', '40.9', '43.4', '54.1', '28.6', '29.6', '34.6', '44.2']
[1547089560000, 'NaN', 'NaN', '23.000000', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '41.2', '85.9', '38.6', '40.9', '43.4', '54.1', '28.6', '29.6', '34.6', '44.2']
[1547089776000, 'NaN', 'NaN', '23.000000', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '41.2', '85.9', '38.6', '40.9', '43.4', '54.1', '28.6', '29.6', '34.6', '44.2']
[1547089992000, 'NaN', 'NaN', '23.000000', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '41.2', '85.9', '38.7', '40.9', '43.4', '54.1', '28.6', '29.6', '34.6', '44.3']
[1547090208000, 'NaN', 'NaN', '23.000000', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '41.2', '85.9', '38.7', '40.9', '43.4', '54.1', '28.6', '29.7', '34.6', '44.2']
[1547090424000, 'NaN', 'NaN', '23.000000', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '41.2', '85.9', '38.7', '40.9', '43.4', '54.1', '28.6', '29.7', '34.6', '44.3']
[1547090640000, 'NaN', 'NaN', '23.000000', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '41.2', '85.9', '38.7', '40.9', '43.4', '54.1', '28.6', '29.7', '34.6', '44.3']
[1547090856000, 'NaN', 'NaN', '23.000000', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '41.2', '85.9', '38.7', '40.9', '43.4', '54.1', '28.6', '29.6', '34.6', '44.3']
[1547091072000, 'NaN', 'NaN', '23.000000', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '41.2', '85.9', '38.7', '40.9', '43.3', '54.1', '28.6', '29.7', '34.6', '44.3']
[1547091288000, 'NaN', 'NaN', '23.000000', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '41.2', '85.9', '38.7', '40.9', '43.3', '54.1', '28.6', '29.7', '34.6', '44.3']
[1547091504000, 'NaN', 'NaN', '23.000000', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '41.2', '85.9', '38.7', '40.9', '43.4', '54.1', '28.6', '29.6', '34.6', '44.2']
[1547091720000, 'NaN', 'NaN', '23.000000', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '41.1', '85.9', '38.7', '40.9', '43.4', '54.1', '28.6', '29.7', '34.6', '44.2']
[1547091936000, 'NaN', 'NaN', '23.000000', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '41.1', '85.9', '38.7', '40.9', '43.3', '54.1', '28.6', '29.6', '34.6', '44.3']
[1547092152000, 'NaN', 'NaN', '23.000000', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '41.1', '85.9', '38.7', '40.9', '43.3', '54.1', '28.6', '29.6', '34.6', '44.3']
[1547092368000, 'NaN', 'NaN', '23.000000', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '41.2', '85.9', '38.6', '40.9', '43.3', '54.1', '28.6', '29.6', '34.6', '44.3']
[1547092584000, 'NaN', 'NaN', '23.000000', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '41.1', '85.9', '38.6', '40.9', '43.3', '54.1', '28.5', '29.5', '34.5', '44.2']
[1547092800000, 'NaN', 'NaN', '23.000000', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '41.1', '85.9', '38.6', '40.9', '43.3', '54.1', '28.5', '29.5', '34.5', '44.2']
[1547093016000, 'NaN', 'NaN', '23.000000', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '41.1', '86.0', '38.7', '40.9', '43.3', '54.1', '28.6', '29.6', '34.5', '44.2']
[1547093232000, 'NaN', 'NaN', '23.000000', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '41.1', '85.9', '38.7', '40.9', '43.3', '54.1', '28.6', '29.6', '34.5', '44.2']
[1547093448000, 'NaN', 'NaN', '23.000000', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '41.1', '86.0', '38.7', '40.9', '43.3', '54.1', '28.5', '29.6', '34.6', '44.2']
[1547093664000, 'NaN', 'NaN', '23.000000', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '41.1', '86.0', '38.7', '40.9', '43.3', '54.1', '28.5', '29.6', '34.6', '44.2']
[1547093880000, 'NaN', 'NaN', '23.000000', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '41.1', '86.0', '38.7', '40.9', '43.3', '54.1', '28.6', '29.6', '34.5', '44.2']
[1547094096000, 'NaN', 'NaN', '23.000000', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '41.1', '86.0', '38.7', '40.9', '43.3', '54.1', '28.5', '29.6', '34.5', '44.2']
[1547094312000, 'NaN', 'NaN', '23.000000', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '41.1', '86.0', '38.7', '40.9', '43.3', '54.1', '28.5', '29.6', '34.5', '44.2']
[1547094528000, 'NaN', 'NaN', '23.000000', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '41.1', '86.0', '38.6', '40.9', '43.3', '54.1', '28.5', '29.6', '34.5', '44.2']
[1547094744000, 'NaN', 'NaN', '23.000000', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '41.1', '86.0', '38.6', '40.9', '43.3', '54.1', '28.5', '29.5', '34.5', '44.2']
[1547094960000, 'NaN', 'NaN', '23.000000', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '41.1', '86.0', '38.6', '40.9', '43.3', '54.1', '28.5', '29.6', '34.5', '44.2']
[1547095176000, 'NaN', 'NaN', '23.000000', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '41.1', '86.0', '38.6', '40.9', '43.3', '54.1', '28.5', '29.6', '34.5', '44.2']
[1547095392000, 'NaN', 'NaN', '23.000000', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '41.1', '86.0', '38.6', '40.9', '43.3', '54.1', '28.5', '29.6', '34.5', '44.3']
[1547095608000, 'NaN', 'NaN', '23.000000', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '41.1', '86.0', '38.6', '40.9', '43.3', '54.1', '28.5', '29.5', '34.5', '44.2']
[1547095824000, 'NaN', 'NaN', '23.000000', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '41.1', '86.0', '38.6', '40.9', '43.3', '54.1', '28.6', '29.6', '34.5', '44.2']
[1547096040000, 'NaN', 'NaN', '23.000000', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '41.1', '86.0', '38.6', '40.9', '43.3', '54.1', '28.6', '29.6', '34.5', '44.2']
[1547096256000, 'NaN', 'NaN', '23.000000', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '41.0', '86.0', '38.6', '40.9', '43.3', '54.1', '28.5', '29.5', '34.5', '44.2']
[1547096472000, 'NaN', 'NaN', '23.000000', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '41.0', '86.0', '38.6', '40.8', '43.3', '54.1', '28.5', '29.5', '34.5', '44.2']
[1547096688000, 'NaN', 'NaN', '23.000000', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '41.0', '86.0', '38.6', '40.8', '43.3', '54.1', '28.5', '29.5', '34.5', '44.2']
[1547096904000, 'NaN', 'NaN', '23.000000', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '41.0', '86.0', '38.6', '40.8', '43.3', '54.1', '28.5', '29.6', '34.5', '44.2']
[1547097120000, 'NaN', 'NaN', '23.000000', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '41.0', '86.0', '38.6', '40.9', '43.3', '54.1', '28.5', '29.6', '34.5', '44.2']
[1547097336000, 'NaN', 'NaN', '23.000000', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '41.0', '86.0', '38.6', '40.8', '43.3', '54.1', '28.5', '29.6', '34.5', '44.2']
[1547097552000, 'NaN', 'NaN', '23.000000', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '41.0', '86.0', '38.6', '40.8', '43.3', '54.1', '28.5', '29.6', '34.5', '44.2']
[1547097768000, 'NaN', 'NaN', '23.000000', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '41.0', '86.0', '38.6', '40.8', '43.3', '54.1', '28.6', '29.6', '34.5', '44.2']
[1547097984000, 'NaN', 'NaN', '23.000000', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '41.0', '86.0', '38.6', '40.8', '43.3', '54.1', '28.5', '29.5', '34.5', '44.2']
[1547098200000, 'NaN', 'NaN', '23.000000', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '41.0', '86.0', '38.6', '40.8', '43.3', '54.1', '28.5', '29.5', '34.5', '44.2']
[1547098416000, 'NaN', 'NaN', '23.000000', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '41.0', '86.0', '38.6', '40.8', '43.3', '54.1', '28.5', '29.6', '34.5', '44.2']
[1547098632000, 'NaN', 'NaN', '23.000000', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '41.0', '86.0', '38.6', '40.9', '43.3', '54.1', '28.5', '29.6', '34.5', '44.2']
[1547098848000, 'NaN', 'NaN', '23.000000', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '41.0', '86.0', '38.6', '40.8', '43.3', '54.1', '28.5', '29.5', '34.5', '44.2']
[1547099064000, 'NaN', 'NaN', '23.000000', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '41.0', '86.0', '38.6', '40.8', '43.3', '54.1', '28.5', '29.5', '34.5', '44.2']
[1547099280000, 'NaN', 'NaN', '23.000000', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '40.9', '86.0', '38.6', '40.8', '43.3', '54.1', '28.5', '29.5', '34.5', '44.2']
[1547099496000, 'NaN', 'NaN', '23.000000', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '40.9', '86.0', '38.6', '40.8', '43.3', '54.1', '28.5', '29.5', '34.4', '44.2']
[1547099712000, 'NaN', 'NaN', '23.000000', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '40.9', '86.0', '38.6', '40.8', '43.3', '54.1', '28.5', '29.5', '34.4', '44.2']
[1547099928000, 'NaN', 'NaN', '23.000000', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '40.9', '86.0', '38.6', '40.8', '43.3', '54.1', '28.5', '29.5', '34.4', '44.2']
[1547100144000, 'NaN', 'NaN', '23.000000', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '40.9', '86.0', '38.6', '40.8', '43.3', '54.1', '28.5', '29.6', '34.4', '44.2']
[1547100360000, 'NaN', 'NaN', '23.000000', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '40.9', '86.0', '38.6', '40.8', '43.3', '54.1', '28.5', '29.6', '34.5', '44.2']
[1547100576000, 'NaN', 'NaN', '23.000000', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '40.9', '86.0', '38.6', '40.8', '43.3', '54.1', '28.5', '29.6', '34.5', '44.2']
[1547100792000, 'NaN', '0.000000', '23.000000', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '100.0', '86.0', '38.6', '55.0', '43.3', '100.0', '35.2', '43.7', '56.2', '1724.4']
[1547101008000, 'NaN', '0.000000', '0.000000', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '100.0', '35.2', '37.4', '55.0', '27.7', '100.0', '35.1', '43.7', '56.2', '1724.4']
[1547101224000, 'NaN', '0.000000', '0.000000', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '100.0', '35.2', '37.4', '55.0', '27.7', '100.0', '35.1', '43.7', '56.2', '1724.4']
[1547101440000, 'NaN', '0.000000', '0.000000', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '100.0', '35.2', '37.4', '55.1', '26.9', '100.0', '35.1', '43.8', '56.3', '1724.4']
[1547101656000, 'NaN', '0.000000', '0.000000', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '100.0', '35.2', '37.4', '55.2', '27.1', '100.0', '35.1', '43.8', '56.3', '1724.4']
[1547101872000, 'NaN', '0.000000', '0.000000', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '100.0', '35.1', '37.4', '55.2', '27.2', '100.0', '35.1', '43.9', '56.4', '1724.4']
[1547102088000, 'NaN', '0.000000', '0.000000', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '100.0', '35.1', '37.4', '55.2', '27.2', '100.0', '35.1', '43.9', '56.4', '1724.4']
[1547102304000, 'NaN', '0.000000', '0.000000', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '100.0', '35.2', '37.5', '55.3', '27.1', '100.0', '35.1', '43.9', '56.4', '1724.4']
[1547102520000, 'NaN', '0.000000', '0.000000', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '100.0', '35.1', '37.5', '55.4', '26.8', '100.0', '35.1', '44.0', '56.5', '1724.4']
[1547102736000, 'NaN', '0.000000', '0.000000', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '100.0', '35.1', '37.5', '55.4', '27.3', '100.0', '35.0', '44.0', '56.5', '1724.4']
[1547102952000, 'NaN', '0.000000', '0.000000', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '100.0', '35.1', '37.5', '55.4', '27.3', '100.0', '35.0', '44.0', '56.5', '1724.4']
[1547103168000, 'NaN', '0.000000', '23.000000', 'NaN', 'NaN', 'NaN', 'NaN', '26.0', '26.7', '25.3', '40.8', '86.0', '38.6', '40.8', '43.2', '54.1', '28.4', '29.5', '34.4', '44.2']
[1547103384000, 'NaN', 'NaN', '23.000000', 'NaN', 'NaN', 'NaN', 'NaN', '26.0', '26.7', '25.3', '40.8', '86.0', '38.5', '40.8', '43.2', '54.1', '28.5', '29.6', '34.4', '44.2']
[1547103600000, '0.000000', 'NaN', '23.000000', 'NaN', 'NaN', 'NaN', 'NaN', '26.0', '26.7', '25.3', '40.8', '86.0', '38.5', '40.8', '43.2', '54.1', '28.5', '29.6', '34.4', '44.2']
[1547103816000, '0.000000', 'NaN', '23.000000', 'NaN', 'NaN', 'NaN', 'NaN', '26.0', '26.7', '25.3', '40.8', '86.0', '38.5', '40.8', '43.2', '54.1', '28.5', '29.5', '34.4', '44.2']
[1547104032000, 'NaN', 'NaN', '23.000000', 'NaN', 'NaN', 'NaN', 'NaN', '26.0', '26.7', '25.3', '40.8', '86.0', '38.5', '40.7', '43.2', '54.1', '28.5', '29.6', '34.4', '44.2']
[1547104248000, 'NaN', 'NaN', '23.000000', 'NaN', 'NaN', 'NaN', 'NaN', '26.0', '26.7', '25.3', '40.8', '86.1', '38.5', '40.8', '43.2', '54.1', '28.5', '29.6', '34.4', '44.2']
[1547104464000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '26.0', '26.7', '25.3', '40.8', '86.1', '38.5', '40.8', '43.2', '54.1', '28.5', '29.6', '34.4', '44.2']
[1547104680000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '26.0', '26.7', '25.3', '40.8', '86.1', '38.5', '40.8', '43.2', '54.1', '28.5', '29.5', '34.4', '44.2']
[1547104896000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '26.0', '26.7', '25.3', '40.8', '86.1', '38.5', '40.8', '43.2', '54.1', '28.5', '29.5', '34.4', '44.2']
[1547105112000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '26.0', '26.7', '25.3', '40.8', '86.1', '38.5', '40.8', '43.2', '54.1', '28.5', '29.5', '34.4', '44.2']
[1547105328000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '26.0', '26.7', '25.3', '40.8', '86.1', '38.5', '40.8', '43.2', '54.1', '28.5', '29.6', '34.4', '44.2']
[1547105544000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '25.9', '26.7', '25.3', '40.8', '86.1', '38.5', '40.8', '43.2', '54.1', '28.5', '29.5', '34.4', '44.2']
[1547105760000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '25.9', '26.7', '25.3', '40.8', '86.1', '38.5', '40.8', '43.2', '54.1', '28.5', '29.5', '34.4', '44.2']
[1547105976000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '25.9', '26.7', '25.3', '40.8', '86.1', '38.5', '40.8', '43.2', '54.1', '28.5', '29.5', '34.4', '44.2']
[1547106192000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '25.9', '26.7', '25.3', '40.8', '86.1', '38.5', '40.8', '43.2', '54.1', '28.5', '29.5', '34.4', '44.2']
[1547106408000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '25.9', '26.7', '25.3', '40.7', '86.1', '38.5', '40.8', '43.2', '54.1', '28.5', '29.6', '34.4', '44.2']
[1547106624000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '25.9', '26.7', '25.3', '40.7', '86.2', '38.5', '40.8', '43.2', '54.1', '28.5', '29.6', '34.3', '44.2']
