x,APAR_511.11,APAR_512.12,APAR_513.13,APAR_514.14,APAR_515.15,APAR_516.16,APAR_517.17,APAR_518.18,APAR_519.19,APAR_520.20,APAR_521.21,APAR_522.22,APAR_523.23,FIF_504.4,FIF_505.5,FIF_506.6
2019-01-10--00:52:48,20.4,20.3,12.7,5.8,-0.3,20.1,19.9,17.7,15.1,21.6,21.3,18.6,15.6,25.7,24.0,25.7
2019-01-10--00:56:24,20.4,20.2,12.7,5.8,-0.4,20.1,19.9,17.7,15.1,21.6,21.3,18.6,15.6,25.7,24.0,25.7
2019-01-10--01:00:00,20.4,20.2,12.7,5.8,-0.4,20.1,19.9,17.7,15.1,21.6,21.3,18.6,15.6,25.7,24.0,25.7
2019-01-10--01:03:36,20.4,20.2,12.7,5.7,-0.4,20.1,19.9,17.7,15.0,21.6,21.3,18.6,15.5,25.7,24.0,25.7
2019-01-10--01:07:12,20.4,20.2,12.7,5.7,-0.4,20.1,19.9,17.7,15.0,21.6,21.3,18.6,15.5,25.7,24.0,25.7
2019-01-10--01:10:48,20.4,20.2,12.7,5.7,-0.4,20.1,19.9,17.7,15.0,21.6,21.3,18.6,15.5,25.7,24.0,25.7
2019-01-10--01:14:24,20.4,20.2,12.7,5.7,-0.4,20.1,19.9,17.7,15.0,21.6,21.3,18.6,15.5,25.7,24.0,25.7
2019-01-10--01:18:00,20.4,20.2,12.6,5.7,-0.5,20.1,19.9,17.7,15.0,21.6,21.3,18.6,15.5,25.7,24.0,25.7
2019-01-10--01:21:36,20.4,20.2,12.6,5.7,-0.5,20.1,19.9,17.7,15.0,21.6,21.3,18.6,15.5,25.7,24.0,25.7
2019-01-10--01:25:12,20.4,20.2,12.6,5.7,-0.5,20.1,19.9,17.7,15.0,21.6,21.3,18.6,15.5,25.7,24.0,25.7
2019-01-10--01:28:48,20.4,20.2,12.6,5.7,-0.5,20.1,19.9,17.7,15.0,21.6,21.3,18.6,15.5,25.7,24.0,25.7
2019-01-10--01:32:24,20.4,20.2,12.6,5.6,-0.5,20.1,19.9,17.7,15.0,21.5,21.3,18.6,15.5,25.7,24.0,25.7
2019-01-10--01:36:00,20.4,20.2,12.6,5.6,-0.5,20.1,19.9,17.7,15.0,21.5,21.3,18.6,15.5,25.7,24.0,25.7
2019-01-10--01:39:36,20.4,20.2,12.6,5.6,-0.5,20.1,19.9,17.7,15.0,21.5,21.3,18.6,15.5,25.7,24.0,25.7
2019-01-10--01:43:12,20.4,20.2,12.6,5.6,-0.5,20.1,19.9,17.7,15.0,21.5,21.3,18.6,15.5,25.7,24.0,25.7
2019-01-10--01:46:48,20.4,20.2,12.6,5.6,-0.6,20.1,19.9,17.7,15.0,21.5,21.3,18.6,15.5,25.7,24.0,25.7
2019-01-10--01:50:24,20.4,20.2,12.6,5.6,-0.6,20.1,19.9,17.7,15.0,21.5,21.3,18.6,15.5,25.7,24.0,25.7
2019-01-10--01:54:00,20.4,20.2,12.6,5.6,-0.6,20.1,19.9,17.7,15.0,21.5,21.3,18.6,15.5,25.7,24.0,25.7
2019-01-10--01:57:36,20.4,20.2,12.6,5.6,-0.6,20.1,19.9,17.7,15.0,21.5,21.3,18.6,15.5,25.7,24.0,25.7
2019-01-10--02:01:12,20.4,20.2,12.6,5.5,-0.6,20.1,19.9,17.7,15.0,21.5,21.3,18.5,15.5,25.7,24.0,25.7
2019-01-10--02:04:48,20.4,20.2,12.6,5.5,-0.6,20.1,19.9,17.7,15.0,21.5,21.3,18.5,15.5,25.7,24.0,25.7
2019-01-10--02:08:24,20.4,20.2,12.6,5.5,-0.6,20.1,19.9,17.7,15.0,21.5,21.3,18.5,15.5,25.7,24.0,25.7
2019-01-10--02:12:00,20.4,20.2,12.6,5.5,-0.6,20.1,19.9,17.7,15.0,21.5,21.3,18.5,15.5,25.7,24.0,25.7
2019-01-10--02:15:36,20.3,20.2,12.5,5.5,-0.7,20.1,19.9,17.7,15.0,21.5,21.3,18.5,15.5,25.7,24.0,25.7
2019-01-10--02:19:12,20.3,20.2,12.5,5.5,-0.7,20.1,19.9,17.7,15.0,21.5,21.3,18.5,15.5,25.7,24.0,25.7
2019-01-10--02:22:48,20.3,20.2,12.5,5.5,-0.7,20.1,19.9,17.7,15.0,21.5,21.3,18.5,15.5,25.7,24.0,25.7
2019-01-10--02:26:24,20.3,20.2,12.5,5.5,-0.7,20.1,19.9,17.7,15.0,21.5,21.3,18.5,15.5,25.7,24.0,25.7
2019-01-10--02:30:00,20.3,20.2,12.5,5.5,-0.7,20.1,19.9,17.7,15.0,21.5,21.3,18.5,15.5,25.7,24.0,25.7
2019-01-10--02:33:36,20.3,20.2,12.5,5.5,-0.7,20.1,19.9,17.7,15.0,21.5,21.3,18.5,15.5,25.7,24.0,25.7
2019-01-10--02:37:12,20.3,20.2,12.5,5.5,-0.7,20.1,19.9,17.7,15.0,21.5,21.3,18.5,15.5,25.7,24.0,25.7
2019-01-10--02:40:48,20.3,20.2,12.5,5.5,-0.7,20.1,19.9,17.7,15.0,21.5,21.3,18.5,15.5,25.7,24.0,25.7
2019-01-10--02:44:24,20.3,20.2,12.5,5.5,-0.7,20.1,19.9,17.7,15.0,21.5,21.3,18.5,15.5,25.7,24.0,25.7
2019-01-10--02:48:00,20.3,20.2,12.5,5.4,-0.8,20.1,19.9,17.6,15.0,21.5,21.3,18.5,15.4,25.7,24.0,25.7
2019-01-10--02:51:36,20.3,20.2,12.5,5.4,-0.8,20.1,19.9,17.6,15.0,21.5,21.3,18.5,15.4,25.7,24.0,25.7
2019-01-10--02:55:12,20.3,20.2,12.5,5.4,-0.8,20.1,19.9,17.6,15.0,21.5,21.3,18.5,15.4,25.7,24.0,25.7
2019-01-10--02:58:48,20.3,20.2,12.5,5.4,-0.8,20.1,19.9,17.6,15.0,21.5,21.3,18.5,15.4,25.7,24.0,25.7
2019-01-10--03:02:24,20.3,20.2,12.5,5.4,-0.8,20.1,19.9,17.6,14.9,21.5,21.2,18.5,15.4,25.7,24.0,25.7
2019-01-10--03:06:00,20.3,20.2,12.5,5.4,-0.8,20.1,19.9,17.6,14.9,21.5,21.2,18.5,15.4,25.7,24.0,25.7
2019-01-10--03:09:36,20.3,20.2,12.5,5.4,-0.8,20.1,19.9,17.6,14.9,21.5,21.2,18.5,15.4,25.7,24.0,25.7
2019-01-10--03:13:12,20.3,20.2,12.5,5.4,-0.8,20.1,19.9,17.6,14.9,21.5,21.2,18.5,15.4,25.7,24.0,25.7
2019-01-10--03:16:48,20.3,20.2,12.4,5.3,-0.9,20.1,19.9,17.6,14.9,21.5,21.3,18.5,15.4,25.7,24.0,25.7
2019-01-10--03:20:24,20.3,20.2,12.4,5.3,-0.9,20.1,19.9,17.6,14.9,21.5,21.3,18.5,15.4,25.7,24.0,25.7
2019-01-10--03:24:00,20.3,20.2,12.4,5.3,-0.9,20.1,19.9,17.6,14.9,21.5,21.3,18.5,15.4,25.7,24.0,25.7
2019-01-10--03:27:36,20.3,20.2,12.4,5.3,-0.9,20.1,19.9,17.6,14.9,21.5,21.3,18.5,15.4,25.7,24.0,25.7
2019-01-10--03:31:12,20.3,20.2,12.4,5.3,-0.9,20.1,19.9,17.6,14.9,21.5,21.2,18.5,15.4,25.7,24.0,25.7
2019-01-10--03:34:48,20.3,20.2,12.4,5.3,-0.9,20.1,19.9,17.6,14.9,21.5,21.2,18.5,15.4,25.7,24.0,25.7
2019-01-10--03:38:24,20.3,20.2,12.4,5.3,-0.9,20.1,19.9,17.6,14.9,21.5,21.2,18.5,15.4,25.7,24.0,25.7
2019-01-10--03:42:00,20.3,20.2,12.4,5.3,-0.9,20.1,19.9,17.6,14.9,21.5,21.2,18.5,15.4,25.7,24.0,25.7
2019-01-10--03:45:36,20.3,20.2,12.4,5.2,-0.9,20.1,19.9,17.6,14.9,21.5,21.2,18.5,15.4,25.7,24.0,25.7
2019-01-10--03:49:12,20.3,20.2,12.4,5.2,-0.9,20.1,19.9,17.6,14.9,21.5,21.2,18.5,15.4,25.7,24.0,25.6
2019-01-10--03:52:48,20.3,20.2,12.4,5.2,-0.9,20.1,19.9,17.6,14.9,21.5,21.2,18.5,15.4,25.7,24.0,25.6
2019-01-10--03:56:24,20.3,20.2,12.4,5.2,-0.9,20.1,19.9,17.6,14.9,21.5,21.2,18.5,15.4,25.7,24.0,25.6
2019-01-10--04:00:00,20.3,20.2,12.4,5.2,-0.9,20.1,19.9,17.6,14.9,21.5,21.2,18.5,15.4,25.7,24.0,25.6
2019-01-10--04:03:36,20.3,20.1,12.4,5.2,-1.0,20.1,19.9,17.6,14.9,21.5,21.2,18.5,15.4,25.7,24.0,25.7
2019-01-10--04:07:12,20.3,20.1,12.4,5.2,-1.0,20.1,19.9,17.6,14.9,21.5,21.2,18.5,15.4,25.7,24.0,25.7
2019-01-10--04:10:48,20.3,20.1,12.4,5.2,-1.0,20.1,19.9,17.6,14.9,21.5,21.2,18.5,15.4,25.7,24.0,25.7
2019-01-10--04:14:24,20.3,20.1,12.4,5.2,-1.0,20.1,19.9,17.6,14.9,21.5,21.2,18.5,15.4,25.7,24.0,25.7
2019-01-10--04:18:00,20.3,20.1,12.4,5.2,-1.0,20.1,19.9,17.6,14.9,21.5,21.2,18.4,15.4,25.7,24.0,25.7
2019-01-10--04:21:36,20.3,20.1,12.4,5.2,-1.0,20.1,19.9,17.6,14.9,21.5,21.2,18.4,15.4,25.7,24.0,25.7
2019-01-10--04:25:12,20.3,20.1,12.4,5.2,-1.0,20.1,19.9,17.6,14.9,21.5,21.2,18.4,15.4,25.7,24.0,25.7
2019-01-10--04:28:48,20.3,20.1,12.4,5.2,-1.0,20.1,19.9,17.6,14.9,21.5,21.2,18.4,15.4,25.7,24.0,25.7
2019-01-10--04:32:24,20.3,20.1,12.3,5.2,-1.0,20.1,19.9,17.6,14.9,21.5,21.2,18.4,15.4,25.7,24.0,25.7
2019-01-10--04:36:00,20.3,20.1,12.3,5.2,-1.0,20.1,19.9,17.6,14.9,21.5,21.2,18.4,15.4,25.7,24.0,25.7
2019-01-10--04:39:36,20.3,20.1,12.3,5.2,-1.0,20.1,19.9,17.6,14.9,21.5,21.2,18.4,15.4,25.7,24.0,25.7
2019-01-10--04:43:12,20.3,20.1,12.3,5.2,-1.0,20.1,19.9,17.6,14.9,21.5,21.2,18.4,15.4,25.7,24.0,25.7
2019-01-10--04:46:48,20.3,20.1,12.3,5.1,-1.1,20.1,19.8,17.6,14.9,21.5,21.2,18.4,15.3,25.7,24.1,25.7
2019-01-10--04:50:24,20.3,20.1,12.3,5.1,-1.1,20.1,19.8,17.6,14.9,21.5,21.2,18.4,15.3,25.7,24.1,25.7
2019-01-10--04:54:00,20.3,20.1,12.3,5.1,-1.1,20.1,19.8,17.6,14.9,21.5,21.2,18.4,15.3,25.7,24.1,25.7
2019-01-10--04:57:36,20.3,20.1,12.3,5.1,-1.1,20.1,19.8,17.6,14.9,21.5,21.2,18.4,15.3,25.7,24.1,25.7
2019-01-10--05:01:12,20.3,20.1,12.3,5.1,-1.1,20.0,19.8,17.6,14.9,21.5,21.2,18.4,15.3,25.6,24.0,25.7
2019-01-10--05:04:48,20.3,20.1,12.3,5.1,-1.1,20.0,19.8,17.6,14.9,21.5,21.2,18.4,15.3,25.6,24.0,25.7
2019-01-10--05:08:24,20.3,20.1,12.3,5.1,-1.1,20.0,19.8,17.6,14.9,21.5,21.2,18.4,15.3,25.6,24.0,25.7
2019-01-10--05:12:00,20.3,20.1,12.3,5.1,-1.1,20.0,19.8,17.6,14.9,21.5,21.2,18.4,15.3,25.6,24.0,25.7
2019-01-10--05:15:36,20.3,20.1,12.2,5.0,-1.2,20.0,19.8,17.6,14.9,21.5,21.2,18.4,15.3,25.7,24.0,25.7
2019-01-10--05:19:12,20.3,20.1,12.2,5.0,-1.2,20.0,19.8,17.6,14.9,21.5,21.2,18.4,15.3,25.7,24.0,25.7
2019-01-10--05:22:48,20.3,20.1,12.2,5.0,-1.2,20.0,19.8,17.6,14.9,21.5,21.2,18.4,15.3,25.7,24.0,25.7
2019-01-10--05:26:24,20.3,20.1,12.2,5.0,-1.2,20.0,19.8,17.6,14.9,21.5,21.2,18.4,15.3,25.7,24.0,25.7
2019-01-10--05:30:00,20.3,20.1,12.2,5.0,-1.2,20.0,19.8,17.6,14.9,21.5,21.2,18.4,15.3,25.7,24.0,25.7
2019-01-10--05:33:36,20.2,20.1,12.2,5.0,-1.2,20.0,19.8,17.6,14.8,21.5,21.2,18.4,15.3,25.7,24.0,25.7
2019-01-10--05:37:12,20.2,20.1,12.2,5.0,-1.2,20.0,19.8,17.6,14.8,21.5,21.2,18.4,15.3,25.7,24.0,25.7
2019-01-10--05:40:48,20.2,20.1,12.2,5.0,-1.2,20.0,19.8,17.6,14.8,21.5,21.2,18.4,15.3,25.7,24.0,25.7
2019-01-10--05:44:24,20.2,20.1,12.2,5.0,-1.2,20.0,19.8,17.6,14.8,21.5,21.2,18.4,15.3,25.7,24.0,25.7
2019-01-10--05:48:00,20.2,20.1,12.2,5.0,-1.3,20.0,19.8,17.6,14.8,21.5,21.2,18.4,15.3,25.6,24.0,25.7
2019-01-10--05:51:36,20.2,20.1,12.2,5.0,-1.3,20.0,19.8,17.6,14.8,21.5,21.2,18.4,15.3,25.6,24.0,25.7
2019-01-10--05:55:12,20.2,20.1,12.2,5.0,-1.3,20.0,19.8,17.6,14.8,21.5,21.2,18.4,15.3,25.6,24.0,25.7
2019-01-10--05:58:48,20.2,20.1,12.2,5.0,-1.3,20.0,19.8,17.6,14.8,21.5,21.2,18.4,15.3,25.6,24.0,25.7
2019-01-10--06:02:24,20.2,20.1,12.1,4.9,-1.3,20.0,19.8,17.5,14.8,21.4,21.2,18.4,15.3,25.6,24.0,25.7
2019-01-10--06:06:00,20.2,20.1,12.1,4.9,-1.3,20.0,19.8,17.5,14.8,21.4,21.2,18.4,15.3,25.6,24.0,25.7
2019-01-10--06:09:36,20.2,20.1,12.1,4.9,-1.3,20.0,19.8,17.5,14.8,21.4,21.2,18.4,15.3,25.6,24.0,25.7
2019-01-10--06:13:12,20.2,20.1,12.1,4.9,-1.3,20.0,19.8,17.5,14.8,21.4,21.2,18.4,15.3,25.6,24.0,25.7
2019-01-10--06:16:48,20.2,20.1,12.1,4.9,-1.4,20.0,19.8,17.5,14.8,21.4,21.2,18.3,15.3,25.6,24.0,25.7
2019-01-10--06:20:24,20.2,20.1,12.1,4.9,-1.4,20.0,19.8,17.5,14.8,21.4,21.2,18.3,15.3,25.6,24.0,25.7
2019-01-10--06:24:00,20.2,20.1,12.1,4.9,-1.4,20.0,19.8,17.5,14.8,21.4,21.2,18.3,15.3,25.6,24.0,25.7
2019-01-10--06:27:36,20.2,20.1,12.1,4.9,-1.4,20.0,19.8,17.5,14.8,21.4,21.2,18.3,15.3,25.6,24.0,25.7
2019-01-10--06:31:12,20.2,20.0,12.1,4.8,-1.4,20.0,19.8,17.5,14.8,21.4,21.2,18.3,15.2,25.6,24.0,25.6
2019-01-10--06:34:48,20.2,20.0,12.1,4.8,-1.4,20.0,19.8,17.5,14.8,21.4,21.2,18.3,15.2,25.6,24.0,25.6
2019-01-10--06:38:24,20.2,20.0,12.1,4.8,-1.4,20.0,19.8,17.5,14.8,21.4,21.2,18.3,15.2,25.6,24.0,25.6
2019-01-10--06:42:00,20.2,20.0,12.1,4.8,-1.4,20.0,19.8,17.5,14.8,21.4,21.2,18.3,15.2,25.6,24.0,25.6
2019-01-10--06:45:36,20.2,20.0,12.0,4.8,-1.5,20.0,19.8,17.5,14.8,21.4,21.2,18.3,15.2,25.6,23.9,25.7
2019-01-10--06:49:12,20.2,20.0,12.0,4.8,-1.5,20.0,19.8,17.5,14.8,21.4,21.2,18.3,15.2,25.6,23.9,25.7
2019-01-10--06:52:48,20.2,20.0,12.0,4.8,-1.5,20.0,19.8,17.5,14.8,21.4,21.2,18.3,15.2,25.6,23.9,25.7
2019-01-10--06:56:24,20.2,20.0,12.0,4.8,-1.5,20.0,19.8,17.5,14.8,21.4,21.2,18.3,15.2,25.6,23.9,25.7
2019-01-10--07:00:00,20.2,20.0,12.0,4.8,-1.5,20.0,19.8,17.5,14.8,21.4,21.2,18.3,15.2,25.6,23.9,25.7
2019-01-10--07:03:36,20.2,20.0,12.0,4.8,-1.5,20.0,19.8,17.5,14.8,21.4,21.2,18.3,15.2,25.6,24.0,25.7
2019-01-10--07:07:12,20.2,20.0,12.0,4.8,-1.5,20.0,19.8,17.5,14.8,21.4,21.2,18.3,15.2,25.6,24.0,25.7
2019-01-10--07:10:48,20.2,20.0,12.0,4.8,-1.5,20.0,19.8,17.5,14.8,21.4,21.2,18.3,15.2,25.6,24.0,25.7
2019-01-10--07:14:24,20.2,20.0,12.0,4.8,-1.5,20.0,19.8,17.5,14.8,21.4,21.2,18.3,15.2,25.6,24.0,25.7
2019-01-10--07:18:00,20.2,20.0,12.0,4.7,-1.5,20.0,19.8,17.5,14.8,21.4,21.2,18.3,15.2,25.7,24.0,25.7
2019-01-10--07:21:36,20.2,20.0,12.0,4.7,-1.5,20.0,19.8,17.5,14.8,21.4,21.2,18.3,15.2,25.7,24.0,25.7
2019-01-10--07:25:12,20.2,20.0,12.0,4.7,-1.5,20.0,19.8,17.5,14.8,21.4,21.2,18.3,15.2,25.7,24.0,25.7
2019-01-10--07:28:48,20.2,20.0,12.0,4.7,-1.5,20.0,19.8,17.5,14.8,21.4,21.2,18.3,15.2,25.7,24.0,25.7
2019-01-10--07:32:24,20.2,20.0,12.0,4.7,-1.6,20.0,19.8,17.5,14.7,21.4,21.2,18.3,15.2,25.6,24.0,25.7
2019-01-10--07:36:00,20.2,20.0,12.0,4.7,-1.6,20.0,19.8,17.5,14.7,21.4,21.2,18.3,15.2,25.6,24.0,25.7
2019-01-10--07:39:36,20.2,20.0,12.0,4.7,-1.6,20.0,19.8,17.5,14.7,21.4,21.2,18.3,15.2,25.6,24.0,25.7
2019-01-10--07:43:12,20.2,20.0,12.0,4.7,-1.6,20.0,19.8,17.5,14.7,21.4,21.2,18.3,15.2,25.6,24.0,25.7
2019-01-10--07:46:48,20.2,20.0,12.0,4.7,-1.6,20.0,19.8,17.5,14.7,21.4,21.2,18.3,15.1,25.6,24.0,25.7
2019-01-10--07:50:24,20.2,20.0,12.0,4.7,-1.6,20.0,19.8,17.5,14.7,21.4,21.2,18.3,15.1,25.6,24.0,25.7
2019-01-10--07:54:00,20.2,20.0,12.0,4.7,-1.6,20.0,19.8,17.5,14.7,21.4,21.2,18.3,15.1,25.6,24.0,25.7
2019-01-10--07:57:36,20.2,20.0,12.0,4.7,-1.6,20.0,19.8,17.5,14.7,21.4,21.2,18.3,15.1,25.6,24.0,25.7
2019-01-10--08:01:12,20.2,20.0,11.9,4.6,-1.6,20.0,19.8,17.5,14.7,21.4,21.1,18.3,15.1,25.7,24.0,25.7
2019-01-10--08:04:48,20.2,20.0,11.9,4.6,-1.6,20.0,19.8,17.5,14.7,21.4,21.1,18.3,15.1,25.7,24.0,25.7
2019-01-10--08:08:24,20.2,20.0,11.9,4.6,-1.6,20.0,19.8,17.5,14.7,21.4,21.1,18.3,15.1,25.7,24.0,25.7
2019-01-10--08:12:00,20.2,20.0,11.9,4.6,-1.6,20.0,19.8,17.5,14.7,21.4,21.1,18.3,15.1,25.7,24.0,25.7
2019-01-10--08:15:36,20.2,20.0,11.9,4.6,-1.7,20.0,19.8,17.5,14.7,21.4,21.1,18.3,15.1,25.7,24.0,25.7
2019-01-10--08:19:12,20.2,20.0,11.9,4.6,-1.7,20.0,19.8,17.5,14.7,21.4,21.1,18.3,15.1,25.6,24.0,25.8
2019-01-10--08:22:48,20.2,20.0,11.9,4.6,-1.7,20.0,19.8,17.5,14.7,21.4,21.1,18.3,15.1,25.6,24.0,25.8
2019-01-10--08:26:24,20.2,20.0,11.9,4.6,-1.7,20.0,19.8,17.5,14.7,21.4,21.1,18.3,15.1,25.6,24.0,25.8
2019-01-10--08:30:00,20.2,20.0,11.9,4.6,-1.7,20.0,19.8,17.5,14.7,21.4,21.1,18.3,15.1,25.6,24.0,25.8
2019-01-10--08:33:36,20.2,20.0,11.9,4.6,-1.7,20.0,19.8,17.5,14.7,21.4,21.1,18.2,15.1,25.7,24.1,25.9
2019-01-10--08:37:12,20.2,20.0,11.9,4.6,-1.7,20.0,19.8,17.5,14.7,21.4,21.1,18.2,15.1,25.7,24.1,25.9
2019-01-10--08:40:48,20.2,20.0,11.9,4.6,-1.7,20.0,19.8,17.5,14.7,21.4,21.1,18.2,15.1,25.7,24.1,25.9
2019-01-10--08:44:24,20.2,20.0,11.9,4.6,-1.7,20.0,19.8,17.5,14.7,21.4,21.1,18.2,15.1,25.7,24.1,25.9
2019-01-10--08:48:00,20.2,20.0,11.9,4.5,-1.7,20.0,19.8,17.5,14.7,21.4,21.1,18.2,15.1,25.7,24.1,25.9
2019-01-10--08:51:36,20.2,20.0,11.9,4.5,-1.7,20.0,19.8,17.5,14.7,21.4,21.1,18.2,15.1,25.7,24.1,25.9
2019-01-10--08:55:12,20.2,20.0,11.9,4.5,-1.7,20.0,19.8,17.5,14.7,21.4,21.1,18.2,15.1,25.7,24.1,25.9
2019-01-10--08:58:48,20.2,20.0,11.9,4.5,-1.7,20.0,19.8,17.5,14.7,21.4,21.1,18.2,15.1,25.7,24.1,25.9
2019-01-10--09:02:24,20.2,20.0,11.9,4.5,-1.8,20.0,19.8,17.5,14.7,21.5,21.2,18.2,15.1,25.7,24.0,26.0
2019-01-10--09:06:00,20.2,20.0,11.9,4.5,-1.8,20.0,19.8,17.5,14.7,21.5,21.2,18.2,15.1,25.7,24.0,26.0
2019-01-10--09:09:36,20.2,20.0,11.9,4.5,-1.8,20.0,19.8,17.5,14.7,21.5,21.2,18.2,15.1,25.7,24.0,26.0
2019-01-10--09:13:12,20.2,20.0,11.9,4.5,-1.8,20.0,19.8,17.5,14.7,21.5,21.2,18.2,15.1,25.7,24.0,26.0
2019-01-10--09:16:48,20.2,20.0,11.9,4.5,-1.8,20.0,19.8,17.4,14.7,21.5,21.2,18.2,15.1,25.7,24.1,26.1
2019-01-10--09:20:24,20.2,20.0,11.9,4.5,-1.8,20.0,19.8,17.4,14.7,21.5,21.2,18.2,15.1,25.7,24.1,26.1
2019-01-10--09:24:00,20.2,20.0,11.9,4.5,-1.8,20.0,19.8,17.4,14.7,21.5,21.2,18.2,15.1,25.7,24.1,26.1
2019-01-10--09:27:36,20.2,20.0,11.9,4.5,-1.8,20.0,19.8,17.4,14.7,21.5,21.2,18.2,15.1,25.7,24.1,26.1
2019-01-10--09:31:12,20.1,20.0,11.9,4.5,-1.8,20.0,19.8,17.4,14.6,21.5,21.2,18.2,15.0,25.6,24.0,26.0
2019-01-10--09:34:48,20.1,20.0,11.9,4.5,-1.8,20.0,19.8,17.4,14.6,21.5,21.2,18.2,15.0,25.6,24.0,26.0
2019-01-10--09:38:24,20.1,20.0,11.9,4.5,-1.8,20.0,19.8,17.4,14.6,21.5,21.2,18.2,15.0,25.6,24.0,26.0
2019-01-10--09:42:00,20.1,20.0,11.9,4.5,-1.8,20.0,19.8,17.4,14.6,21.5,21.2,18.2,15.0,25.6,24.0,26.0
2019-01-10--09:45:36,20.1,20.0,11.8,4.5,-1.8,20.0,19.8,17.4,14.6,21.5,21.2,18.2,15.0,25.7,24.0,26.2
2019-01-10--09:49:12,20.1,20.0,11.8,4.5,-1.8,20.0,19.8,17.4,14.6,21.5,21.2,18.2,15.0,25.7,24.0,26.2
2019-01-10--09:52:48,20.1,20.0,11.8,4.5,-1.8,20.0,19.8,17.4,14.6,21.5,21.2,18.2,15.0,25.7,24.0,26.2
2019-01-10--09:56:24,20.1,20.0,11.8,4.5,-1.8,20.0,19.8,17.4,14.6,21.5,21.2,18.2,15.0,25.7,24.0,26.2
2019-01-10--10:00:00,20.1,20.0,11.8,4.5,-1.8,20.0,19.8,17.4,14.6,21.5,21.2,18.2,15.0,25.7,24.0,26.2
2019-01-10--10:03:36,20.1,20.0,11.8,4.5,-1.8,20.0,19.8,17.4,14.6,21.5,21.2,18.2,15.0,25.7,24.1,26.3
2019-01-10--10:07:12,20.1,20.0,11.8,4.5,-1.8,20.0,19.8,17.4,14.6,21.5,21.2,18.2,15.0,25.7,24.1,26.3
2019-01-10--10:10:48,20.1,20.0,11.8,4.5,-1.8,20.0,19.8,17.4,14.6,21.5,21.2,18.2,15.0,25.7,24.1,26.3
2019-01-10--10:14:24,20.1,20.0,11.8,4.5,-1.8,20.0,19.8,17.4,14.6,21.5,21.2,18.2,15.0,25.7,24.1,26.3
2019-01-10--10:18:00,20.1,20.0,11.8,4.4,-1.8,20.0,19.8,17.4,14.6,21.6,21.3,18.2,15.0,25.8,24.1,26.5
2019-01-10--10:21:36,20.1,20.0,11.8,4.4,-1.8,20.0,19.8,17.4,14.6,21.6,21.3,18.2,15.0,25.8,24.1,26.5
2019-01-10--10:25:12,20.1,20.0,11.8,4.4,-1.8,20.0,19.8,17.4,14.6,21.6,21.3,18.2,15.0,25.8,24.1,26.5
2019-01-10--10:28:48,20.1,20.0,11.8,4.4,-1.8,20.0,19.8,17.4,14.6,21.6,21.3,18.2,15.0,25.8,24.1,26.5
2019-01-10--10:32:24,20.1,20.0,11.8,4.4,-1.8,20.0,19.7,17.4,14.6,21.7,21.3,18.2,15.0,25.9,24.1,26.7
2019-01-10--10:36:00,20.1,20.0,11.8,4.4,-1.8,20.0,19.7,17.4,14.6,21.7,21.3,18.2,15.0,25.9,24.1,26.7
2019-01-10--10:39:36,20.1,20.0,11.8,4.4,-1.8,20.0,19.7,17.4,14.6,21.7,21.3,18.2,15.0,25.9,24.1,26.7
2019-01-10--10:43:12,20.1,20.0,11.8,4.4,-1.8,20.0,19.7,17.4,14.6,21.7,21.3,18.2,15.0,25.9,24.1,26.7
2019-01-10--10:46:48,20.1,20.0,11.8,4.4,-1.8,20.0,19.7,17.4,14.6,21.7,21.4,18.2,15.0,25.9,24.1,26.8
2019-01-10--10:50:24,20.1,20.0,11.8,4.4,-1.8,20.0,19.7,17.4,14.6,21.7,21.4,18.2,15.0,25.9,24.1,26.8
2019-01-10--10:54:00,20.1,20.0,11.8,4.4,-1.8,20.0,19.7,17.4,14.6,21.7,21.4,18.2,15.0,25.9,24.1,26.8
2019-01-10--10:57:36,20.1,20.0,11.8,4.4,-1.8,20.0,19.7,17.4,14.6,21.7,21.4,18.2,15.0,25.9,24.1,26.8
2019-01-10--11:01:12,20.1,20.0,11.8,4.4,-1.8,20.0,19.7,17.4,14.6,21.8,21.4,18.2,15.0,25.9,24.1,26.8
2019-01-10--11:04:48,20.1,20.0,11.8,4.4,-1.8,20.0,19.7,17.4,14.6,21.8,21.4,18.2,15.0,25.9,24.1,26.8
2019-01-10--11:08:24,20.1,20.0,11.8,4.4,-1.8,20.0,19.7,17.4,14.6,21.8,21.4,18.2,15.0,25.9,24.1,26.8
2019-01-10--11:12:00,20.1,20.0,11.8,4.4,-1.8,20.0,19.7,17.4,14.6,21.8,21.4,18.2,15.0,25.9,24.1,26.8
2019-01-10--11:15:36,20.1,20.0,11.8,4.4,-1.8,20.0,19.7,17.4,14.6,22.0,21.5,18.2,15.0,25.8,24.0,27.2
2019-01-10--11:19:12,20.1,20.0,11.8,4.4,-1.8,20.0,19.7,17.4,14.6,22.0,21.5,18.2,15.0,25.8,24.0,27.2
2019-01-10--11:22:48,20.1,20.0,11.8,4.4,-1.8,20.0,19.7,17.4,14.6,22.0,21.5,18.2,15.0,25.8,24.0,27.2
2019-01-10--11:26:24,20.1,20.0,11.8,4.4,-1.8,20.0,19.7,17.4,14.6,22.0,21.5,18.2,15.0,25.8,24.0,27.2
