x,APAR_715.15,APAR_716.16,APAR_717.17,APAR_718.18,APAR_719.19,APAR_720.20,APAR_721.21,APAR_722.22,APAR_723.23,APAR_724.24,APAR_725.25,APAR_726.26,APAR_727.27,APAR_728.28,APAR_729.29,APAR_730.30,APAR_731.31,APAR_732.32,APAR_733.1,APAR_734.2,APAR_735.3,APAR_736.4,APAR_737.5,APAR_738.6,APAR_739.7,APAR_740.8,APAR_741.9,APAR_742.10,APAR_743.11,APAR_744.12,APAR_745.13,APAR_746.14,APAR_747.15,APAR_748.16,APAR_749.17,APAR_750.18,APAR_751.19,APAR_752.20,APAR_753.21,APAR_754.22,APAR_755.23,APAR_756.24,APAR_757.25,FIF_703.3,FIF_704.4,FIF_705.5,FIF_706.6,FIF_707.7,FIF_708.8,FIF_709.9,FIF_710.10
2019-01-10--12:24:00,42.9,44.0,39.5,49.3,74.2,39.7,38.4,35.8,53.9,75.2,49.8,50.8,50.9,61.8,38.8,42.7,40.0,51.1,38.3,39.4,34.8,44.4,53.5,43.1,46.2,37.0,47.6,62.1,61.7,48.1,36.6,38.1,65.4,50.1,39.3,28.7,55.0,40.5,31.8,28.4,77.6,58.6,87.4,26.000000,30.000000,25.000000,32.000000,30.000000,29.000000,31.000000,26.000000
2019-01-10--12:27:36,42.9,44.0,39.5,49.3,74.2,39.7,38.4,35.8,53.9,75.2,49.8,50.8,50.9,61.8,38.8,42.7,40.0,51.1,38.3,39.4,34.8,44.4,53.5,43.1,46.2,37.0,47.6,62.1,61.7,48.1,36.6,38.1,65.4,50.1,39.3,28.7,55.0,40.5,31.8,28.4,77.6,58.6,87.4,26.000000,30.000000,25.000000,32.000000,30.000000,29.000000,31.000000,26.000000
2019-01-10--12:31:12,43.0,44.1,39.4,49.3,74.3,39.7,38.5,35.8,53.9,75.2,49.9,50.8,50.9,61.9,38.8,42.8,40.0,51.3,38.2,39.4,34.8,44.5,53.5,43.0,46.2,37.0,47.7,62.2,61.7,48.2,36.6,38.0,65.5,50.1,39.2,28.6,55.1,40.5,31.7,28.4,78.0,58.6,87.6,26.000000,31.000000,25.000000,32.000000,30.000000,29.000000,32.000000,26.000000
2019-01-10--12:34:48,43.0,44.1,39.4,49.3,74.3,39.7,38.5,35.8,53.9,75.2,49.9,50.8,50.9,61.9,38.8,42.8,40.0,51.3,38.2,39.4,34.8,44.5,53.5,43.0,46.2,37.0,47.7,62.2,61.7,48.2,36.6,38.0,65.5,50.1,39.2,28.6,55.1,40.5,31.7,28.4,78.0,58.6,87.6,26.000000,31.000000,25.000000,32.000000,30.000000,29.000000,32.000000,26.000000
2019-01-10--12:38:24,43.0,44.1,39.4,49.3,74.3,39.7,38.5,35.8,53.9,75.2,49.9,50.8,50.9,61.9,38.8,42.8,40.0,51.3,38.2,39.4,34.8,44.5,53.5,43.0,46.2,37.0,47.7,62.2,61.7,48.2,36.6,38.0,65.5,50.1,39.2,28.6,55.1,40.5,31.7,28.4,78.0,58.6,87.6,26.000000,31.000000,25.000000,32.000000,30.000000,29.000000,32.000000,26.000000
2019-01-10--12:42:00,43.0,44.1,39.4,49.3,74.3,39.7,38.5,35.8,53.9,75.2,49.9,50.8,50.9,61.9,38.8,42.8,40.0,51.3,38.2,39.4,34.8,44.5,53.5,43.0,46.2,37.0,47.7,62.2,61.7,48.2,36.6,38.0,65.5,50.1,39.2,28.6,55.1,40.5,31.7,28.4,78.0,58.6,87.6,26.000000,31.000000,25.000000,32.000000,30.000000,29.000000,32.000000,26.000000
2019-01-10--12:45:36,43.0,44.1,39.5,49.2,74.3,39.8,38.4,35.8,53.9,75.2,49.9,50.8,50.9,61.9,38.5,42.6,40.0,51.5,38.2,39.4,34.8,44.5,53.6,42.9,46.1,37.0,47.7,62.3,61.7,48.3,36.6,37.8,65.5,50.1,39.2,28.3,55.2,40.7,31.7,28.4,78.1,58.4,87.5,28.000000,31.000000,26.000000,34.000000,31.000000,29.000000,32.000000,28.000000
2019-01-10--12:49:12,43.0,44.1,39.5,49.2,74.3,39.8,38.4,35.8,53.9,75.2,49.9,50.8,50.9,61.9,38.5,42.6,40.0,51.5,38.2,39.4,34.8,44.5,53.6,42.9,46.1,37.0,47.7,62.3,61.7,48.3,36.6,37.8,65.5,50.1,39.2,28.3,55.2,40.7,31.7,28.4,78.1,58.4,87.5,28.000000,31.000000,26.000000,34.000000,31.000000,29.000000,32.000000,28.000000
2019-01-10--12:52:48,43.0,44.1,39.5,49.2,74.3,39.8,38.4,35.8,53.9,75.2,49.9,50.8,50.9,61.9,38.5,42.6,40.0,51.5,38.2,39.4,34.8,44.5,53.6,42.9,46.1,37.0,47.7,62.3,61.7,48.3,36.6,37.8,65.5,50.1,39.2,28.3,55.2,40.7,31.7,28.4,78.1,58.4,87.5,28.000000,31.000000,26.000000,34.000000,31.000000,29.000000,32.000000,28.000000
2019-01-10--12:56:24,43.0,44.1,39.5,49.2,74.3,39.8,38.4,35.8,53.9,75.2,49.9,50.8,50.9,61.9,38.5,42.6,40.0,51.5,38.2,39.4,34.8,44.5,53.6,42.9,46.1,37.0,47.7,62.3,61.7,48.3,36.6,37.8,65.5,50.1,39.2,28.3,55.2,40.7,31.7,28.4,78.1,58.4,87.5,28.000000,31.000000,26.000000,34.000000,31.000000,29.000000,32.000000,28.000000
2019-01-10--13:00:00,43.0,44.1,39.5,49.2,74.3,39.8,38.4,35.8,53.9,75.2,49.9,50.8,50.9,61.9,38.5,42.6,40.0,51.5,38.2,39.4,34.8,44.5,53.6,42.9,46.1,37.0,47.7,62.3,61.7,48.3,36.6,37.8,65.5,50.1,39.2,28.3,55.2,40.7,31.7,28.4,78.1,58.4,87.5,28.000000,31.000000,26.000000,34.000000,31.000000,29.000000,32.000000,28.000000
2019-01-10--13:03:36,42.7,43.5,39.4,49.2,74.3,39.8,38.4,35.7,53.9,75.2,49.9,50.8,50.9,62.0,38.0,41.9,40.0,51.7,38.1,39.2,34.8,44.6,53.6,42.6,45.8,37.0,47.8,62.4,61.8,48.2,36.5,37.7,65.6,50.1,39.2,28.1,55.3,40.7,31.6,28.3,78.1,58.1,87.5,27.000000,31.000000,26.000000,34.000000,31.000000,29.000000,32.000000,27.000000
2019-01-10--13:07:12,42.7,43.5,39.4,49.2,74.3,39.8,38.4,35.7,53.9,75.2,49.9,50.8,50.9,62.0,38.0,41.9,40.0,51.7,38.1,39.2,34.8,44.6,53.6,42.6,45.8,37.0,47.8,62.4,61.8,48.2,36.5,37.7,65.6,50.1,39.2,28.1,55.3,40.7,31.6,28.3,78.1,58.1,87.5,27.000000,31.000000,26.000000,34.000000,31.000000,29.000000,32.000000,27.000000
2019-01-10--13:10:48,42.7,43.5,39.4,49.2,74.3,39.8,38.4,35.7,53.9,75.2,49.9,50.8,50.9,62.0,38.0,41.9,40.0,51.7,38.1,39.2,34.8,44.6,53.6,42.6,45.8,37.0,47.8,62.4,61.8,48.2,36.5,37.7,65.6,50.1,39.2,28.1,55.3,40.7,31.6,28.3,78.1,58.1,87.5,27.000000,31.000000,26.000000,34.000000,31.000000,29.000000,32.000000,27.000000
2019-01-10--13:14:24,42.7,43.5,39.4,49.2,74.3,39.8,38.4,35.7,53.9,75.2,49.9,50.8,50.9,62.0,38.0,41.9,40.0,51.7,38.1,39.2,34.8,44.6,53.6,42.6,45.8,37.0,47.8,62.4,61.8,48.2,36.5,37.7,65.6,50.1,39.2,28.1,55.3,40.7,31.6,28.3,78.1,58.1,87.5,27.000000,31.000000,26.000000,34.000000,31.000000,29.000000,32.000000,27.000000
2019-01-10--13:18:00,42.5,43.0,39.4,49.2,74.3,39.8,38.4,35.7,53.9,75.2,50.0,50.8,51.0,62.0,37.6,41.3,39.9,51.8,38.0,39.1,34.8,44.6,53.7,42.3,45.5,37.0,47.8,62.5,61.8,48.2,36.5,37.5,65.7,50.1,39.1,27.9,55.4,40.8,31.6,28.2,78.4,57.7,86.3,26.000000,31.000000,25.000000,34.000000,31.000000,29.000000,32.000000,27.000000
2019-01-10--13:21:36,42.5,43.0,39.4,49.2,74.3,39.8,38.4,35.7,53.9,75.2,50.0,50.8,51.0,62.0,37.6,41.3,39.9,51.8,38.0,39.1,34.8,44.6,53.7,42.3,45.5,37.0,47.8,62.5,61.8,48.2,36.5,37.5,65.7,50.1,39.1,27.9,55.4,40.8,31.6,28.2,78.4,57.7,86.3,26.000000,31.000000,25.000000,34.000000,31.000000,29.000000,32.000000,27.000000
2019-01-10--13:25:12,42.5,43.0,39.4,49.2,74.3,39.8,38.4,35.7,53.9,75.2,50.0,50.8,51.0,62.0,37.6,41.3,39.9,51.8,38.0,39.1,34.8,44.6,53.7,42.3,45.5,37.0,47.8,62.5,61.8,48.2,36.5,37.5,65.7,50.1,39.1,27.9,55.4,40.8,31.6,28.2,78.4,57.7,86.3,26.000000,31.000000,25.000000,34.000000,31.000000,29.000000,32.000000,27.000000
2019-01-10--13:28:48,42.5,43.0,39.4,49.2,74.3,39.8,38.4,35.7,53.9,75.2,50.0,50.8,51.0,62.0,37.6,41.3,39.9,51.8,38.0,39.1,34.8,44.6,53.7,42.3,45.5,37.0,47.8,62.5,61.8,48.2,36.5,37.5,65.7,50.1,39.1,27.9,55.4,40.8,31.6,28.2,78.4,57.7,86.3,26.000000,31.000000,25.000000,34.000000,31.000000,29.000000,32.000000,27.000000
2019-01-10--13:32:24,41.9,42.2,39.3,49.1,74.4,39.8,38.4,35.7,53.8,75.3,50.0,50.8,51.0,62.1,37.3,40.8,39.9,51.9,37.8,39.0,34.8,44.7,53.7,42.1,45.3,37.0,47.9,62.5,61.9,48.2,36.5,37.3,65.7,50.2,39.0,27.8,55.6,41.0,31.5,28.0,78.7,57.4,85.6,26.000000,30.000000,25.000000,34.000000,31.000000,29.000000,32.000000,27.000000
2019-01-10--13:36:00,41.9,42.2,39.3,49.1,74.4,39.8,38.4,35.7,53.8,75.3,50.0,50.8,51.0,62.1,37.3,40.8,39.9,51.9,37.8,39.0,34.8,44.7,53.7,42.1,45.3,37.0,47.9,62.5,61.9,48.2,36.5,37.3,65.7,50.2,39.0,27.8,55.6,41.0,31.5,28.0,78.7,57.4,85.6,26.000000,30.000000,25.000000,34.000000,31.000000,29.000000,32.000000,27.000000
2019-01-10--13:39:36,41.9,42.2,39.3,49.1,74.4,39.8,38.4,35.7,53.8,75.3,50.0,50.8,51.0,62.1,37.3,40.8,39.9,51.9,37.8,39.0,34.8,44.7,53.7,42.1,45.3,37.0,47.9,62.5,61.9,48.2,36.5,37.3,65.7,50.2,39.0,27.8,55.6,41.0,31.5,28.0,78.7,57.4,85.6,26.000000,30.000000,25.000000,34.000000,31.000000,29.000000,32.000000,27.000000
2019-01-10--13:43:12,41.9,42.2,39.3,49.1,74.4,39.8,38.4,35.7,53.8,75.3,50.0,50.8,51.0,62.1,37.3,40.8,39.9,51.9,37.8,39.0,34.8,44.7,53.7,42.1,45.3,37.0,47.9,62.5,61.9,48.2,36.5,37.3,65.7,50.2,39.0,27.8,55.6,41.0,31.5,28.0,78.7,57.4,85.6,26.000000,30.000000,25.000000,34.000000,31.000000,29.000000,32.000000,27.000000
2019-01-10--13:46:48,41.8,42.1,39.2,49.1,74.4,39.8,38.4,35.7,53.8,75.3,50.0,50.8,51.0,62.1,37.0,40.4,39.8,52.0,37.7,38.8,34.8,44.7,53.7,41.9,45.0,37.0,47.9,62.6,61.9,48.3,36.5,37.1,65.8,50.2,39.0,27.6,55.7,41.1,31.5,27.7,78.7,57.1,84.6,25.000000,30.000000,25.000000,34.000000,31.000000,29.000000,32.000000,26.000000
2019-01-10--13:50:24,41.8,42.1,39.2,49.1,74.4,39.8,38.4,35.7,53.8,75.3,50.0,50.8,51.0,62.1,37.0,40.4,39.8,52.0,37.7,38.8,34.8,44.7,53.7,41.9,45.0,37.0,47.9,62.6,61.9,48.3,36.5,37.1,65.8,50.2,39.0,27.6,55.7,41.1,31.5,27.7,78.7,57.1,84.6,25.000000,30.000000,25.000000,34.000000,31.000000,29.000000,32.000000,26.000000
2019-01-10--13:54:00,41.8,42.1,39.2,49.1,74.4,39.8,38.4,35.7,53.8,75.3,50.0,50.8,51.0,62.1,37.0,40.4,39.8,52.0,37.7,38.8,34.8,44.7,53.7,41.9,45.0,37.0,47.9,62.6,61.9,48.3,36.5,37.1,65.8,50.2,39.0,27.6,55.7,41.1,31.5,27.7,78.7,57.1,84.6,25.000000,30.000000,25.000000,34.000000,31.000000,29.000000,32.000000,26.000000
2019-01-10--13:57:36,41.8,42.1,39.2,49.1,74.4,39.8,38.4,35.7,53.8,75.3,50.0,50.8,51.0,62.1,37.0,40.4,39.8,52.0,37.7,38.8,34.8,44.7,53.7,41.9,45.0,37.0,47.9,62.6,61.9,48.3,36.5,37.1,65.8,50.2,39.0,27.6,55.7,41.1,31.5,27.7,78.7,57.1,84.6,25.000000,30.000000,25.000000,34.000000,31.000000,29.000000,32.000000,26.000000
2019-01-10--14:01:12,41.6,42.0,39.2,49.1,74.4,39.8,38.4,35.6,53.8,75.3,50.0,50.8,51.0,62.2,36.8,40.0,39.7,52.0,37.6,38.7,34.9,44.7,53.8,41.6,44.7,37.0,48.0,62.6,62.0,48.3,36.5,36.9,65.9,50.2,38.9,27.4,55.9,41.2,31.4,27.5,78.7,56.9,84.8,25.000000,30.000000,24.000000,34.000000,31.000000,29.000000,32.000000,26.000000
2019-01-10--14:04:48,41.6,42.0,39.2,49.1,74.4,39.8,38.4,35.6,53.8,75.3,50.0,50.8,51.0,62.2,36.8,40.0,39.7,52.0,37.6,38.7,34.9,44.7,53.8,41.6,44.7,37.0,48.0,62.6,62.0,48.3,36.5,36.9,65.9,50.2,38.9,27.4,55.9,41.2,31.4,27.5,78.7,56.9,84.8,25.000000,30.000000,24.000000,34.000000,31.000000,29.000000,32.000000,26.000000
2019-01-10--14:08:24,41.6,42.0,39.2,49.1,74.4,39.8,38.4,35.6,53.8,75.3,50.0,50.8,51.0,62.2,36.8,40.0,39.7,52.0,37.6,38.7,34.9,44.7,53.8,41.6,44.7,37.0,48.0,62.6,62.0,48.3,36.5,36.9,65.9,50.2,38.9,27.4,55.9,41.2,31.4,27.5,78.7,56.9,84.8,25.000000,30.000000,24.000000,34.000000,31.000000,29.000000,32.000000,26.000000
2019-01-10--14:12:00,41.6,42.0,39.2,49.1,74.4,39.8,38.4,35.6,53.8,75.3,50.0,50.8,51.0,62.2,36.8,40.0,39.7,52.0,37.6,38.7,34.9,44.7,53.8,41.6,44.7,37.0,48.0,62.6,62.0,48.3,36.5,36.9,65.9,50.2,38.9,27.4,55.9,41.2,31.4,27.5,78.7,56.9,84.8,25.000000,30.000000,24.000000,34.000000,31.000000,29.000000,32.000000,26.000000
2019-01-10--14:15:36,41.2,41.4,39.1,49.0,74.5,39.8,38.4,35.6,53.7,75.4,50.0,50.8,51.0,62.2,36.6,39.7,39.6,52.0,37.5,38.5,34.9,44.7,53.8,41.5,44.4,37.0,48.0,62.7,62.0,48.3,36.5,36.7,65.9,50.2,38.8,27.2,56.0,41.2,31.4,27.3,78.5,56.5,83.4,25.000000,30.000000,24.000000,34.000000,31.000000,29.000000,32.000000,26.000000
2019-01-10--14:19:12,41.2,41.4,39.1,49.0,74.5,39.8,38.4,35.6,53.7,75.4,50.0,50.8,51.0,62.2,36.6,39.7,39.6,52.0,37.5,38.5,34.9,44.7,53.8,41.5,44.4,37.0,48.0,62.7,62.0,48.3,36.5,36.7,65.9,50.2,38.8,27.2,56.0,41.2,31.4,27.3,78.5,56.5,83.4,25.000000,30.000000,24.000000,34.000000,31.000000,29.000000,32.000000,26.000000
2019-01-10--14:22:48,41.2,41.4,39.1,49.0,74.5,39.8,38.4,35.6,53.7,75.4,50.0,50.8,51.0,62.2,36.6,39.7,39.6,52.0,37.5,38.5,34.9,44.7,53.8,41.5,44.4,37.0,48.0,62.7,62.0,48.3,36.5,36.7,65.9,50.2,38.8,27.2,56.0,41.2,31.4,27.3,78.5,56.5,83.4,25.000000,30.000000,24.000000,34.000000,31.000000,29.000000,32.000000,26.000000
2019-01-10--14:26:24,41.2,41.4,39.1,49.0,74.5,39.8,38.4,35.6,53.7,75.4,50.0,50.8,51.0,62.2,36.6,39.7,39.6,52.0,37.5,38.5,34.9,44.7,53.8,41.5,44.4,37.0,48.0,62.7,62.0,48.3,36.5,36.7,65.9,50.2,38.8,27.2,56.0,41.2,31.4,27.3,78.5,56.5,83.4,25.000000,30.000000,24.000000,34.000000,31.000000,29.000000,32.000000,26.000000
2019-01-10--14:30:00,41.2,41.4,39.1,49.0,74.5,39.8,38.4,35.6,53.7,75.4,50.0,50.8,51.0,62.2,36.6,39.7,39.6,52.0,37.5,38.5,34.9,44.7,53.8,41.5,44.4,37.0,48.0,62.7,62.0,48.3,36.5,36.7,65.9,50.2,38.8,27.2,56.0,41.2,31.4,27.3,78.5,56.5,83.4,25.000000,30.000000,24.000000,34.000000,31.000000,29.000000,32.000000,26.000000
2019-01-10--14:33:36,41.0,41.0,39.0,49.0,74.5,39.8,38.4,35.5,53.7,75.4,50.0,50.8,51.0,62.3,36.4,39.4,39.6,52.0,37.4,38.4,34.9,44.8,53.8,41.3,44.2,37.0,48.0,62.7,62.0,48.4,36.5,36.5,66.0,50.2,38.8,27.1,56.1,41.1,31.4,27.1,78.5,56.3,83.0,25.000000,31.000000,24.000000,34.000000,31.000000,29.000000,32.000000,26.000000
2019-01-10--14:37:12,41.0,41.0,39.0,49.0,74.5,39.8,38.4,35.5,53.7,75.4,50.0,50.8,51.0,62.3,36.4,39.4,39.6,52.0,37.4,38.4,34.9,44.8,53.8,41.3,44.2,37.0,48.0,62.7,62.0,48.4,36.5,36.5,66.0,50.2,38.8,27.1,56.1,41.1,31.4,27.1,78.5,56.3,83.0,25.000000,31.000000,24.000000,34.000000,31.000000,29.000000,32.000000,26.000000
2019-01-10--14:40:48,41.0,41.0,39.0,49.0,74.5,39.8,38.4,35.5,53.7,75.4,50.0,50.8,51.0,62.3,36.4,39.4,39.6,52.0,37.4,38.4,34.9,44.8,53.8,41.3,44.2,37.0,48.0,62.7,62.0,48.4,36.5,36.5,66.0,50.2,38.8,27.1,56.1,41.1,31.4,27.1,78.5,56.3,83.0,25.000000,31.000000,24.000000,34.000000,31.000000,29.000000,32.000000,26.000000
2019-01-10--14:44:24,41.0,41.0,39.0,49.0,74.5,39.8,38.4,35.5,53.7,75.4,50.0,50.8,51.0,62.3,36.4,39.4,39.6,52.0,37.4,38.4,34.9,44.8,53.8,41.3,44.2,37.0,48.0,62.7,62.0,48.4,36.5,36.5,66.0,50.2,38.8,27.1,56.1,41.1,31.4,27.1,78.5,56.3,83.0,25.000000,31.000000,24.000000,34.000000,31.000000,29.000000,32.000000,26.000000
2019-01-10--14:48:00,40.7,40.5,38.9,49.0,74.5,39.8,38.4,35.5,53.7,75.5,50.0,50.8,51.0,62.3,36.3,39.2,39.5,52.0,37.3,38.3,34.9,44.7,53.8,41.2,44.1,37.0,48.1,62.8,62.1,48.4,36.5,36.4,66.0,50.2,38.7,27.0,56.1,41.0,31.3,27.0,78.6,56.0,82.8,25.000000,32.000000,24.000000,35.000000,31.000000,29.000000,32.000000,26.000000
2019-01-10--14:51:36,40.7,40.5,38.9,49.0,74.5,39.8,38.4,35.5,53.7,75.5,50.0,50.8,51.0,62.3,36.3,39.2,39.5,52.0,37.3,38.3,34.9,44.7,53.8,41.2,44.1,37.0,48.1,62.8,62.1,48.4,36.5,36.4,66.0,50.2,38.7,27.0,56.1,41.0,31.3,27.0,78.6,56.0,82.8,25.000000,32.000000,24.000000,35.000000,31.000000,29.000000,32.000000,26.000000
2019-01-10--14:55:12,40.7,40.5,38.9,49.0,74.5,39.8,38.4,35.5,53.7,75.5,50.0,50.8,51.0,62.3,36.3,39.2,39.5,52.0,37.3,38.3,34.9,44.7,53.8,41.2,44.1,37.0,48.1,62.8,62.1,48.4,36.5,36.4,66.0,50.2,38.7,27.0,56.1,41.0,31.3,27.0,78.6,56.0,82.8,25.000000,32.000000,24.000000,35.000000,31.000000,29.000000,32.000000,26.000000
2019-01-10--14:58:48,40.7,40.5,38.9,49.0,74.5,39.8,38.4,35.5,53.7,75.5,50.0,50.8,51.0,62.3,36.3,39.2,39.5,52.0,37.3,38.3,34.9,44.7,53.8,41.2,44.1,37.0,48.1,62.8,62.1,48.4,36.5,36.4,66.0,50.2,38.7,27.0,56.1,41.0,31.3,27.0,78.6,56.0,82.8,25.000000,32.000000,24.000000,35.000000,31.000000,29.000000,32.000000,26.000000
2019-01-10--15:02:24,40.8,40.8,38.8,49.0,74.5,39.8,38.3,35.5,53.7,75.5,50.0,50.8,51.0,62.3,36.1,39.0,39.5,52.0,37.2,38.2,34.9,44.7,53.8,41.2,43.9,37.0,48.1,62.8,62.1,48.3,36.4,36.2,66.1,50.2,38.6,27.0,56.1,40.8,31.3,26.8,78.5,55.6,83.0,25.000000,30.000000,24.000000,35.000000,31.000000,29.000000,32.000000,26.000000
2019-01-10--15:06:00,40.8,40.8,38.8,49.0,74.5,39.8,38.3,35.5,53.7,75.5,50.0,50.8,51.0,62.3,36.1,39.0,39.5,52.0,37.2,38.2,34.9,44.7,53.8,41.2,43.9,37.0,48.1,62.8,62.1,48.3,36.4,36.2,66.1,50.2,38.6,27.0,56.1,40.8,31.3,26.8,78.5,55.6,83.0,25.000000,30.000000,24.000000,35.000000,31.000000,29.000000,32.000000,26.000000
2019-01-10--15:09:36,40.8,40.8,38.8,49.0,74.5,39.8,38.3,35.5,53.7,75.5,50.0,50.8,51.0,62.3,36.1,39.0,39.5,52.0,37.2,38.2,34.9,44.7,53.8,41.2,43.9,37.0,48.1,62.8,62.1,48.3,36.4,36.2,66.1,50.2,38.6,27.0,56.1,40.8,31.3,26.8,78.5,55.6,83.0,25.000000,30.000000,24.000000,35.000000,31.000000,29.000000,32.000000,26.000000
2019-01-10--15:13:12,40.8,40.8,38.8,49.0,74.5,39.8,38.3,35.5,53.7,75.5,50.0,50.8,51.0,62.3,36.1,39.0,39.5,52.0,37.2,38.2,34.9,44.7,53.8,41.2,43.9,37.0,48.1,62.8,62.1,48.3,36.4,36.2,66.1,50.2,38.6,27.0,56.1,40.8,31.3,26.8,78.5,55.6,83.0,25.000000,30.000000,24.000000,35.000000,31.000000,29.000000,32.000000,26.000000
2019-01-10--15:16:48,40.6,40.7,38.8,49.0,74.6,39.7,38.2,35.4,53.7,75.6,49.9,50.7,51.0,62.4,35.9,38.7,39.5,51.9,37.2,38.1,34.9,44.7,53.8,41.1,43.8,37.0,48.2,62.9,62.2,48.3,36.4,36.0,66.1,50.2,38.6,27.0,56.1,40.7,31.2,26.5,79.0,55.3,83.0,25.000000,29.000000,24.000000,35.000000,31.000000,29.000000,32.000000,26.000000
2019-01-10--15:20:24,40.6,40.7,38.8,49.0,74.6,39.7,38.2,35.4,53.7,75.6,49.9,50.7,51.0,62.4,35.9,38.7,39.5,51.9,37.2,38.1,34.9,44.7,53.8,41.1,43.8,37.0,48.2,62.9,62.2,48.3,36.4,36.0,66.1,50.2,38.6,27.0,56.1,40.7,31.2,26.5,79.0,55.3,83.0,25.000000,29.000000,24.000000,35.000000,31.000000,29.000000,32.000000,26.000000
2019-01-10--15:24:00,40.6,40.7,38.8,49.0,74.6,39.7,38.2,35.4,53.7,75.6,49.9,50.7,51.0,62.4,35.9,38.7,39.5,51.9,37.2,38.1,34.9,44.7,53.8,41.1,43.8,37.0,48.2,62.9,62.2,48.3,36.4,36.0,66.1,50.2,38.6,27.0,56.1,40.7,31.2,26.5,79.0,55.3,83.0,25.000000,29.000000,24.000000,35.000000,31.000000,29.000000,32.000000,26.000000
2019-01-10--15:27:36,40.6,40.7,38.8,49.0,74.6,39.7,38.2,35.4,53.7,75.6,49.9,50.7,51.0,62.4,35.9,38.7,39.5,51.9,37.2,38.1,34.9,44.7,53.8,41.1,43.8,37.0,48.2,62.9,62.2,48.3,36.4,36.0,66.1,50.2,38.6,27.0,56.1,40.7,31.2,26.5,79.0,55.3,83.0,25.000000,29.000000,24.000000,35.000000,31.000000,29.000000,32.000000,26.000000
2019-01-10--15:31:12,40.8,41.1,38.7,49.0,74.6,39.7,38.2,35.4,53.7,75.6,49.9,50.7,51.0,62.4,35.8,38.5,39.4,51.9,37.1,38.0,35.0,44.7,53.8,41.0,43.7,37.0,48.2,62.9,62.2,48.3,36.4,35.9,66.2,50.2,38.5,26.9,56.2,40.6,31.2,26.2,79.0,55.2,83.1,25.000000,29.000000,24.000000,35.000000,31.000000,29.000000,32.000000,26.000000
2019-01-10--15:34:48,40.8,41.1,38.7,49.0,74.6,39.7,38.2,35.4,53.7,75.6,49.9,50.7,51.0,62.4,35.8,38.5,39.4,51.9,37.1,38.0,35.0,44.7,53.8,41.0,43.7,37.0,48.2,62.9,62.2,48.3,36.4,35.9,66.2,50.2,38.5,26.9,56.2,40.6,31.2,26.2,79.0,55.2,83.1,25.000000,29.000000,24.000000,35.000000,31.000000,29.000000,32.000000,26.000000
2019-01-10--15:38:24,40.8,41.1,38.7,49.0,74.6,39.7,38.2,35.4,53.7,75.6,49.9,50.7,51.0,62.4,35.8,38.5,39.4,51.9,37.1,38.0,35.0,44.7,53.8,41.0,43.7,37.0,48.2,62.9,62.2,48.3,36.4,35.9,66.2,50.2,38.5,26.9,56.2,40.6,31.2,26.2,79.0,55.2,83.1,25.000000,29.000000,24.000000,35.000000,31.000000,29.000000,32.000000,26.000000
2019-01-10--15:42:00,40.8,41.1,38.7,49.0,74.6,39.7,38.2,35.4,53.7,75.6,49.9,50.7,51.0,62.4,35.8,38.5,39.4,51.9,37.1,38.0,35.0,44.7,53.8,41.0,43.7,37.0,48.2,62.9,62.2,48.3,36.4,35.9,66.2,50.2,38.5,26.9,56.2,40.6,31.2,26.2,79.0,55.2,83.1,25.000000,29.000000,24.000000,35.000000,31.000000,29.000000,32.000000,26.000000
2019-01-10--15:45:36,40.9,41.2,38.6,49.0,74.6,39.6,38.1,35.3,53.7,75.7,49.9,50.7,51.0,62.4,35.7,38.3,39.4,51.8,37.0,38.0,35.0,44.7,53.7,41.0,43.6,37.0,48.2,62.9,62.2,48.3,36.5,35.8,66.2,50.2,38.5,26.8,56.2,40.5,31.1,26.1,79.5,55.0,83.0,25.000000,29.000000,24.000000,35.000000,31.000000,29.000000,32.000000,26.000000
2019-01-10--15:49:12,40.9,41.2,38.6,49.0,74.6,39.6,38.1,35.3,53.7,75.7,49.9,50.7,51.0,62.4,35.7,38.3,39.4,51.8,37.0,38.0,35.0,44.7,53.7,41.0,43.6,37.0,48.2,62.9,62.2,48.3,36.5,35.8,66.2,50.2,38.5,26.8,56.2,40.5,31.1,26.1,79.5,55.0,83.0,25.000000,29.000000,24.000000,35.000000,31.000000,29.000000,32.000000,26.000000
2019-01-10--15:52:48,40.9,41.2,38.6,49.0,74.6,39.6,38.1,35.3,53.7,75.7,49.9,50.7,51.0,62.4,35.7,38.3,39.4,51.8,37.0,38.0,35.0,44.7,53.7,41.0,43.6,37.0,48.2,62.9,62.2,48.3,36.5,35.8,66.2,50.2,38.5,26.8,56.2,40.5,31.1,26.1,79.5,55.0,83.0,25.000000,29.000000,24.000000,35.000000,31.000000,29.000000,32.000000,26.000000
2019-01-10--15:56:24,40.9,41.2,38.6,49.0,74.6,39.6,38.1,35.3,53.7,75.7,49.9,50.7,51.0,62.4,35.7,38.3,39.4,51.8,37.0,38.0,35.0,44.7,53.7,41.0,43.6,37.0,48.2,62.9,62.2,48.3,36.5,35.8,66.2,50.2,38.5,26.8,56.2,40.5,31.1,26.1,79.5,55.0,83.0,25.000000,29.000000,24.000000,35.000000,31.000000,29.000000,32.000000,26.000000
