['x', '667', '669', '671', '673', '675', '677', '679', 'APAR_314.14', 'APAR_315.15', 'APAR_316.16', 'APAR_317.17', 'APAR_318.18', 'APAR_319.19', 'APAR_320.20', 'APAR_321.21', 'APAR_322.22', 'APAR_323.23', 'APAR_324.24', 'APAR_325.25', 'APAR_326.26']
[1547155008000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '19.3', '18.1', '17.0', '7.5', '-6.7', '19.2', '18.0', '16.8', '12.4', '23.7', '23.1', '21.8', '17.0']
[1547155224000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '19.3', '18.1', '17.0', '7.5', '-6.7', '19.2', '18.0', '16.8', '12.4', '23.7', '23.1', '21.8', '17.0']
[1547155440000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '19.3', '18.1', '17.0', '7.5', '-6.7', '19.2', '18.0', '16.8', '12.4', '23.7', '23.1', '21.8', '17.0']
[1547155656000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '19.3', '18.1', '17.0', '7.5', '-6.7', '19.2', '18.0', '16.8', '12.4', '23.7', '23.1', '21.8', '17.0']
[1547155872000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '19.3', '18.1', '17.0', '7.5', '-6.7', '19.2', '18.0', '16.8', '12.4', '23.7', '23.1', '21.8', '17.0']
[1547156088000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '19.3', '18.1', '17.0', '7.5', '-6.7', '19.2', '18.0', '16.8', '12.4', '23.7', '23.1', '21.8', '17.0']
[1547156304000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '19.3', '18.1', '17.0', '7.5', '-6.7', '19.2', '18.0', '16.8', '12.4', '23.7', '23.1', '21.8', '17.0']
[1547156520000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '19.3', '18.1', '17.0', '7.5', '-6.7', '19.2', '18.0', '16.8', '12.4', '23.7', '23.1', '21.8', '17.0']
[1547156736000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '19.3', '18.1', '17.0', '7.5', '-6.7', '19.2', '18.0', '16.8', '12.4', '23.7', '23.1', '21.8', '17.0']
[1547156952000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '19.3', '18.1', '17.0', '7.5', '-6.7', '19.2', '18.0', '16.8', '12.4', '23.7', '23.1', '21.8', '17.0']
[1547157168000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '19.3', '18.1', '17.0', '7.5', '-6.6', '19.2', '18.0', '16.8', '12.4', '23.7', '23.1', '21.8', '17.0']
[1547157384000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '19.3', '18.1', '17.0', '7.5', '-6.6', '19.2', '18.0', '16.8', '12.4', '23.7', '23.1', '21.8', '17.0']
[1547157600000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '19.3', '18.1', '17.0', '7.5', '-6.6', '19.2', '18.0', '16.8', '12.4', '23.7', '23.1', '21.8', '17.0']
[1547157816000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '19.3', '18.1', '17.0', '7.5', '-6.6', '19.2', '18.0', '16.8', '12.4', '23.7', '23.1', '21.8', '17.0']
[1547158032000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '19.3', '18.1', '17.0', '7.5', '-6.6', '19.2', '18.0', '16.8', '12.4', '23.7', '23.1', '21.8', '17.0']
[1547158248000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '19.3', '18.1', '17.0', '7.5', '-6.6', '19.2', '18.0', '16.8', '12.4', '23.7', '23.1', '21.8', '17.0']
[1547158464000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '19.3', '18.1', '17.0', '7.5', '-6.6', '19.2', '18.0', '16.8', '12.4', '23.7', '23.1', '21.8', '17.0']
[1547158680000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '19.3', '18.1', '17.0', '7.5', '-6.6', '19.2', '18.0', '16.8', '12.4', '23.7', '23.1', '21.8', '17.0']
[1547158896000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '19.3', '18.1', '17.0', '7.5', '-6.6', '19.2', '18.0', '16.8', '12.4', '23.7', '23.1', '21.8', '16.9']
[1547159112000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '19.3', '18.1', '17.0', '7.5', '-6.6', '19.2', '18.0', '16.8', '12.4', '23.7', '23.1', '21.8', '17.0']
[1547159328000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '19.3', '18.1', '17.0', '7.5', '-6.6', '19.2', '18.0', '16.8', '12.4', '23.7', '23.1', '21.8', '17.0']
[1547159544000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '19.3', '18.1', '17.0', '7.5', '-6.5', '19.2', '18.0', '16.8', '12.4', '23.7', '23.1', '21.8', '16.9']
[1547159760000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '19.3', '18.1', '17.0', '7.5', '-6.5', '19.2', '17.9', '16.8', '12.4', '23.7', '23.1', '21.8', '16.9']
[1547159976000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '19.3', '18.1', '17.0', '7.5', '-6.5', '19.2', '17.9', '16.8', '12.4', '23.7', '23.1', '21.8', '16.9']
[1547160192000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '19.3', '18.1', '17.0', '7.5', '-6.5', '19.2', '17.9', '16.8', '12.3', '23.7', '23.1', '21.8', '16.9']
[1547160408000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '19.3', '18.1', '17.0', '7.5', '-6.5', '19.2', '17.9', '16.8', '12.3', '23.7', '23.1', '21.8', '16.9']
[1547160624000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '19.3', '18.1', '17.0', '7.5', '-6.5', '19.2', '18.0', '16.8', '12.3', '23.7', '23.1', '21.8', '16.9']
[1547160840000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '19.3', '18.1', '17.0', '7.5', '-6.5', '19.2', '18.0', '16.8', '12.3', '23.7', '23.1', '21.8', '16.9']
[1547161056000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '19.3', '18.1', '16.9', '7.6', '-6.4', '19.2', '17.9', '16.8', '12.3', '23.7', '23.1', '21.8', '16.9']
[1547161272000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '19.3', '18.1', '17.0', '7.6', '-6.4', '19.2', '18.0', '16.8', '12.3', '23.7', '23.1', '21.8', '17.0']
[1547161488000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '19.3', '18.1', '17.0', '7.6', '-6.4', '19.2', '18.0', '16.8', '12.3', '23.7', '23.1', '21.8', '17.0']
[1547161704000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '19.3', '18.1', '17.0', '7.6', '-6.4', '19.2', '17.9', '16.8', '12.3', '23.7', '23.1', '21.8', '16.9']
[1547161920000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '19.3', '18.1', '17.0', '7.6', '-6.4', '19.2', '17.9', '16.8', '12.3', '23.7', '23.1', '21.8', '16.9']
[1547162136000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '19.3', '18.1', '17.0', '7.6', '-6.4', '19.2', '17.9', '16.8', '12.3', '23.7', '23.1', '21.8', '16.9']
[1547162352000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '19.3', '18.1', '17.0', '7.6', '-6.4', '19.2', '17.9', '16.8', '12.3', '23.7', '23.1', '21.8', '16.9']
[1547162568000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '19.3', '18.1', '17.0', '7.6', '-6.4', '19.2', '17.9', '16.8', '12.3', '23.7', '23.1', '21.8', '16.9']
[1547162784000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '19.3', '18.1', '17.0', '7.6', '-6.3', '19.2', '17.9', '16.8', '12.3', '23.7', '23.1', '21.8', '16.9']
[1547163000000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '19.3', '18.1', '17.0', '7.6', '-6.3', '19.2', '17.9', '16.8', '12.3', '23.7', '23.1', '21.8', '16.9']
[1547163216000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '19.3', '18.1', '17.0', '7.6', '-6.3', '19.2', '17.9', '16.8', '12.3', '23.7', '23.1', '21.8', '16.9']
[1547163432000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '19.3', '18.1', '17.0', '7.6', '-6.3', '19.2', '17.9', '16.8', '12.3', '23.7', '23.1', '21.8', '16.9']
[1547163648000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '19.3', '18.1', '17.0', '7.6', '-6.3', '19.2', '17.9', '16.8', '12.3', '23.7', '23.0', '21.8', '16.9']
[1547163864000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '19.3', '18.1', '17.0', '7.6', '-6.3', '19.2', '17.9', '16.8', '12.3', '23.7', '23.0', '21.8', '16.9']
[1547164080000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '19.3', '18.1', '16.9', '7.6', '-6.3', '19.2', '17.9', '16.8', '12.3', '23.7', '23.1', '21.8', '16.9']
[1547164296000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '19.3', '18.1', '17.0', '7.6', '-6.2', '19.2', '17.9', '16.8', '12.3', '23.7', '23.1', '21.8', '16.9']
[1547164512000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '19.3', '18.1', '17.0', '7.6', '-6.2', '19.2', '17.9', '16.8', '12.3', '23.7', '23.1', '21.8', '16.9']
[1547164728000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '19.3', '18.1', '16.9', '7.6', '-6.2', '19.2', '17.9', '16.8', '12.3', '23.7', '23.1', '21.8', '16.9']
[1547164944000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '19.3', '18.1', '17.0', '7.6', '-6.2', '19.2', '17.9', '16.8', '12.3', '23.7', '23.0', '21.8', '16.9']
[1547165160000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '19.3', '18.1', '17.0', '7.6', '-6.2', '19.2', '17.9', '16.8', '12.3', '23.7', '23.0', '21.8', '16.9']
[1547165376000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '19.3', '18.1', '17.0', '7.6', '-6.2', '19.2', '17.9', '16.8', '12.3', '23.7', '23.0', '21.8', '16.9']
[1547165592000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '19.3', '18.1', '17.0', '7.6', '-6.2', '19.2', '17.9', '16.8', '12.3', '23.7', '23.0', '21.8', '16.9']
[1547165808000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '19.3', '18.1', '17.0', '7.6', '-6.2', '19.2', '17.9', '16.8', '12.3', '23.7', '23.0', '21.8', '16.9']
[1547166024000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '19.3', '18.1', '17.0', '7.6', '-6.2', '19.2', '17.9', '16.8', '12.3', '23.7', '23.0', '21.8', '16.9']
[1547166240000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '19.3', '18.1', '17.0', '7.6', '-6.2', '19.2', '17.9', '16.8', '12.3', '23.7', '23.0', '21.8', '16.9']
[1547166456000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '19.3', '18.1', '16.9', '7.6', '-6.2', '19.2', '17.9', '16.8', '12.3', '23.7', '23.0', '21.8', '16.9']
[1547166672000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '19.3', '18.1', '17.0', '7.6', '-6.2', '19.2', '17.9', '16.8', '12.3', '23.7', '23.0', '21.8', '16.9']
[1547166888000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '19.3', '18.1', '17.0', '7.6', '-6.2', '19.2', '17.9', '16.8', '12.3', '23.7', '23.0', '21.8', '16.9']
[1547167104000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '19.3', '18.1', '17.0', '7.6', '-6.2', '19.2', '17.9', '16.8', '12.3', '23.7', '23.0', '21.8', '16.9']
[1547167320000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '19.3', '18.1', '17.0', '7.6', '-6.2', '19.2', '17.9', '16.8', '12.3', '23.7', '23.0', '21.8', '16.9']
[1547167536000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '19.3', '18.1', '17.0', '7.6', '-6.2', '19.2', '17.9', '16.8', '12.3', '23.7', '23.0', '21.8', '16.9']
[1547167752000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '19.3', '18.1', '17.0', '7.6', '-6.2', '19.2', '17.9', '16.8', '12.3', '23.7', '23.0', '21.8', '16.9']
[1547167968000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '19.3', '18.1', '17.0', '7.6', '-6.2', '19.2', '17.9', '16.8', '12.3', '23.7', '23.0', '21.7', '16.9']
[1547168184000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '19.3', '18.1', '17.0', '7.6', '-6.1', '19.2', '17.9', '16.8', '12.3', '23.7', '23.0', '21.8', '16.9']
[1547168400000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '19.3', '18.1', '17.0', '7.6', '-6.1', '19.2', '17.9', '16.8', '12.3', '23.7', '23.0', '21.8', '16.9']
[1547168616000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN']
