['x', '217', '221', '225', '229', '233', '237', '241', '245', '249', 'APAR_213.1', 'APAR_214.2', 'APAR_215.3', 'APAR_216.4', 'APAR_217.5', 'APAR_218.6', 'APAR_219.7', 'APAR_220.8', 'APAR_221.9', 'APAR_222.10', 'APAR_223.11', 'APAR_224.12', 'APAR_225.13', 'APAR_226.14', 'APAR_227.15', 'APAR_228.16', 'APAR_229.17', 'APAR_230.18', 'APAR_231.19', 'FIF_203.3', 'FIF_204.4', 'FIF_205.5', 'FIF_206.6', 'FIF_207.7', 'APAR_16.16', 'APAR_17.17', 'APAR_18.18']
[1547126064000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '20.8', '20.3', '19.0', '12.8', '7.5', '20.0', '18.9', '16.2', '11.5', '5.9', '29.9', '25.3', '21.3', '27.6', '22.1', '18.2', '26.9', '19.7', '11.1', '24.0', '26.3', '24.4', '25.0', '25.2', '8.7', '11.1', '13.9']
[1547126280000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '20.8', '20.3', '19.0', '12.8', '7.4', '20.0', '18.9', '16.2', '11.5', '5.9', '29.9', '25.3', '21.3', '27.6', '22.1', '18.2', '26.9', '19.7', '11.1', '24.0', '26.3', '24.5', '25.0', '25.2', '8.7', '11.1', '13.9']
[1547126496000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '20.8', '20.3', '19.0', '12.8', '7.4', '20.0', '18.9', '16.2', '11.5', '5.9', '29.9', '25.3', '21.3', '27.6', '22.1', '18.2', '26.9', '19.7', '11.1', '24.0', '26.3', '24.4', '25.0', '25.2', '8.7', '11.1', '13.9']
[1547126712000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '20.8', '20.3', '19.0', '12.8', '7.4', '20.0', '18.9', '16.2', '11.5', '5.9', '29.9', '25.3', '21.3', '27.6', '22.1', '18.2', '26.9', '19.7', '11.1', '24.0', '26.3', '24.4', '25.0', '25.2', '8.7', '11.1', '13.9']
[1547126928000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '20.9', '20.3', '19.0', '12.8', '7.4', '20.0', '18.9', '16.2', '11.5', '5.8', '29.9', '25.3', '21.3', '27.6', '22.1', '18.2', '26.9', '19.7', '11.1', '24.1', '26.3', '24.4', '25.0', '25.2', '8.7', '11.1', '13.9']
[1547127144000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '20.8', '20.3', '19.0', '12.8', '7.4', '20.1', '18.9', '16.2', '11.5', '5.8', '29.9', '25.3', '21.3', '27.6', '22.1', '18.2', '27.0', '19.7', '11.1', '24.1', '26.3', '24.4', '25.0', '25.3', '8.7', '11.1', '13.9']
[1547127360000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '20.8', '20.3', '19.0', '12.8', '7.4', '20.1', '18.9', '16.2', '11.5', '5.8', '29.9', '25.3', '21.3', '27.6', '22.1', '18.2', '27.0', '19.7', '11.1', '24.1', '26.3', '24.4', '25.0', '25.3', '8.7', '11.1', '13.9']
[1547127576000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '20.8', '20.3', '19.0', '12.8', '7.4', '20.1', '18.9', '16.2', '11.5', '5.8', '29.9', '25.3', '21.3', '27.6', '22.1', '18.2', '27.0', '19.7', '11.1', '24.1', '26.3', '24.4', '25.0', '25.3', '8.7', '11.1', '13.9']
[1547127792000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '20.8', '20.3', '19.0', '12.8', '7.4', '20.1', '18.9', '16.2', '11.5', '5.8', '29.9', '25.3', '21.3', '27.6', '22.1', '18.2', '26.9', '19.7', '11.0', '24.1', '26.3', '24.5', '25.0', '25.3', '8.7', '11.1', '13.9']
[1547128008000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '20.8', '20.3', '19.0', '12.8', '7.4', '20.1', '18.9', '16.2', '11.5', '5.8', '29.9', '25.3', '21.3', '27.6', '22.1', '18.2', '27.0', '19.7', '11.0', '24.1', '26.3', '24.4', '25.0', '25.3', '8.7', '11.1', '13.9']
[1547128224000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '20.8', '20.3', '19.0', '12.8', '7.4', '20.1', '18.9', '16.2', '11.5', '5.8', '29.9', '25.3', '21.3', '27.6', '22.1', '18.2', '27.0', '19.7', '11.0', '24.1', '26.3', '24.4', '25.0', '25.2', '8.7', '11.1', '13.9']
[1547128440000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '20.8', '20.3', '19.0', '12.8', '7.4', '20.1', '18.9', '16.2', '11.5', '5.8', '29.9', '25.3', '21.3', '27.6', '22.1', '18.2', '27.0', '19.7', '11.0', '24.1', '26.3', '24.4', '25.0', '25.2', '8.7', '11.1', '13.9']
[1547128656000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '20.8', '20.3', '19.0', '12.8', '7.4', '20.1', '18.9', '16.2', '11.5', '5.8', '29.9', '25.3', '21.2', '27.6', '22.1', '18.2', '27.0', '19.7', '11.1', '24.1', '26.3', '24.4', '25.1', '25.2', '8.7', '11.1', '13.9']
[1547128872000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '20.8', '20.3', '19.0', '12.8', '7.4', '20.1', '18.9', '16.2', '11.5', '5.8', '29.9', '25.3', '21.3', '27.6', '22.1', '18.2', '27.0', '19.7', '11.0', '24.2', '26.3', '24.4', '25.1', '25.3', '8.7', '11.1', '13.9']
[1547129088000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '20.8', '20.3', '19.0', '12.8', '7.4', '20.1', '18.9', '16.2', '11.5', '5.8', '29.9', '25.3', '21.3', '27.6', '22.1', '18.2', '27.0', '19.7', '11.0', '24.2', '26.3', '24.4', '25.1', '25.3', '8.7', '11.1', '13.9']
[1547129304000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '20.8', '20.3', '19.0', '12.8', '7.4', '20.1', '18.9', '16.2', '11.5', '5.8', '29.9', '25.3', '21.3', '27.6', '22.1', '18.2', '27.0', '19.7', '11.1', '24.2', '26.3', '24.5', '25.1', '25.2', '8.7', '11.1', '13.9']
[1547129520000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '20.8', '20.3', '19.0', '12.8', '7.4', '20.1', '18.9', '16.2', '11.5', '5.8', '29.9', '25.3', '21.3', '27.7', '22.1', '18.2', '27.0', '19.6', '11.0', '24.2', '26.3', '24.4', '25.1', '25.2', '8.7', '11.1', '13.9']
[1547129736000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '20.8', '20.3', '19.0', '12.8', '7.4', '20.1', '18.9', '16.2', '11.5', '5.8', '29.9', '25.3', '21.2', '27.7', '22.1', '18.2', '27.0', '19.7', '11.1', '24.2', '26.3', '24.4', '25.1', '25.2', '8.7', '11.1', '13.9']
[1547129952000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '20.8', '20.3', '19.0', '12.8', '7.4', '20.1', '18.9', '16.2', '11.5', '5.8', '29.9', '25.3', '21.2', '27.7', '22.1', '18.2', '27.0', '19.7', '11.1', '24.2', '26.3', '24.4', '25.1', '25.2', '8.7', '11.1', '13.9']
[1547130168000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '20.8', '20.3', '19.0', '12.8', '7.4', '20.1', '18.9', '16.2', '11.5', '5.8', '29.9', '25.3', '21.2', '27.7', '22.1', '18.2', '27.0', '19.7', '11.0', '24.2', '26.3', '24.4', '25.1', '25.2', '8.7', '11.1', '13.9']
[1547130384000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '20.8', '20.3', '19.0', '12.8', '7.4', '20.1', '18.9', '16.2', '11.5', '5.8', '29.9', '25.3', '21.2', '27.7', '22.1', '18.2', '27.0', '19.7', '11.0', '24.2', '26.3', '24.4', '25.1', '25.2', '8.7', '11.1', '13.9']
[1547130600000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '20.8', '20.3', '19.0', '12.8', '7.4', '20.1', '18.9', '16.2', '11.5', '5.8', '29.9', '25.3', '21.2', '27.7', '22.1', '18.2', '27.0', '19.7', '11.0', '24.2', '26.3', '24.4', '25.1', '25.2', '8.7', '11.1', '13.9']
[1547130816000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '20.8', '20.3', '19.0', '12.8', '7.3', '20.1', '18.9', '16.2', '11.5', '5.8', '29.9', '25.3', '21.2', '27.7', '22.1', '18.2', '27.0', '19.6', '11.0', '24.2', '26.3', '24.4', '25.1', '25.2', '8.7', '11.1', '13.9']
[1547131032000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '20.8', '20.3', '19.0', '12.8', '7.4', '20.1', '18.9', '16.2', '11.5', '5.8', '30.0', '25.3', '21.3', '27.7', '22.1', '18.2', '27.0', '19.6', '11.0', '24.2', '26.4', '24.4', '25.1', '25.2', '8.8', '11.1', '13.8']
[1547131248000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '20.8', '20.3', '19.0', '12.8', '7.3', '20.1', '18.9', '16.2', '11.5', '5.8', '30.0', '25.3', '21.2', '27.7', '22.1', '18.2', '27.0', '19.6', '11.0', '24.2', '26.4', '24.4', '25.1', '25.1', '8.8', '11.1', '13.8']
[1547131464000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '20.8', '20.3', '19.0', '12.8', '7.3', '20.1', '18.9', '16.2', '11.5', '5.8', '30.0', '25.3', '21.2', '27.7', '22.1', '18.2', '27.0', '19.6', '11.0', '24.2', '26.4', '24.4', '25.1', '25.1', '8.8', '11.1', '13.8']
[1547131680000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '20.8', '20.3', '19.0', '12.8', '7.3', '20.1', '18.9', '16.2', '11.5', '5.7', '30.0', '25.3', '21.2', '27.7', '22.1', '18.2', '27.0', '19.6', '11.0', '24.2', '26.5', '24.4', '25.1', '25.1', '8.8', '11.1', '13.8']
[1547131896000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '20.8', '20.3', '19.0', '12.8', '7.3', '20.0', '18.9', '16.2', '11.5', '5.7', '30.0', '25.3', '21.3', '27.7', '22.1', '18.2', '27.0', '19.6', '11.1', '24.2', '26.4', '24.4', '25.1', '25.1', '8.8', '11.1', '13.9']
[1547132112000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '20.8', '20.3', '19.0', '12.8', '7.3', '20.0', '18.9', '16.2', '11.5', '5.7', '29.9', '25.3', '21.2', '27.7', '22.1', '18.2', '27.0', '19.6', '11.1', '24.2', '26.4', '24.4', '25.1', '25.1', '8.8', '11.1', '13.9']
[1547132328000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '20.8', '20.3', '19.0', '12.8', '7.3', '20.0', '18.9', '16.2', '11.5', '5.7', '29.9', '25.3', '21.2', '27.7', '22.1', '18.2', '27.0', '19.6', '11.1', '24.2', '26.4', '24.4', '25.1', '25.1', '8.8', '11.1', '13.9']
[1547132544000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '20.8', '20.3', '19.0', '12.8', '7.3', '20.0', '18.9', '16.2', '11.5', '5.7', '29.9', '25.3', '21.2', '27.7', '22.1', '18.2', '27.0', '19.6', '11.0', '24.2', '26.4', '24.4', '25.1', '25.1', '8.8', '11.1', '13.8']
[1547132760000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '20.8', '20.3', '19.0', '12.7', '7.3', '20.0', '18.9', '16.2', '11.5', '5.7', '29.9', '25.3', '21.2', '27.7', '22.1', '18.2', '27.0', '19.6', '11.1', '24.2', '26.5', '24.4', '25.1', '25.1', '8.8', '11.1', '13.8']
[1547132976000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '20.8', '20.3', '19.0', '12.7', '7.3', '20.0', '18.9', '16.2', '11.5', '5.7', '29.9', '25.3', '21.2', '27.7', '22.1', '18.2', '27.0', '19.6', '11.1', '24.2', '26.5', '24.4', '25.1', '25.1', '8.8', '11.1', '13.8']
[1547133192000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '20.8', '20.3', '19.0', '12.7', '7.3', '20.0', '18.9', '16.2', '11.5', '5.7', '29.9', '25.3', '21.2', '27.7', '22.1', '18.1', '27.0', '19.6', '11.1', '24.3', '26.4', '24.4', '25.1', '25.1', '8.8', '11.1', '13.9']
[1547133408000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '20.8', '20.3', '19.0', '12.7', '7.3', '20.0', '18.9', '16.2', '11.5', '5.7', '29.9', '25.3', '21.2', '27.7', '22.1', '18.2', '27.0', '19.6', '11.0', '24.2', '26.4', '24.4', '25.1', '25.1', '8.8', '11.1', '13.9']
[1547133624000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '20.8', '20.3', '19.0', '12.7', '7.3', '20.0', '18.9', '16.2', '11.5', '5.7', '29.9', '25.3', '21.2', '27.7', '22.0', '18.1', '27.0', '19.6', '11.1', '24.2', '26.4', '24.4', '25.1', '25.1', '8.8', '11.1', '13.9']
[1547133840000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '20.8', '20.3', '19.0', '12.7', '7.3', '20.0', '18.9', '16.2', '11.5', '5.7', '29.9', '25.3', '21.2', '27.7', '22.0', '18.1', '27.0', '19.6', '11.1', '24.2', '26.4', '24.4', '25.1', '25.1', '8.8', '11.1', '13.9']
[1547134056000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '20.8', '20.3', '19.0', '12.7', '7.3', '20.0', '18.9', '16.2', '11.5', '5.7', '29.9', '25.3', '21.2', '27.7', '22.1', '18.1', '27.0', '19.6', '11.1', '24.2', '26.4', '24.4', '25.1', '25.0', '8.8', '11.1', '13.8']
[1547134272000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '20.8', '20.3', '19.0', '12.7', '7.3', '20.0', '18.9', '16.2', '11.4', '5.7', '29.9', '25.2', '21.2', '27.7', '22.0', '18.1', '27.0', '19.6', '11.1', '24.2', '26.4', '24.4', '25.1', '25.1', '8.8', '11.1', '13.8']
[1547134488000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '20.8', '20.3', '19.0', '12.7', '7.3', '20.0', '18.9', '16.2', '11.4', '5.7', '29.9', '25.2', '21.2', '27.7', '22.0', '18.1', '27.0', '19.6', '11.1', '24.2', '26.4', '24.4', '25.1', '25.1', '8.8', '11.1', '13.8']
[1547134704000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '20.8', '20.3', '19.0', '12.7', '7.3', '20.0', '18.9', '16.2', '11.4', '5.7', '29.9', '25.2', '21.2', '27.7', '22.1', '18.1', '27.0', '19.6', '11.1', '24.2', '26.4', '24.4', '25.1', '25.0', '8.8', '11.1', '13.8']
[1547134920000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '20.8', '20.3', '19.0', '12.7', '7.3', '20.0', '18.9', '16.2', '11.4', '5.7', '29.9', '25.2', '21.2', '27.7', '22.1', '18.1', '27.0', '19.6', '11.1', '24.2', '26.4', '24.4', '25.1', '25.0', '8.8', '11.1', '13.8']
[1547135136000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '20.8', '20.3', '19.0', '12.7', '7.3', '20.0', '18.9', '16.2', '11.4', '5.7', '29.9', '25.2', '21.2', '27.7', '22.1', '18.1', '27.0', '19.6', '11.1', '24.2', '26.4', '24.4', '25.1', '25.0', '8.8', '11.1', '13.8']
[1547135352000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '20.8', '20.3', '19.0', '12.7', '7.3', '20.0', '18.9', '16.2', '11.4', '5.7', '29.9', '25.2', '21.2', '27.7', '22.1', '18.1', '27.0', '19.6', '11.1', '24.2', '26.4', '24.4', '25.1', '25.0', '8.8', '11.1', '13.8']
[1547135568000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '20.8', '20.3', '19.0', '12.7', '7.3', '20.0', '18.9', '16.2', '11.4', '5.7', '29.9', '25.2', '21.2', '27.7', '22.1', '18.1', '27.0', '19.6', '11.1', '24.2', '26.4', '24.4', '25.1', '25.0', '8.8', '11.1', '13.9']
[1547135784000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '20.8', '20.3', '19.0', '12.7', '7.3', '20.0', '18.9', '16.2', '11.4', '5.7', '29.9', '25.2', '21.2', '27.7', '22.0', '18.1', '27.0', '19.6', '11.1', '24.2', '26.4', '24.4', '25.1', '25.0', '8.8', '11.1', '13.8']
[1547136000000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '20.8', '20.3', '19.0', '12.7', '7.3', '20.0', '18.9', '16.2', '11.4', '5.7', '29.9', '25.2', '21.2', '27.7', '22.0', '18.1', '27.0', '19.6', '11.1', '24.2', '26.4', '24.4', '25.1', '25.0', '8.8', '11.1', '13.8']
[1547136216000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '20.8', '20.3', '19.0', '12.7', '7.2', '20.0', '18.9', '16.2', '11.4', '5.7', '29.9', '25.2', '21.2', '27.7', '22.0', '18.1', '27.0', '19.6', '11.1', '24.3', '26.5', '24.4', '25.1', '25.0', '8.8', '11.1', '13.9']
[1547136432000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '20.8', '20.3', '19.0', '12.7', '7.2', '20.0', '18.9', '16.2', '11.4', '5.7', '29.9', '25.2', '21.2', '27.7', '22.0', '18.1', '27.0', '19.6', '11.1', '24.2', '26.5', '24.4', '25.1', '25.0', '8.7', '11.1', '13.8']
[1547136648000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '20.8', '20.3', '19.0', '12.7', '7.2', '20.0', '18.9', '16.2', '11.4', '5.6', '29.9', '25.2', '21.2', '27.7', '22.1', '18.1', '27.0', '19.6', '11.1', '24.2', '26.5', '24.4', '25.1', '25.0', '8.8', '11.1', '13.8']
[1547136864000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '20.8', '20.3', '19.0', '12.7', '7.2', '20.0', '18.9', '16.2', '11.4', '5.6', '29.9', '25.2', '21.2', '27.7', '22.1', '18.1', '27.0', '19.6', '11.1', '24.2', '26.5', '24.4', '25.1', '25.0', '8.8', '11.1', '13.8']
[1547137080000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '20.8', '20.3', '19.0', '12.7', '7.2', '20.0', '18.9', '16.2', '11.4', '5.6', '29.9', '25.1', '21.2', '27.7', '22.0', '18.1', '27.0', '19.6', '11.1', '24.2', '26.4', '24.4', '25.1', '25.0', '8.7', '11.1', '13.8']
[1547137296000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '20.8', '20.3', '19.0', '12.7', '7.2', '20.0', '18.9', '16.2', '11.4', '5.6', '29.8', '25.1', '21.2', '27.7', '22.0', '18.1', '27.0', '19.6', '11.1', '24.3', '26.4', '24.4', '25.1', '25.0', '8.8', '11.1', '13.8']
[1547137512000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '20.8', '20.3', '19.0', '12.7', '7.2', '20.0', '18.9', '16.2', '11.4', '5.6', '29.8', '25.1', '21.2', '27.7', '22.0', '18.1', '27.0', '19.6', '11.1', '24.3', '26.4', '24.4', '25.1', '25.0', '8.8', '11.1', '13.8']
[1547137728000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '20.8', '20.3', '19.0', '12.7', '7.2', '20.0', '18.9', '16.2', '11.4', '5.6', '29.8', '25.0', '21.2', '27.7', '22.1', '18.1', '27.0', '19.6', '11.1', '24.2', '26.4', '24.4', '25.1', '25.0', '8.7', '11.1', '13.8']
[1547137944000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '20.8', '20.3', '19.0', '12.7', '7.2', '20.0', '18.9', '16.2', '11.4', '5.6', '29.8', '25.0', '21.2', '27.7', '22.0', '18.1', '27.0', '19.6', '11.1', '24.2', '26.4', '24.4', '25.1', '25.0', '8.8', '11.0', '13.8']
[1547138160000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '20.8', '20.3', '19.0', '12.7', '7.2', '20.0', '18.9', '16.2', '11.4', '5.6', '29.7', '24.9', '21.2', '27.7', '22.0', '18.1', '27.0', '19.6', '11.1', '24.2', '26.4', '24.4', '25.1', '25.0', '8.8', '11.0', '13.8']
[1547138376000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '20.8', '20.3', '19.0', '12.7', '7.2', '20.0', '18.9', '16.2', '11.4', '5.6', '29.7', '24.9', '21.2', '27.7', '22.0', '18.1', '27.0', '19.6', '11.1', '24.2', '26.4', '24.4', '25.1', '25.0', '8.8', '11.0', '13.8']
[1547138592000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '20.8', '20.3', '19.0', '12.7', '7.2', '19.9', '18.9', '16.2', '11.4', '5.6', '29.7', '24.9', '21.2', '27.7', '22.1', '18.1', '27.0', '19.6', '11.1', '24.2', '26.4', '24.4', '25.1', '25.0', '8.8', '11.1', '13.8']
[1547138808000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '20.8', '20.3', '19.0', '12.7', '7.2', '19.9', '18.9', '16.2', '11.4', '5.6', '29.7', '24.8', '21.2', '27.7', '22.0', '18.1', '27.0', '19.6', '11.1', '24.2', '26.4', '24.4', '25.0', '25.0', '8.8', '11.0', '13.8']
[1547139024000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '20.8', '20.3', '19.0', '12.7', '7.2', '19.9', '18.9', '16.2', '11.4', '5.6', '29.7', '24.8', '21.2', '27.7', '22.0', '18.1', '27.0', '19.6', '11.1', '24.2', '26.4', '24.4', '25.0', '25.0', '8.8', '11.0', '13.8']
[1547139240000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '20.8', '20.3', '19.0', '12.7', '7.2', '19.9', '18.9', '16.2', '11.4', '5.6', '29.7', '24.8', '21.2', '27.7', '22.0', '18.1', '27.0', '19.6', '11.1', '24.2', '26.4', '24.4', '25.0', '25.0', '8.8', '11.0', '13.8']
[1547139456000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '20.8', '20.3', '18.9', '12.7', '7.2', '19.9', '18.8', '16.2', '11.4', '5.6', '29.7', '24.8', '21.2', '27.8', '22.0', '18.1', '27.0', '19.6', '11.1', '24.2', '26.4', '24.4', '25.0', '24.9', '8.8', '11.0', '13.8']
[1547139672000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '20.8', '20.3', '19.0', '12.7', '7.2', '19.9', '18.8', '16.2', '11.4', '5.6', '29.6', '24.8', '21.2', '27.8', '22.0', '18.1', '27.0', '19.6', '11.1', '24.2', '26.5', '24.4', '25.0', '24.9', '8.7', '11.0', '13.8']
[1547139888000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '20.8', '20.3', '19.0', '12.7', '7.2', '19.9', '18.8', '16.2', '11.4', '5.6', '29.6', '24.8', '21.2', '27.8', '22.0', '18.1', '27.0', '19.6', '11.1', '24.2', '26.5', '24.4', '25.0', '24.9', '8.7', '11.0', '13.8']
[1547140104000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '20.8', '20.3', '18.9', '12.7', '7.2', '19.9', '18.8', '16.2', '11.4', '5.6', '29.6', '24.8', '21.2', '27.8', '22.0', '18.1', '27.0', '19.6', '11.1', '24.2', '26.4', '24.4', '25.0', '24.9', '8.8', '11.0', '13.8']
[1547140320000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '20.8', '20.3', '18.9', '12.7', '7.2', '19.9', '18.8', '16.2', '11.4', '5.6', '29.6', '24.7', '21.2', '27.8', '22.0', '18.1', '27.0', '19.6', '11.1', '24.2', '26.4', '24.4', '25.0', '24.9', '8.8', '11.0', '13.8']
[1547140536000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '20.8', '20.3', '19.0', '12.6', '7.2', '19.9', '18.8', '16.1', '11.4', '5.6', '29.6', '24.7', '21.2', '27.8', '22.0', '18.1', '27.0', '19.6', '11.1', '24.2', '26.4', '24.4', '25.0', '24.9', '8.8', '11.1', '13.8']
[1547140752000, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', '20.8', '20.3', '19.0', '12.6', '7.2', '19.9', '18.8', '16.1', '11.4', '5.6', '29.6', '24.7', '21.2', '27.8', '22.0', '18.1', '27.0', '19.6', '11.1', '24.2', '26.4', '24.4', '25.0', '24.9', '8.8', '11.1', '13.8']
