,4345_POG_26.26,4353_POG_27.27,4361_POG_28.28,4369_POG_29.29
2019-01-23 19:04:48,1.31,1.24,1.03,1.08
2019-01-23 19:12:00,1.31,1.24,1.03,1.08
2019-01-23 19:19:12,0.97,0.98,0.79,0.83
2019-01-23 19:26:24,0.97,0.98,0.79,0.83
2019-01-23 19:33:36,1.23,1.14,0.99,0.92
2019-01-23 19:40:48,1.23,1.14,0.99,0.92
2019-01-23 19:48:00,1.49,1.49,1.08,1.22
2019-01-23 19:55:12,1.49,1.49,1.08,1.22
2019-01-23 20:02:24,1.14,1.08,0.77,0.81
2019-01-23 20:09:36,1.14,1.08,0.77,0.81
2019-01-23 20:16:48,902.19,1.16,0.75,0.95
2019-01-23 20:24:00,902.19,1.16,0.75,0.95
2019-01-23 20:31:12,902.19,1.16,0.75,0.95
2019-01-23 20:38:24,3561.76,1.11,0.85,0.75
2019-01-23 20:45:36,3561.76,1.11,0.85,0.75
2019-01-23 20:52:48,4369.32,1.25,1.02,1.16
2019-01-23 21:00:00,4369.32,1.25,1.02,1.16
2019-01-23 21:07:12,2656.01,1.25,0.92,0.97
2019-01-23 21:14:24,2656.01,1.25,0.92,0.97
2019-01-23 21:21:36,3089.01,1.17,0.92,0.88
2019-01-23 21:28:48,3089.01,1.17,0.92,0.88
2019-01-23 21:36:00,3357.23,1.24,0.92,1.0
2019-01-23 21:43:12,3357.23,1.24,0.92,1.0
2019-01-23 21:50:24,3237.33,1.12,0.86,0.94
2019-01-23 21:57:36,3237.33,1.12,0.86,0.94
2019-01-23 22:04:48,3683.02,1.36,0.89,1.1
2019-01-23 22:12:00,3683.02,1.36,0.89,1.1
2019-01-23 22:19:12,2877.11,1.1,0.66,0.91
2019-01-23 22:26:24,2877.11,1.1,0.66,0.91
2019-01-23 22:33:36,2841.32,1.33,0.98,1.05
2019-01-23 22:40:48,2841.32,1.33,0.98,1.05
2019-01-23 22:48:00,2933.24,1.24,0.85,0.99
2019-01-23 22:55:12,2933.24,1.24,0.85,0.99
2019-01-23 23:02:24,2363.64,1.15,1.04,1.11
2019-01-23 23:09:36,2363.64,1.15,1.04,1.11
2019-01-23 23:16:48,2003.64,1.07,0.77,1.08
2019-01-23 23:24:00,2003.64,1.07,0.77,1.08
2019-01-23 23:31:12,3838.22,1.09,0.69,1.03
2019-01-23 23:38:24,3838.22,1.09,0.69,1.03
2019-01-23 23:45:36,2529.66,1.01,0.63,0.8
2019-01-23 23:52:48,2529.66,1.01,0.63,0.8
2019-01-24 00:00:00,2529.66,1.01,0.63,0.8
2019-01-24 00:07:12,,,,
