,4345_POG_26.26,4353_POG_27.27,4361_POG_28.28,4369_POG_29.29
2019-01-22 19:04:48,0.72,0.71,0.24,0.33
2019-01-22 19:12:00,0.72,0.71,0.24,0.33
2019-01-22 19:19:12,0.53,0.58,0.36,0.29
2019-01-22 19:26:24,0.53,0.58,0.36,0.29
2019-01-22 19:33:36,0.51,0.55,0.25,0.38
2019-01-22 19:40:48,0.51,0.55,0.25,0.38
2019-01-22 19:48:00,0.7,0.57,0.34,0.39
2019-01-22 19:55:12,0.7,0.57,0.34,0.39
2019-01-22 20:02:24,0.24,0.26,0.12,0.15
2019-01-22 20:09:36,0.24,0.26,0.12,0.15
2019-01-22 20:16:48,0.62,0.68,0.16,0.12
2019-01-22 20:24:00,0.62,0.68,0.16,0.12
2019-01-22 20:31:12,1.14,1.13,0.4,0.58
2019-01-22 20:38:24,1.14,1.13,0.4,0.58
2019-01-22 20:45:36,1.14,1.13,0.4,0.58
2019-01-22 20:52:48,0.85,0.86,0.34,0.4
2019-01-22 21:00:00,0.85,0.86,0.34,0.4
2019-01-22 21:07:12,0.68,0.7,0.14,0.32
2019-01-22 21:14:24,0.68,0.7,0.14,0.32
2019-01-22 21:21:36,0.71,0.72,0.19,0.28
2019-01-22 21:28:48,0.71,0.72,0.19,0.28
2019-01-22 21:36:00,0.89,0.84,0.48,0.47
2019-01-22 21:43:12,0.89,0.84,0.48,0.47
2019-01-22 21:50:24,0.79,0.67,0.46,0.56
2019-01-22 21:57:36,0.79,0.67,0.46,0.56
2019-01-22 22:04:48,0.77,0.63,0.39,0.35
2019-01-22 22:12:00,0.77,0.63,0.39,0.35
2019-01-22 22:19:12,0.7,0.67,0.54,0.48
2019-01-22 22:26:24,0.7,0.67,0.54,0.48
2019-01-22 22:33:36,0.83,0.79,0.42,0.37
2019-01-22 22:40:48,0.83,0.79,0.42,0.37
2019-01-22 22:48:00,0.74,0.66,0.42,0.21
2019-01-22 22:55:12,0.74,0.66,0.42,0.21
2019-01-22 23:02:24,0.61,0.52,0.29,0.25
2019-01-22 23:09:36,0.61,0.52,0.29,0.25
2019-01-22 23:16:48,0.35,0.35,0.2,0.15
2019-01-22 23:24:00,0.35,0.35,0.2,0.15
2019-01-22 23:31:12,0.49,0.58,0.08,0.11
2019-01-22 23:38:24,0.49,0.58,0.08,0.11
2019-01-22 23:45:36,0.53,0.54,0.18,0.24
2019-01-22 23:52:48,0.53,0.54,0.18,0.24
2019-01-23 00:00:00,0.53,0.54,0.18,0.24
2019-01-23 00:07:12,,,,
