id,plcid,title,addr,variable,category,type,value_format,measureUnits,precision_digits,time_duration,priority,order_id,timeformat,modbusAddr,dictid,min_allowed_value,max_allowed_value,normal_color,disabled_color,warning_color,alert_color,has_normal,has_disabled,has_warning,has_alert,save_graph_data,graph_color,save_to_log,delay,disabled
4285,247,3#Time Point Date (Type G) (U0S0T0),HR72,,,2,0,,,0,0,53,Y-m-d H:i:s,,0,,,#34d357,#cccccc,#f0b518,#ee434d,0,0,0,0,0,#0066b3,0,0,0
4286,247,3#Error Flag (Binary) (U0S0T0),HR73,,,2,0,,,0,0,54,Y-m-d H:i:s,,0,,,#34d357,#cccccc,#f0b518,#ee434d,0,0,0,0,0,#0066b3,0,0,0
4287,247,3#Energy J (U0S0T0),HR74,,,3,0,GJ,3,0,0,55,Y-m-d H:i:s,,0,,,#34d357,#cccccc,#f0b518,#ee434d,0,0,0,0,1,#0066b3,0,0,0
4470,247,3#Energy J (U0S0T0) 2,HR75,,,3,0,GJ,7,0,0,56,Y-m-d H:i:s,,0,,,#34d357,#cccccc,#f0b518,#ee434d,0,0,0,0,0,#0066b3,0,0,0
4471,247,3#Energy J (U0S0T0) 3,HR76,,,2,0,GJ,,0,0,57,Y-m-d H:i:s,,0,,,#34d357,#cccccc,#f0b518,#ee434d,0,0,0,0,0,#0066b3,0,0,0
4288,247,3#Volume m3 (U0S0T0),HR77,,,3,5,m3,,0,0,58,Y-m-d H:i:s,,0,,,#34d357,#cccccc,#f0b518,#ee434d,0,0,0,0,1,#f58220,0,0,0
4289,247,3#Volume Flow m3/h (U0S0T0),HR79,,,2,0,m3/h,2,0,0,59,Y-m-d H:i:s,,0,,,#34d357,#cccccc,#f0b518,#ee434d,0,0,0,0,1,#f58221,0,0,0
4460,247,7#Energy J (U0S0T0) 3,HR8,,,2,0,GJ,,0,0,5,Y-m-d H:i:s,,0,,,#34d357,#cccccc,#f0b518,#ee434d,0,0,0,0,0,#0066b3,0,0,0
4290,247,3#Power W (U0S0T0),HR80,,,2,0,W,2,0,0,60,Y-m-d H:i:s,,0,,,#34d357,#cccccc,#f0b518,#ee434d,0,0,0,0,1,#f58222,0,0,0
4291,247,3#Flow Temperature �C (U0S0T0),HR81,,,2,0,C,2,0,0,61,Y-m-d H:i:s,,0,,,#34d357,#cccccc,#f0b518,#ee434d,0,0,0,0,1,#f58223,0,0,0
4292,247,3#Return Temperature �C (U0S0T0),HR82,,,2,0,C,2,0,0,62,Y-m-d H:i:s,,0,,,#34d357,#cccccc,#f0b518,#ee434d,0,0,0,0,1,#f58224,0,0,0
4293,247,3#On Time Hours (U0S0T0),HR83,,,2,0,,,0,0,63,Y-m-d H:i:s,,0,,,#34d357,#cccccc,#f0b518,#ee434d,0,0,0,0,0,#0066b3,0,0,0
4294,247,3#On Time Hours (U0S0T0),HR85,,,2,0,,,0,0,64,Y-m-d H:i:s,,0,,,#34d357,#cccccc,#f0b518,#ee434d,0,0,0,0,0,#0066b3,0,0,0
4295,247,0#Fabrication No (U0S0T0),HR87,,,3,0,,,0,0,65,Y-m-d H:i:s,,0,,,#34d357,#cccccc,#f0b518,#ee434d,0,0,0,0,0,#0066b3,0,0,0
4296,247,0#Time Point Date (Type G) (U0S0T0),HR89,,,2,0,,,0,0,66,Y-m-d H:i:s,,0,,,#34d357,#cccccc,#f0b518,#ee434d,0,0,0,0,0,#0066b3,0,0,0
4244,247,7#Volume m3 (U0S0T0),HR9,,,3,5,m3,,0,0,6,Y-m-d H:i:s,,0,,,#34d357,#cccccc,#f0b518,#ee434d,0,0,0,0,1,#f58220,0,0,0
4297,247,0#Error Flag (Binary) (U0S0T0),HR90,,,2,0,,,0,0,67,Y-m-d H:i:s,,0,,,#34d357,#cccccc,#f0b518,#ee434d,0,0,0,0,0,#0066b3,0,0,0
4298,247,0#Energy J (U0S0T0),HR91,,,3,0,GJ,3,0,0,68,Y-m-d H:i:s,,0,,,#34d357,#cccccc,#f0b518,#ee434d,0,0,0,0,1,#0066b3,0,0,0
4473,247,0#Energy J (U0S0T0) 2,HR92,,,3,0,GJ,7,0,0,69,Y-m-d H:i:s,,0,,,#34d357,#cccccc,#f0b518,#ee434d,0,0,0,0,0,#0066b3,0,0,0
4474,247,0#Energy J (U0S0T0) 3,HR93,,,2,0,GJ,,0,0,70,Y-m-d H:i:s,,0,,,#34d357,#cccccc,#f0b518,#ee434d,0,0,0,0,0,#0066b3,0,0,0
4299,247,0#Volume m3 (U0S0T0),HR94,,,3,5,m3,,0,0,71,Y-m-d H:i:s,,0,,,#34d357,#cccccc,#f0b518,#ee434d,0,0,0,0,1,#f58220,0,0,0
4300,247,0#Volume Flow m3/h (U0S0T0),HR96,,,2,0,m3/h,6,0,0,72,Y-m-d H:i:s,,0,,,#34d357,#cccccc,#f0b518,#ee434d,0,0,0,0,1,#f58221,0,0,0
4301,247,0#Power W (U0S0T0),HR97,,,2,0,W,2,0,0,73,Y-m-d H:i:s,,0,,,#34d357,#cccccc,#f0b518,#ee434d,0,0,0,0,1,#f58222,0,0,0
4302,247,0#Flow Temperature �C (U0S0T0),HR98,,,2,0,C,2,0,0,74,Y-m-d H:i:s,,0,,,#34d357,#cccccc,#f0b518,#ee434d,0,0,0,0,1,#f58223,0,0,0
4303,247,0#Return Temperature �C (U0S0T0),HR99,,,2,0,C,2,0,0,75,Y-m-d H:i:s,,0,,,#34d357,#cccccc,#f0b518,#ee434d,0,0,0,0,1,#f58224,0,0,0
4146,248,BMT_2_Woda Ciepla,HR138,,,3,5,m3,3,0,0,1,Y-m-d H:i:s,,0,,,#34d357,#cccccc,#f0b518,#ee434d,0,0,0,0,1,#ed1c24,0,0,0
4147,248,BMT_7_Woda Zimna,HR140,,,3,5,m3,3,0,0,2,Y-m-d H:i:s,,0,,,#34d357,#cccccc,#f0b518,#ee434d,0,0,0,0,1,#ed1c25,0,0,0
4148,248,BMT_5_Woda Zasilanie,HR142,,,3,5,m3,3,0,0,3,Y-m-d H:i:s,,0,,,#34d357,#cccccc,#f0b518,#ee434d,0,0,0,0,1,#ed1c26,0,0,0
4149,248,BMT_5_Woda Ogrzewanie,HR144,,,3,5,m3,3,0,0,4,Y-m-d H:i:s,,0,,,#34d357,#cccccc,#f0b518,#ee434d,0,0,0,0,1,#ed1c27,0,0,0
4150,248,BMT_6_Woda Zimna,HR146,,,3,5,m3,3,0,0,5,Y-m-d H:i:s,,0,,,#34d357,#cccccc,#f0b518,#ee434d,0,0,0,0,1,#ed1c28,0,0,0
4151,248,BMT_4_Woda Zimna,HR148,,,3,5,m3,3,0,0,6,Y-m-d H:i:s,,0,,,#34d357,#cccccc,#f0b518,#ee434d,0,0,0,0,1,#ed1c29,0,0,0
4152,248,BMT_4_Woda Ciepla,HR150,,,3,5,m3,3,0,0,7,Y-m-d H:i:s,,0,,,#34d357,#cccccc,#f0b518,#ee434d,0,0,0,0,1,#ed1c30,0,0,0
4153,248,BMT_3_Woda Zasilanie,HR152,,,3,5,m3,3,0,0,8,Y-m-d H:i:s,,0,,,#34d357,#cccccc,#f0b518,#ee434d,0,0,0,0,1,#ed1c31,0,0,0
4154,248,BMT_3_Woda Ogrzewanie,HR154,,,3,5,m3,3,0,0,9,Y-m-d H:i:s,,0,,,#34d357,#cccccc,#f0b518,#ee434d,0,0,0,0,1,#ed1c32,0,0,0
4155,248,BMT_1_Woda Zimna,HR156,,,3,5,m3,3,0,0,10,Y-m-d H:i:s,,0,,,#34d357,#cccccc,#f0b518,#ee434d,0,0,0,0,1,#ed1c33,0,0,0
4156,248,BMT_1_Woda Zasilanie,HR158,,,3,5,m3,3,0,0,11,Y-m-d H:i:s,,0,,,#34d357,#cccccc,#f0b518,#ee434d,0,0,0,0,1,#ed1c34,0,0,0
4157,248,BMT_6_Woda Ciepla,HR160,,,3,5,m3,3,0,0,12,Y-m-d H:i:s,,0,,,#34d357,#cccccc,#f0b518,#ee434d,0,0,0,0,1,#ed1c35,0,0,0
4158,248,BMT_2_Woda Zimna,HR162,,,3,5,m3,3,0,0,13,Y-m-d H:i:s,,0,,,#34d357,#cccccc,#f0b518,#ee434d,0,0,0,0,1,#ed1c36,0,0,0
4159,248,BMT_7_Woda Ciepla,HR164,,,3,5,m3,3,0,0,14,Y-m-d H:i:s,,0,,,#34d357,#cccccc,#f0b518,#ee434d,0,0,0,0,1,#ed1c37,0,0,0
4012,249,Napiecie fazowe L1 (L-N),IR0,,,3,5,V,1,0,0,1,Y-m-d H:i:s,,0,,,#34d357,#cccccc,#f0b518,#ee434d,0,0,0,0,1,#0066b3,0,0,0
4017,249,Natezenie pradu L3,IR10,,,3,5,A,1,0,0,6,Y-m-d H:i:s,,0,,,#34d357,#cccccc,#f0b518,#ee434d,0,0,0,0,1,#0066b3,0,0,0
4050,249,Zapotrzebowanie na moc pozorna calkowita,IR100,,,3,5,VA,1,0,0,39,Y-m-d H:i:s,,0,,,#34d357,#cccccc,#f0b518,#ee434d,0,0,0,0,0,#0066b3,0,0,1
4051,249,Zapotrzebowanie na moc pozorna calkowita,IR102,,,3,5,VA,1,0,0,40,Y-m-d H:i:s,,0,,,#34d357,#cccccc,#f0b518,#ee434d,0,0,0,0,0,#0066b3,0,0,1
4052,249,Zapotrzebowanie na sredni prad przewodu neutralnego,IR104,,,3,5,A,1,0,0,41,Y-m-d H:i:s,,0,,,#34d357,#cccccc,#f0b518,#ee434d,0,0,0,0,0,#0066b3,0,0,1
4053,249,Zapotrzebowanie na maksymalny prad przewodu neutralnego,IR106,,,3,5,A,1,0,0,42,Y-m-d H:i:s,,0,,,#34d357,#cccccc,#f0b518,#ee434d,0,0,0,0,0,#0066b3,0,0,1
4018,249,Moc czynna L1,IR12,,,3,5,W,1,0,0,7,Y-m-d H:i:s,,0,,,#34d357,#cccccc,#f0b518,#ee434d,0,0,0,0,1,#0066b3,0,0,0
4019,249,Moc czynna L2,IR14,,,3,5,W,1,0,0,8,Y-m-d H:i:s,,0,,,#34d357,#cccccc,#f0b518,#ee434d,0,0,0,0,1,#0066b3,0,0,0
4020,249,Moc czynna L3,IR16,,,3,5,W,1,0,0,9,Y-m-d H:i:s,,0,,,#34d357,#cccccc,#f0b518,#ee434d,0,0,0,0,1,#0066b3,0,0,0
4021,249,Moc pozorna L1,IR18,,,3,5,VA,1,0,0,10,Y-m-d H:i:s,,0,,,#34d357,#cccccc,#f0b518,#ee434d,0,0,0,0,1,#0066b3,0,0,0
4013,249,Napiecie fazowe L2 (L-N),IR2,,,3,5,V,1,0,0,2,Y-m-d H:i:s,,0,,,#34d357,#cccccc,#f0b518,#ee434d,0,0,0,0,1,#0066b3,0,0,0
4022,249,Moc pozorna L2,IR20,,,3,5,VA,1,0,0,11,Y-m-d H:i:s,,0,,,#34d357,#cccccc,#f0b518,#ee434d,0,0,0,0,1,#0066b3,0,0,0
4054,249,Napiecie miedzyfazowe L1-L2,IR200,,,3,5,W,1,0,0,43,Y-m-d H:i:s,,0,,,#34d357,#cccccc,#f0b518,#ee434d,0,0,0,0,1,#0066b3,0,0,1
4055,249,Napiecie miedzyfazowe L2-L3,IR202,,,3,5,W,1,0,0,44,Y-m-d H:i:s,,0,,,#34d357,#cccccc,#f0b518,#ee434d,0,0,0,0,1,#0066b3,0,0,1
4056,249,Napiecie miedzyfazowe L3-L1,IR204,,,3,5,W,1,0,0,45,Y-m-d H:i:s,,0,,,#34d357,#cccccc,#f0b518,#ee434d,0,0,0,0,1,#0066b3,0,0,1
4057,249,srednie napiecie miedzyfazowe,IR206,,,3,5,W,1,0,0,46,Y-m-d H:i:s,,0,,,#34d357,#cccccc,#f0b518,#ee434d,0,0,0,0,0,#0066b3,0,0,1
4023,249,Moc pozorna L3,IR22,,,3,5,VA,1,0,0,12,Y-m-d H:i:s,,0,,,#34d357,#cccccc,#f0b518,#ee434d,0,0,0,0,1,#0066b3,0,0,0
4058,249,Prad przewodu zerowego,IR224,,,3,5,A,1,0,0,47,Y-m-d H:i:s,,0,,,#34d357,#cccccc,#f0b518,#ee434d,0,0,0,0,0,#0066b3,0,0,1
4059,249,Wspolczynnik zawartosci harmonicznych napiecia L1-N,IR234,,,3,5,%,1,0,0,48,Y-m-d H:i:s,,0,,,#34d357,#cccccc,#f0b518,#ee434d,0,0,0,0,0,#0066b3,0,0,1
4060,249,Wspolczynnik zawartosci harmonicznych napiecia L2-N,IR236,,,3,5,%,1,0,0,49,Y-m-d H:i:s,,0,,,#34d357,#cccccc,#f0b518,#ee434d,0,0,0,0,0,#0066b3,0,0,1
4061,249,Wspolczynnik zawartosci harmonicznych napiecia L3-N,IR238,,,3,5,%,1,0,0,50,Y-m-d H:i:s,,0,,,#34d357,#cccccc,#f0b518,#ee434d,0,0,0,0,0,#0066b3,0,0,1
4024,249,Moc bierna L1,IR24,,,3,5,Var,1,0,0,13,Y-m-d H:i:s,,0,,,#34d357,#cccccc,#f0b518,#ee434d,0,0,0,0,1,#0066b3,0,0,0
4062,249,Harmoniczne pradu fazy 1,IR240,,,3,5,%,1,0,0,51,Y-m-d H:i:s,,0,,,#34d357,#cccccc,#f0b518,#ee434d,0,0,0,0,0,#0066b3,0,0,1
4063,249,Harmoniczne pradu fazy 2,IR242,,,3,5,%,1,0,0,52,Y-m-d H:i:s,,0,,,#34d357,#cccccc,#f0b518,#ee434d,0,0,0,0,0,#0066b3,0,0,1
4064,249,Harmoniczne pradu fazy 3,IR244,,,3,5,%,1,0,0,53,Y-m-d H:i:s,,0,,,#34d357,#cccccc,#f0b518,#ee434d,0,0,0,0,0,#0066b3,0,0,1
4065,249,srednia harmoniczna napiec fazowych,IR248,,,3,5,%,1,0,0,54,Y-m-d H:i:s,,0,,,#34d357,#cccccc,#f0b518,#ee434d,0,0,0,0,0,#0066b3,0,0,1
4066,249,srednia harmoniczna pradow fazowych,IR250,,,3,5,%,1,0,0,55,Y-m-d H:i:s,,0,,,#34d357,#cccccc,#f0b518,#ee434d,0,0,0,0,0,#0066b3,0,0,1
4067,249,Zapotrzebowanie pradu fazy 1,IR258,,,3,5,A,1,0,0,56,Y-m-d H:i:s,,0,,,#34d357,#cccccc,#f0b518,#ee434d,0,0,0,0,0,#0066b3,0,0,1
4025,249,Moc bierna L2,IR26,,,3,5,Var,1,0,0,14,Y-m-d H:i:s,,0,,,#34d357,#cccccc,#f0b518,#ee434d,0,0,0,0,1,#0066b3,0,0,0
4068,249,Zapotrzebowanie pradu fazy 2,IR260,,,3,5,A,1,0,0,57,Y-m-d H:i:s,,0,,,#34d357,#cccccc,#f0b518,#ee434d,0,0,0,0,0,#0066b3,0,0,1
4069,249,Zapotrzebowanie pradu fazy 3,IR262,,,3,5,A,1,0,0,58,Y-m-d H:i:s,,0,,,#34d357,#cccccc,#f0b518,#ee434d,0,0,0,0,0,#0066b3,0,0,1
4070,249,Zapotrzebowanie maksymalnego pradu L1,IR264,,,3,5,A,1,0,0,59,Y-m-d H:i:s,,0,,,#34d357,#cccccc,#f0b518,#ee434d,0,0,0,0,0,#0066b3,0,0,1
4071,249,Zapotrzebowanie maksymalnego pradu L1,IR266,,,3,5,A,1,0,0,60,Y-m-d H:i:s,,0,,,#34d357,#cccccc,#f0b518,#ee434d,0,0,0,0,0,#0066b3,0,0,1
4072,249,Zapotrzebowanie maksymalnego pradu L1,IR268,,,3,5,A,1,0,0,61,Y-m-d H:i:s,,0,,,#34d357,#cccccc,#f0b518,#ee434d,0,0,0,0,0,#0066b3,0,0,1
4026,249,Moc bierna L3,IR28,,,3,5,Var,1,0,0,15,Y-m-d H:i:s,,0,,,#34d357,#cccccc,#f0b518,#ee434d,0,0,0,0,1,#0066b3,0,0,0
4027,249,Wspolczynnik mocy L1,IR30,,,3,5,,1,0,0,16,Y-m-d H:i:s,,0,,,#34d357,#cccccc,#f0b518,#ee434d,0,0,0,0,0,#0066b3,0,0,0
4028,249,Wspolczynnik mocy L2,IR32,,,3,5,,1,0,0,17,Y-m-d H:i:s,,0,,,#34d357,#cccccc,#f0b518,#ee434d,0,0,0,0,0,#0066b3,0,0,0
4073,249,Harmoniczna napiecia miedzyfazowego L1-L2,IR334,,,3,5,%,1,0,0,62,Y-m-d H:i:s,,0,,,#34d357,#cccccc,#f0b518,#ee434d,0,0,0,0,0,#0066b3,0,0,1
4074,249,Harmoniczna napiecia miedzyfazowego L2-L3,IR336,,,3,5,%,1,0,0,63,Y-m-d H:i:s,,0,,,#34d357,#cccccc,#f0b518,#ee434d,0,0,0,0,0,#0066b3,0,0,1
4075,249,Harmoniczna napiecia miedzyfazowego L3-L1,IR338,,,3,5,%,1,0,0,64,Y-m-d H:i:s,,0,,,#34d357,#cccccc,#f0b518,#ee434d,0,0,0,0,0,#0066b3,0,0,1
4029,249,Wspolczynnik mocy L3,IR34,,,3,5,,1,0,0,18,Y-m-d H:i:s,,0,,,#34d357,#cccccc,#f0b518,#ee434d,0,0,0,0,0,#0066b3,0,0,0
4076,249,srednia harmoniczna napiec miedzyfazowych,IR340,,,3,5,%,1,0,0,65,Y-m-d H:i:s,,0,,,#34d357,#cccccc,#f0b518,#ee434d,0,0,0,0,0,#0066b3,0,0,1
4077,249,Calkowita energia czynna,IR342,,,3,5,kWh,1,0,0,66,Y-m-d H:i:s,,0,,,#34d357,#cccccc,#f0b518,#ee434d,0,0,0,0,1,#0066b3,0,0,0
4078,249,Calkowita energia bierna,IR344,,,3,5,kVarh,1,0,0,67,Y-m-d H:i:s,,0,,,#34d357,#cccccc,#f0b518,#ee434d,0,0,0,0,1,#0066b3,0,0,0
4030,249,Kat fazowy L1,IR36,,,3,5,o,1,0,0,19,Y-m-d H:i:s,,0,,,#34d357,#cccccc,#f0b518,#ee434d,0,0,0,0,0,#0066b3,0,0,0
4031,249,Kat fazowy L2,IR38,,,3,5,o,1,0,0,20,Y-m-d H:i:s,,0,,,#34d357,#cccccc,#f0b518,#ee434d,0,0,0,0,0,#0066b3,0,0,0
4014,249,Napiecie fazowe L3 (L-N),IR4,,,3,5,V,1,0,0,3,Y-m-d H:i:s,,0,,,#34d357,#cccccc,#f0b518,#ee434d,0,0,0,0,1,#0066b3,0,0,0
4032,249,Kat fazowy L3,IR40,,,3,5,o,1,0,0,21,Y-m-d H:i:s,,0,,,#34d357,#cccccc,#f0b518,#ee434d,0,0,0,0,0,#0066b3,0,0,0
4033,249,srednie napiecie fazowe miedzy przewodem fazowym a neutralnym,IR42,,,3,5,V,1,0,0,22,Y-m-d H:i:s,,0,,,#34d357,#cccccc,#f0b518,#ee434d,0,0,0,0,0,#0066b3,0,0,0
4034,249,srednie natezenie liniowe,IR46,,,3,5,A,1,0,0,23,Y-m-d H:i:s,,0,,,#34d357,#cccccc,#f0b518,#ee434d,0,0,0,0,0,#0066b3,0,0,0
4035,249,Suma pradow fazowych,IR48,,,3,5,A,1,0,0,24,Y-m-d H:i:s,,0,,,#34d357,#cccccc,#f0b518,#ee434d,0,0,0,0,0,#0066b3,0,0,0
4036,249,Calkowita moc ukladu,IR52,,,3,5,W,1,0,0,25,Y-m-d H:i:s,,0,,,#34d357,#cccccc,#f0b518,#ee434d,0,0,0,0,1,#0066b3,0,0,0
4037,249,Calkowita moc pozorna ukladu,IR56,,,3,5,VA,1,0,0,26,Y-m-d H:i:s,,0,,,#34d357,#cccccc,#f0b518,#ee434d,0,0,0,0,1,#0066b3,0,0,0
4015,249,Natezenie pradu L1,IR6,,,3,5,A,1,0,0,4,Y-m-d H:i:s,,0,,,#34d357,#cccccc,#f0b518,#ee434d,0,0,0,0,1,#0066b3,0,0,0
4038,249,Calkowita moc bierna ukladu,IR60,,,3,5,Var,1,0,0,27,Y-m-d H:i:s,,0,,,#34d357,#cccccc,#f0b518,#ee434d,0,0,0,0,1,#0066b3,0,0,0
4039,249,Wspolczynnik mocy ukladu,IR62,,,3,5,,1,0,0,28,Y-m-d H:i:s,,0,,,#34d357,#cccccc,#f0b518,#ee434d,0,0,0,0,0,#0066b3,0,0,0
4040,249,Kat fazowy ukladu,IR66,,,3,5,o,1,0,0,29,Y-m-d H:i:s,,0,,,#34d357,#cccccc,#f0b518,#ee434d,0,0,0,0,0,#0066b3,0,0,0
4041,249,Czestotliwosc napiecia zasilania,IR70,,,3,5,Hz,1,0,0,30,Y-m-d H:i:s,,0,,,#34d357,#cccccc,#f0b518,#ee434d,0,0,0,0,0,#0066b3,0,0,0
4042,249,Importowana energia czynna,IR72,,,3,5,kWh/ MWh,1,0,0,31,Y-m-d H:i:s,,0,,,#34d357,#cccccc,#f0b518,#ee434d,0,0,0,0,0,#0066b3,0,0,0
4043,249,Eksportowana energia czynna,IR74,,,3,5,kWH/ MWh,1,0,0,32,Y-m-d H:i:s,,0,,,#34d357,#cccccc,#f0b518,#ee434d,0,0,0,0,0,#0066b3,0,0,0
4044,249,Importowana energia bierna,IR76,,,3,5,kVarh/ MVarh,1,0,0,33,Y-m-d H:i:s,,0,,,#34d357,#cccccc,#f0b518,#ee434d,0,0,0,0,0,#0066b3,0,0,0
4045,249,Eksportowana energia bierna,IR78,,,3,5,kVarh/ MVarh,1,0,0,34,Y-m-d H:i:s,,0,,,#34d357,#cccccc,#f0b518,#ee434d,0,0,0,0,0,#0066b3,0,0,0
4016,249,Natezenie pradu L2,IR8,,,3,5,A,1,0,0,5,Y-m-d H:i:s,,0,,,#34d357,#cccccc,#f0b518,#ee434d,0,0,0,0,1,#0066b3,0,0,0
4046,249,Moc pozorna,IR80,,,3,5,kVah/ MVAh,1,0,0,35,Y-m-d H:i:s,,0,,,#34d357,#cccccc,#f0b518,#ee434d,0,0,0,0,1,#0066b3,0,0,0
4047,249,Amperogodziny,IR82,,,3,5,Ah/kAh,1,0,0,36,Y-m-d H:i:s,,0,,,#34d357,#cccccc,#f0b518,#ee434d,0,0,0,0,0,#0066b3,0,0,0
4048,249,Zapotrzebowanie na moc czynna calkowita,IR84,,,3,5,W,1,0,0,37,Y-m-d H:i:s,,0,,,#34d357,#cccccc,#f0b518,#ee434d,0,0,0,0,0,#0066b3,0,0,1
4049,249,Zapotrzebowanie na maksymalna moc czynna,IR86,,,3,5,W,1,0,0,38,Y-m-d H:i:s,,0,,,#34d357,#cccccc,#f0b518,#ee434d,0,0,0,0,0,#0066b3,0,0,1
4079,250,Napiecie fazowe L1 (L-N),IR0,,,3,5,V,1,0,0,1,Y-m-d H:i:s,,0,,,#34d357,#cccccc,#f0b518,#ee434d,0,0,0,0,0,#0066b3,0,0,0
4084,250,Natezenie pradu L3,IR10,,,3,5,A,1,0,0,6,Y-m-d H:i:s,,0,,,#34d357,#cccccc,#f0b518,#ee434d,0,0,0,0,0,#0066b3,0,0,0
4117,250,Zapotrzebowanie na moc pozorna calkowita,IR100,,,3,5,VA,1,0,0,39,Y-m-d H:i:s,,0,,,#34d357,#cccccc,#f0b518,#ee434d,0,0,0,0,0,#0066b3,0,0,1
4118,250,Zapotrzebowanie na moc pozorna calkowita,IR102,,,3,5,VA,1,0,0,40,Y-m-d H:i:s,,0,,,#34d357,#cccccc,#f0b518,#ee434d,0,0,0,0,0,#0066b3,0,0,1
4119,250,Zapotrzebowanie na sredni prad przewodu neutralnego,IR104,,,3,5,A,1,0,0,41,Y-m-d H:i:s,,0,,,#34d357,#cccccc,#f0b518,#ee434d,0,0,0,0,0,#0066b3,0,0,1
4120,250,Zapotrzebowanie na maksymalny prad przewodu neutralnego,IR106,,,3,5,A,1,0,0,42,Y-m-d H:i:s,,0,,,#34d357,#cccccc,#f0b518,#ee434d,0,0,0,0,0,#0066b3,0,0,1
4085,250,Moc czynna L1,IR12,,,3,5,W,1,0,0,7,Y-m-d H:i:s,,0,,,#34d357,#cccccc,#f0b518,#ee434d,0,0,0,0,0,#0066b3,0,0,0
4086,250,Moc czynna L2,IR14,,,3,5,W,1,0,0,8,Y-m-d H:i:s,,0,,,#34d357,#cccccc,#f0b518,#ee434d,0,0,0,0,0,#0066b3,0,0,0
4087,250,Moc czynna L3,IR16,,,3,5,W,1,0,0,9,Y-m-d H:i:s,,0,,,#34d357,#cccccc,#f0b518,#ee434d,0,0,0,0,0,#0066b3,0,0,0
4088,250,Moc pozorna L1,IR18,,,3,5,VA,1,0,0,10,Y-m-d H:i:s,,0,,,#34d357,#cccccc,#f0b518,#ee434d,0,0,0,0,0,#0066b3,0,0,0
4080,250,Napiecie fazowe L2 (L-N),IR2,,,3,5,V,1,0,0,2,Y-m-d H:i:s,,0,,,#34d357,#cccccc,#f0b518,#ee434d,0,0,0,0,0,#0066b3,0,0,0
4089,250,Moc pozorna L2,IR20,,,3,5,VA,1,0,0,11,Y-m-d H:i:s,,0,,,#34d357,#cccccc,#f0b518,#ee434d,0,0,0,0,0,#0066b3,0,0,0
4121,250,Napiecie miedzyfazowe L1-L2,IR200,,,3,5,W,1,0,0,43,Y-m-d H:i:s,,0,,,#34d357,#cccccc,#f0b518,#ee434d,0,0,0,0,0,#0066b3,0,0,1
4122,250,Napiecie miedzyfazowe L2-L3,IR202,,,3,5,W,1,0,0,44,Y-m-d H:i:s,,0,,,#34d357,#cccccc,#f0b518,#ee434d,0,0,0,0,0,#0066b3,0,0,1
4123,250,Napiecie miedzyfazowe L3-L1,IR204,,,3,5,W,1,0,0,45,Y-m-d H:i:s,,0,,,#34d357,#cccccc,#f0b518,#ee434d,0,0,0,0,0,#0066b3,0,0,1
4124,250,srednie napiecie miedzyfazowe,IR206,,,3,5,W,1,0,0,46,Y-m-d H:i:s,,0,,,#34d357,#cccccc,#f0b518,#ee434d,0,0,0,0,0,#0066b3,0,0,1
4090,250,Moc pozorna L3,IR22,,,3,5,VA,1,0,0,12,Y-m-d H:i:s,,0,,,#34d357,#cccccc,#f0b518,#ee434d,0,0,0,0,0,#0066b3,0,0,0
4125,250,Prad przewodu zerowego,IR224,,,3,5,A,1,0,0,47,Y-m-d H:i:s,,0,,,#34d357,#cccccc,#f0b518,#ee434d,0,0,0,0,0,#0066b3,0,0,1
4126,250,Wspolczynnik zawartosci harmonicznych napiecia L1-N,IR234,,,3,5,%,1,0,0,48,Y-m-d H:i:s,,0,,,#34d357,#cccccc,#f0b518,#ee434d,0,0,0,0,0,#0066b3,0,0,1
4127,250,Wspolczynnik zawartosci harmonicznych napiecia L2-N,IR236,,,3,5,%,1,0,0,49,Y-m-d H:i:s,,0,,,#34d357,#cccccc,#f0b518,#ee434d,0,0,0,0,0,#0066b3,0,0,1
4128,250,Wspolczynnik zawartosci harmonicznych napiecia L3-N,IR238,,,3,5,%,1,0,0,50,Y-m-d H:i:s,,0,,,#34d357,#cccccc,#f0b518,#ee434d,0,0,0,0,0,#0066b3,0,0,1
4091,250,Moc bierna L1,IR24,,,3,5,Var,1,0,0,13,Y-m-d H:i:s,,0,,,#34d357,#cccccc,#f0b518,#ee434d,0,0,0,0,0,#0066b3,0,0,0
4129,250,Harmoniczne pradu fazy 1,IR240,,,3,5,%,1,0,0,51,Y-m-d H:i:s,,0,,,#34d357,#cccccc,#f0b518,#ee434d,0,0,0,0,0,#0066b3,0,0,1
4130,250,Harmoniczne pradu fazy 2,IR242,,,3,5,%,1,0,0,52,Y-m-d H:i:s,,0,,,#34d357,#cccccc,#f0b518,#ee434d,0,0,0,0,0,#0066b3,0,0,1
4131,250,Harmoniczne pradu fazy 3,IR244,,,3,5,%,1,0,0,53,Y-m-d H:i:s,,0,,,#34d357,#cccccc,#f0b518,#ee434d,0,0,0,0,0,#0066b3,0,0,1
4132,250,srednia harmoniczna napiec fazowych,IR248,,,3,5,%,1,0,0,54,Y-m-d H:i:s,,0,,,#34d357,#cccccc,#f0b518,#ee434d,0,0,0,0,0,#0066b3,0,0,1
4133,250,srednia harmoniczna pradow fazowych,IR250,,,3,5,%,1,0,0,55,Y-m-d H:i:s,,0,,,#34d357,#cccccc,#f0b518,#ee434d,0,0,0,0,0,#0066b3,0,0,1
