x,APAR_715.15,APAR_716.16,APAR_717.17,APAR_718.18,APAR_719.19,APAR_720.20,APAR_721.21,APAR_722.22,APAR_723.23,APAR_724.24,APAR_725.25,APAR_726.26,APAR_727.27,APAR_728.28,APAR_729.29,APAR_730.30,APAR_731.31,APAR_732.32,APAR_733.1,APAR_734.2,APAR_735.3,APAR_736.4,APAR_737.5,APAR_738.6,APAR_739.7,APAR_740.8,APAR_741.9,APAR_742.10,APAR_743.11,APAR_744.12,APAR_745.13,APAR_746.14,APAR_747.15,APAR_748.16,APAR_749.17,APAR_750.18,APAR_751.19,APAR_752.20,APAR_753.21,APAR_754.22,APAR_755.23,APAR_756.24,APAR_757.25,FIF_703.3,FIF_704.4,FIF_705.5,FIF_706.6,FIF_707.7,FIF_708.8,FIF_709.9,FIF_710.10
2019-01-15--13:55:00,38.4,39.2,41.6,55.0,75.0,31.8,32.3,32.5,53.1,77.7,50.7,50.4,52.5,60.9,32.7,34.2,41.1,46.5,33.9,34.2,38.0,43.1,49.0,37.7,38.3,38.0,46.5,56.6,57.5,47.1,39.0,34.0,67.2,49.6,39.1,27.3,57.5,44.9,35.2,29.8,82.0,63.5,85.0,32.000000,39.000000,33.000000,38.000000,29.000000,33.000000,33.000000,33.000000
2019-01-15--13:58:36,38.4,39.2,41.6,55.0,75.0,31.8,32.3,32.5,53.1,77.7,50.7,50.4,52.5,60.9,32.7,34.2,41.1,46.5,33.9,34.2,38.0,43.1,49.0,37.7,38.3,38.0,46.5,56.6,57.5,47.1,39.0,34.0,67.2,49.6,39.1,27.3,57.5,44.9,35.2,29.8,82.0,63.5,85.0,32.000000,39.000000,33.000000,38.000000,29.000000,33.000000,33.000000,33.000000
2019-01-15--14:02:12,38.4,39.3,41.7,55.0,74.9,31.7,32.1,32.4,53.1,77.7,50.7,50.4,52.4,60.8,32.5,33.9,41.1,46.5,33.9,34.2,38.0,43.2,49.0,37.5,38.2,38.0,46.6,56.6,57.5,47.2,39.0,34.0,67.1,49.6,39.1,27.3,57.7,45.1,35.1,29.8,82.3,62.8,86.2,32.000000,39.000000,33.000000,38.000000,29.000000,33.000000,33.000000,34.000000
2019-01-15--14:05:48,38.4,39.3,41.7,55.0,74.9,31.7,32.1,32.4,53.1,77.7,50.7,50.4,52.4,60.8,32.5,33.9,41.1,46.5,33.9,34.2,38.0,43.2,49.0,37.5,38.2,38.0,46.6,56.6,57.5,47.2,39.0,34.0,67.1,49.6,39.1,27.3,57.7,45.1,35.1,29.8,82.3,62.8,86.2,32.000000,39.000000,33.000000,38.000000,29.000000,33.000000,33.000000,34.000000
2019-01-15--14:09:24,38.4,39.3,41.7,55.0,74.9,31.7,32.1,32.4,53.1,77.7,50.7,50.4,52.4,60.8,32.5,33.9,41.1,46.5,33.9,34.2,38.0,43.2,49.0,37.5,38.2,38.0,46.6,56.6,57.5,47.2,39.0,34.0,67.1,49.6,39.1,27.3,57.7,45.1,35.1,29.8,82.3,62.8,86.2,32.000000,39.000000,33.000000,38.000000,29.000000,33.000000,33.000000,34.000000
2019-01-15--14:13:00,38.4,39.3,41.7,55.0,74.9,31.7,32.1,32.4,53.1,77.7,50.7,50.4,52.4,60.8,32.5,33.9,41.1,46.5,33.9,34.2,38.0,43.2,49.0,37.5,38.2,38.0,46.6,56.6,57.5,47.2,39.0,34.0,67.1,49.6,39.1,27.3,57.7,45.1,35.1,29.8,82.3,62.8,86.2,32.000000,39.000000,33.000000,38.000000,29.000000,33.000000,33.000000,34.000000
2019-01-15--14:16:36,38.5,39.4,41.8,55.0,74.8,31.7,32.1,32.4,53.1,77.7,50.7,50.4,52.4,60.7,32.4,33.8,41.1,46.5,33.7,34.0,38.0,43.2,49.0,37.3,38.1,38.0,46.6,56.6,57.5,47.3,39.0,34.0,67.1,49.5,39.1,27.3,57.7,45.1,35.1,29.8,83.0,62.0,86.7,32.000000,40.000000,33.000000,38.000000,30.000000,34.000000,33.000000,34.000000
2019-01-15--14:20:12,38.5,39.4,41.8,55.0,74.8,31.7,32.1,32.4,53.1,77.7,50.7,50.4,52.4,60.7,32.4,33.8,41.1,46.5,33.7,34.0,38.0,43.2,49.0,37.3,38.1,38.0,46.6,56.6,57.5,47.3,39.0,34.0,67.1,49.5,39.1,27.3,57.7,45.1,35.1,29.8,83.0,62.0,86.7,32.000000,40.000000,33.000000,38.000000,30.000000,34.000000,33.000000,34.000000
2019-01-15--14:23:48,38.5,39.4,41.8,55.0,74.8,31.7,32.1,32.4,53.1,77.7,50.7,50.4,52.4,60.7,32.4,33.8,41.1,46.5,33.7,34.0,38.0,43.2,49.0,37.3,38.1,38.0,46.6,56.6,57.5,47.3,39.0,34.0,67.1,49.5,39.1,27.3,57.7,45.1,35.1,29.8,83.0,62.0,86.7,32.000000,40.000000,33.000000,38.000000,30.000000,34.000000,33.000000,34.000000
2019-01-15--14:27:24,38.5,39.4,41.8,55.0,74.8,31.7,32.1,32.4,53.1,77.7,50.7,50.4,52.4,60.7,32.4,33.8,41.1,46.5,33.7,34.0,38.0,43.2,49.0,37.3,38.1,38.0,46.6,56.6,57.5,47.3,39.0,34.0,67.1,49.5,39.1,27.3,57.7,45.1,35.1,29.8,83.0,62.0,86.7,32.000000,40.000000,33.000000,38.000000,30.000000,34.000000,33.000000,34.000000
2019-01-15--14:31:00,38.6,39.4,41.8,54.9,74.7,31.7,32.1,32.4,53.1,77.6,50.6,50.4,52.4,60.7,32.4,33.9,41.1,46.5,33.6,33.9,38.0,43.2,48.9,37.2,37.9,38.0,46.6,56.6,57.5,47.3,39.0,33.9,67.1,49.5,39.1,27.3,57.7,45.1,35.2,29.7,83.1,61.8,86.7,32.000000,40.000000,33.000000,38.000000,30.000000,34.000000,33.000000,34.000000
2019-01-15--14:34:36,38.6,39.4,41.8,54.9,74.7,31.7,32.1,32.4,53.1,77.6,50.6,50.4,52.4,60.7,32.4,33.9,41.1,46.5,33.6,33.9,38.0,43.2,48.9,37.2,37.9,38.0,46.6,56.6,57.5,47.3,39.0,33.9,67.1,49.5,39.1,27.3,57.7,45.1,35.2,29.7,83.1,61.8,86.7,32.000000,40.000000,33.000000,38.000000,30.000000,34.000000,33.000000,34.000000
2019-01-15--14:38:12,38.6,39.4,41.8,54.9,74.7,31.7,32.1,32.4,53.1,77.6,50.6,50.4,52.4,60.7,32.4,33.9,41.1,46.5,33.6,33.9,38.0,43.2,48.9,37.2,37.9,38.0,46.6,56.6,57.5,47.3,39.0,33.9,67.1,49.5,39.1,27.3,57.7,45.1,35.2,29.7,83.1,61.8,86.7,32.000000,40.000000,33.000000,38.000000,30.000000,34.000000,33.000000,34.000000
2019-01-15--14:41:48,38.6,39.4,41.8,54.9,74.7,31.7,32.1,32.4,53.1,77.6,50.6,50.4,52.4,60.7,32.4,33.9,41.1,46.5,33.6,33.9,38.0,43.2,48.9,37.2,37.9,38.0,46.6,56.6,57.5,47.3,39.0,33.9,67.1,49.5,39.1,27.3,57.7,45.1,35.2,29.7,83.1,61.8,86.7,32.000000,40.000000,33.000000,38.000000,30.000000,34.000000,33.000000,34.000000
2019-01-15--14:45:24,38.6,39.4,41.8,54.9,74.7,31.7,32.1,32.4,53.1,77.6,50.6,50.4,52.4,60.7,32.4,33.9,41.1,46.5,33.6,33.9,38.0,43.2,48.9,37.2,37.9,38.0,46.6,56.6,57.5,47.3,39.0,33.9,67.1,49.5,39.1,27.3,57.7,45.1,35.2,29.7,83.1,61.8,86.7,32.000000,40.000000,33.000000,38.000000,30.000000,34.000000,33.000000,34.000000
2019-01-15--14:49:00,38.5,39.5,41.9,54.8,74.6,31.9,32.2,32.4,53.1,77.6,50.6,50.4,52.4,60.5,32.6,34.1,41.0,46.5,33.4,33.7,38.0,43.2,48.9,37.1,37.8,38.1,46.6,56.6,57.5,47.3,39.0,33.8,67.1,49.5,39.2,27.2,57.6,45.1,35.2,29.6,83.1,61.8,86.5,32.000000,39.000000,33.000000,37.000000,29.000000,34.000000,33.000000,34.000000
2019-01-15--14:52:36,38.5,39.5,41.9,54.8,74.6,31.9,32.2,32.4,53.1,77.6,50.6,50.4,52.4,60.5,32.6,34.1,41.0,46.5,33.4,33.7,38.0,43.2,48.9,37.1,37.8,38.1,46.6,56.6,57.5,47.3,39.0,33.8,67.1,49.5,39.2,27.2,57.6,45.1,35.2,29.6,83.1,61.8,86.5,32.000000,39.000000,33.000000,37.000000,29.000000,34.000000,33.000000,34.000000
2019-01-15--14:56:12,38.5,39.5,41.9,54.8,74.6,31.9,32.2,32.4,53.1,77.6,50.6,50.4,52.4,60.5,32.6,34.1,41.0,46.5,33.4,33.7,38.0,43.2,48.9,37.1,37.8,38.1,46.6,56.6,57.5,47.3,39.0,33.8,67.1,49.5,39.2,27.2,57.6,45.1,35.2,29.6,83.1,61.8,86.5,32.000000,39.000000,33.000000,37.000000,29.000000,34.000000,33.000000,34.000000
2019-01-15--14:59:48,38.5,39.5,41.9,54.8,74.6,31.9,32.2,32.4,53.1,77.6,50.6,50.4,52.4,60.5,32.6,34.1,41.0,46.5,33.4,33.7,38.0,43.2,48.9,37.1,37.8,38.1,46.6,56.6,57.5,47.3,39.0,33.8,67.1,49.5,39.2,27.2,57.6,45.1,35.2,29.6,83.1,61.8,86.5,32.000000,39.000000,33.000000,37.000000,29.000000,34.000000,33.000000,34.000000
2019-01-15--15:03:24,38.4,39.5,41.9,54.6,74.6,31.9,32.3,32.5,53.1,77.5,50.6,50.3,52.3,60.5,32.7,34.1,41.0,46.5,33.4,33.6,38.1,43.2,48.9,37.0,37.6,38.1,46.6,56.6,57.5,47.3,39.0,33.7,67.1,49.4,39.2,27.1,57.5,44.9,35.3,29.4,83.1,61.7,86.4,31.000000,39.000000,32.000000,37.000000,29.000000,34.000000,32.000000,34.000000
2019-01-15--15:07:00,38.4,39.5,41.9,54.6,74.6,31.9,32.3,32.5,53.1,77.5,50.6,50.3,52.3,60.5,32.7,34.1,41.0,46.5,33.4,33.6,38.1,43.2,48.9,37.0,37.6,38.1,46.6,56.6,57.5,47.3,39.0,33.7,67.1,49.4,39.2,27.1,57.5,44.9,35.3,29.4,83.1,61.7,86.4,31.000000,39.000000,32.000000,37.000000,29.000000,34.000000,32.000000,34.000000
2019-01-15--15:10:36,38.4,39.5,41.9,54.6,74.6,31.9,32.3,32.5,53.1,77.5,50.6,50.3,52.3,60.5,32.7,34.1,41.0,46.5,33.4,33.6,38.1,43.2,48.9,37.0,37.6,38.1,46.6,56.6,57.5,47.3,39.0,33.7,67.1,49.4,39.2,27.1,57.5,44.9,35.3,29.4,83.1,61.7,86.4,31.000000,39.000000,32.000000,37.000000,29.000000,34.000000,32.000000,34.000000
2019-01-15--15:14:12,38.4,39.5,41.9,54.6,74.6,31.9,32.3,32.5,53.1,77.5,50.6,50.3,52.3,60.5,32.7,34.1,41.0,46.5,33.4,33.6,38.1,43.2,48.9,37.0,37.6,38.1,46.6,56.6,57.5,47.3,39.0,33.7,67.1,49.4,39.2,27.1,57.5,44.9,35.3,29.4,83.1,61.7,86.4,31.000000,39.000000,32.000000,37.000000,29.000000,34.000000,32.000000,34.000000
2019-01-15--15:17:48,38.6,39.6,41.9,54.5,74.6,32.0,32.3,32.6,53.1,77.5,50.5,50.3,52.3,60.4,32.7,34.2,41.0,46.5,33.3,33.5,38.1,43.2,48.9,36.9,37.5,38.1,46.5,56.6,57.6,47.3,39.0,33.5,67.1,49.4,39.2,26.9,57.4,44.7,35.2,29.3,83.1,61.7,86.2,31.000000,38.000000,32.000000,37.000000,29.000000,33.000000,32.000000,33.000000
2019-01-15--15:21:24,38.6,39.6,41.9,54.5,74.6,32.0,32.3,32.6,53.1,77.5,50.5,50.3,52.3,60.4,32.7,34.2,41.0,46.5,33.3,33.5,38.1,43.2,48.9,36.9,37.5,38.1,46.5,56.6,57.6,47.3,39.0,33.5,67.1,49.4,39.2,26.9,57.4,44.7,35.2,29.3,83.1,61.7,86.2,31.000000,38.000000,32.000000,37.000000,29.000000,33.000000,32.000000,33.000000
2019-01-15--15:25:00,38.6,39.6,41.9,54.5,74.6,32.0,32.3,32.6,53.1,77.5,50.5,50.3,52.3,60.4,32.7,34.2,41.0,46.5,33.3,33.5,38.1,43.2,48.9,36.9,37.5,38.1,46.5,56.6,57.6,47.3,39.0,33.5,67.1,49.4,39.2,26.9,57.4,44.7,35.2,29.3,83.1,61.7,86.2,31.000000,38.000000,32.000000,37.000000,29.000000,33.000000,32.000000,33.000000
2019-01-15--15:28:36,38.6,39.6,41.9,54.5,74.6,32.0,32.3,32.6,53.1,77.5,50.5,50.3,52.3,60.4,32.7,34.2,41.0,46.5,33.3,33.5,38.1,43.2,48.9,36.9,37.5,38.1,46.5,56.6,57.6,47.3,39.0,33.5,67.1,49.4,39.2,26.9,57.4,44.7,35.2,29.3,83.1,61.7,86.2,31.000000,38.000000,32.000000,37.000000,29.000000,33.000000,32.000000,33.000000
2019-01-15--15:32:12,38.7,39.8,42.0,54.4,74.5,32.0,32.3,32.6,53.0,77.4,50.5,50.2,52.3,60.2,32.7,34.2,41.0,46.5,33.3,33.5,38.1,43.2,48.9,36.9,37.4,38.1,46.5,56.6,57.6,47.2,39.0,33.3,67.1,49.4,39.3,26.8,57.3,44.5,35.2,29.2,83.1,61.5,86.0,31.000000,39.000000,32.000000,37.000000,29.000000,34.000000,32.000000,33.000000
2019-01-15--15:35:48,38.7,39.8,42.0,54.4,74.5,32.0,32.3,32.6,53.0,77.4,50.5,50.2,52.3,60.2,32.7,34.2,41.0,46.5,33.3,33.5,38.1,43.2,48.9,36.9,37.4,38.1,46.5,56.6,57.6,47.2,39.0,33.3,67.1,49.4,39.3,26.8,57.3,44.5,35.2,29.2,83.1,61.5,86.0,31.000000,39.000000,32.000000,37.000000,29.000000,34.000000,32.000000,33.000000
2019-01-15--15:39:24,38.7,39.8,42.0,54.4,74.5,32.0,32.3,32.6,53.0,77.4,50.5,50.2,52.3,60.2,32.7,34.2,41.0,46.5,33.3,33.5,38.1,43.2,48.9,36.9,37.4,38.1,46.5,56.6,57.6,47.2,39.0,33.3,67.1,49.4,39.3,26.8,57.3,44.5,35.2,29.2,83.1,61.5,86.0,31.000000,39.000000,32.000000,37.000000,29.000000,34.000000,32.000000,33.000000
2019-01-15--15:43:00,38.7,39.8,42.0,54.4,74.5,32.0,32.3,32.6,53.0,77.4,50.5,50.2,52.3,60.2,32.7,34.2,41.0,46.5,33.3,33.5,38.1,43.2,48.9,36.9,37.4,38.1,46.5,56.6,57.6,47.2,39.0,33.3,67.1,49.4,39.3,26.8,57.3,44.5,35.2,29.2,83.1,61.5,86.0,31.000000,39.000000,32.000000,37.000000,29.000000,34.000000,32.000000,33.000000
2019-01-15--15:46:36,38.7,39.8,42.0,54.2,74.5,32.0,32.3,32.6,53.0,77.4,50.5,50.2,52.3,60.1,32.7,34.1,41.0,46.5,33.3,33.5,38.1,43.2,48.9,36.9,37.3,38.1,46.5,56.6,57.6,47.2,38.9,33.2,67.1,49.3,39.3,26.7,57.3,44.4,35.2,29.2,83.1,61.4,85.7,31.000000,38.000000,31.000000,37.000000,29.000000,33.000000,32.000000,33.000000
2019-01-15--15:50:12,38.7,39.8,42.0,54.2,74.5,32.0,32.3,32.6,53.0,77.4,50.5,50.2,52.3,60.1,32.7,34.1,41.0,46.5,33.3,33.5,38.1,43.2,48.9,36.9,37.3,38.1,46.5,56.6,57.6,47.2,38.9,33.2,67.1,49.3,39.3,26.7,57.3,44.4,35.2,29.2,83.1,61.4,85.7,31.000000,38.000000,31.000000,37.000000,29.000000,33.000000,32.000000,33.000000
2019-01-15--15:53:48,38.7,39.8,42.0,54.2,74.5,32.0,32.3,32.6,53.0,77.4,50.5,50.2,52.3,60.1,32.7,34.1,41.0,46.5,33.3,33.5,38.1,43.2,48.9,36.9,37.3,38.1,46.5,56.6,57.6,47.2,38.9,33.2,67.1,49.3,39.3,26.7,57.3,44.4,35.2,29.2,83.1,61.4,85.7,31.000000,38.000000,31.000000,37.000000,29.000000,33.000000,32.000000,33.000000
2019-01-15--15:57:24,38.7,39.8,42.0,54.2,74.5,32.0,32.3,32.6,53.0,77.4,50.5,50.2,52.3,60.1,32.7,34.1,41.0,46.5,33.3,33.5,38.1,43.2,48.9,36.9,37.3,38.1,46.5,56.6,57.6,47.2,38.9,33.2,67.1,49.3,39.3,26.7,57.3,44.4,35.2,29.2,83.1,61.4,85.7,31.000000,38.000000,31.000000,37.000000,29.000000,33.000000,32.000000,33.000000
2019-01-15--16:01:00,38.7,39.7,42.0,54.1,74.4,32.0,32.3,32.6,52.9,77.3,50.4,50.1,52.2,60.0,32.7,34.1,41.0,46.4,33.3,33.4,38.1,43.1,48.8,36.8,37.2,38.1,46.4,56.6,57.6,47.1,38.9,33.0,67.1,49.3,39.4,26.6,57.2,44.3,35.2,29.2,82.9,60.9,85.1,30.000000,38.000000,31.000000,36.000000,29.000000,33.000000,32.000000,33.000000
2019-01-15--16:04:36,38.7,39.7,42.0,54.1,74.4,32.0,32.3,32.6,52.9,77.3,50.4,50.1,52.2,60.0,32.7,34.1,41.0,46.4,33.3,33.4,38.1,43.1,48.8,36.8,37.2,38.1,46.4,56.6,57.6,47.1,38.9,33.0,67.1,49.3,39.4,26.6,57.2,44.3,35.2,29.2,82.9,60.9,85.1,30.000000,38.000000,31.000000,36.000000,29.000000,33.000000,32.000000,33.000000
2019-01-15--16:08:12,38.7,39.7,42.0,54.1,74.4,32.0,32.3,32.6,52.9,77.3,50.4,50.1,52.2,60.0,32.7,34.1,41.0,46.4,33.3,33.4,38.1,43.1,48.8,36.8,37.2,38.1,46.4,56.6,57.6,47.1,38.9,33.0,67.1,49.3,39.4,26.6,57.2,44.3,35.2,29.2,82.9,60.9,85.1,30.000000,38.000000,31.000000,36.000000,29.000000,33.000000,32.000000,33.000000
2019-01-15--16:11:48,38.7,39.7,42.0,54.1,74.4,32.0,32.3,32.6,52.9,77.3,50.4,50.1,52.2,60.0,32.7,34.1,41.0,46.4,33.3,33.4,38.1,43.1,48.8,36.8,37.2,38.1,46.4,56.6,57.6,47.1,38.9,33.0,67.1,49.3,39.4,26.6,57.2,44.3,35.2,29.2,82.9,60.9,85.1,30.000000,38.000000,31.000000,36.000000,29.000000,33.000000,32.000000,33.000000
2019-01-15--16:15:24,38.8,39.7,42.0,54.0,74.3,31.9,32.3,32.6,52.8,77.3,50.4,50.1,52.2,60.0,32.7,34.1,41.0,46.4,33.3,33.4,38.1,43.1,48.8,36.9,37.2,38.1,46.4,56.5,57.7,47.1,39.0,32.9,67.0,49.3,39.5,26.5,57.2,44.2,35.1,29.2,82.8,60.3,84.6,30.000000,38.000000,30.000000,36.000000,28.000000,33.000000,32.000000,32.000000
2019-01-15--16:19:00,38.8,39.7,42.0,54.0,74.3,31.9,32.3,32.6,52.8,77.3,50.4,50.1,52.2,60.0,32.7,34.1,41.0,46.4,33.3,33.4,38.1,43.1,48.8,36.9,37.2,38.1,46.4,56.5,57.7,47.1,39.0,32.9,67.0,49.3,39.5,26.5,57.2,44.2,35.1,29.2,82.8,60.3,84.6,30.000000,38.000000,30.000000,36.000000,28.000000,33.000000,32.000000,32.000000
2019-01-15--16:22:36,38.8,39.7,42.0,54.0,74.3,31.9,32.3,32.6,52.8,77.3,50.4,50.1,52.2,60.0,32.7,34.1,41.0,46.4,33.3,33.4,38.1,43.1,48.8,36.9,37.2,38.1,46.4,56.5,57.7,47.1,39.0,32.9,67.0,49.3,39.5,26.5,57.2,44.2,35.1,29.2,82.8,60.3,84.6,30.000000,38.000000,30.000000,36.000000,28.000000,33.000000,32.000000,32.000000
2019-01-15--16:26:12,38.8,39.7,42.0,54.0,74.3,31.9,32.3,32.6,52.8,77.3,50.4,50.1,52.2,60.0,32.7,34.1,41.0,46.4,33.3,33.4,38.1,43.1,48.8,36.9,37.2,38.1,46.4,56.5,57.7,47.1,39.0,32.9,67.0,49.3,39.5,26.5,57.2,44.2,35.1,29.2,82.8,60.3,84.6,30.000000,38.000000,30.000000,36.000000,28.000000,33.000000,32.000000,32.000000
2019-01-15--16:29:48,38.8,39.7,42.0,54.0,74.3,31.9,32.3,32.6,52.8,77.3,50.4,50.1,52.2,60.0,32.7,34.1,41.0,46.4,33.3,33.4,38.1,43.1,48.8,36.9,37.2,38.1,46.4,56.5,57.7,47.1,39.0,32.9,67.0,49.3,39.5,26.5,57.2,44.2,35.1,29.2,82.8,60.3,84.6,30.000000,38.000000,30.000000,36.000000,28.000000,33.000000,32.000000,32.000000
2019-01-15--16:33:24,38.8,39.9,42.0,53.8,74.3,32.0,32.3,32.6,52.7,77.2,50.4,50.1,52.2,59.9,32.7,34.0,41.0,46.4,33.3,33.4,38.1,43.1,48.8,36.8,37.1,38.1,46.4,56.5,57.7,47.1,39.0,32.7,67.0,49.3,39.5,26.4,57.1,44.1,35.1,29.1,82.7,60.1,84.5,29.000000,38.000000,30.000000,36.000000,28.000000,32.000000,32.000000,32.000000
2019-01-15--16:37:00,38.8,39.9,42.0,53.8,74.3,32.0,32.3,32.6,52.7,77.2,50.4,50.1,52.2,59.9,32.7,34.0,41.0,46.4,33.3,33.4,38.1,43.1,48.8,36.8,37.1,38.1,46.4,56.5,57.7,47.1,39.0,32.7,67.0,49.3,39.5,26.4,57.1,44.1,35.1,29.1,82.7,60.1,84.5,29.000000,38.000000,30.000000,36.000000,28.000000,32.000000,32.000000,32.000000
2019-01-15--16:40:36,38.8,39.9,42.0,53.8,74.3,32.0,32.3,32.6,52.7,77.2,50.4,50.1,52.2,59.9,32.7,34.0,41.0,46.4,33.3,33.4,38.1,43.1,48.8,36.8,37.1,38.1,46.4,56.5,57.7,47.1,39.0,32.7,67.0,49.3,39.5,26.4,57.1,44.1,35.1,29.1,82.7,60.1,84.5,29.000000,38.000000,30.000000,36.000000,28.000000,32.000000,32.000000,32.000000
2019-01-15--16:44:12,38.8,39.9,42.0,53.8,74.3,32.0,32.3,32.6,52.7,77.2,50.4,50.1,52.2,59.9,32.7,34.0,41.0,46.4,33.3,33.4,38.1,43.1,48.8,36.8,37.1,38.1,46.4,56.5,57.7,47.1,39.0,32.7,67.0,49.3,39.5,26.4,57.1,44.1,35.1,29.1,82.7,60.1,84.5,29.000000,38.000000,30.000000,36.000000,28.000000,32.000000,32.000000,32.000000
2019-01-15--16:47:48,38.8,39.7,42.0,53.6,74.1,31.9,32.2,32.6,52.6,77.1,50.4,50.1,52.2,59.7,32.6,33.9,40.9,46.4,33.3,33.4,38.1,43.1,48.7,36.9,37.0,38.2,46.3,56.5,57.7,47.0,39.0,32.5,66.9,49.2,39.6,26.3,57.1,44.0,35.1,29.1,82.5,59.2,83.9,30.000000,38.000000,31.000000,35.000000,28.000000,33.000000,32.000000,32.000000
2019-01-15--16:51:24,38.8,39.7,42.0,53.6,74.1,31.9,32.2,32.6,52.6,77.1,50.4,50.1,52.2,59.7,32.6,33.9,40.9,46.4,33.3,33.4,38.1,43.1,48.7,36.9,37.0,38.2,46.3,56.5,57.7,47.0,39.0,32.5,66.9,49.2,39.6,26.3,57.1,44.0,35.1,29.1,82.5,59.2,83.9,30.000000,38.000000,31.000000,35.000000,28.000000,33.000000,32.000000,32.000000
2019-01-15--16:55:00,38.8,39.7,42.0,53.6,74.1,31.9,32.2,32.6,52.6,77.1,50.4,50.1,52.2,59.7,32.6,33.9,40.9,46.4,33.3,33.4,38.1,43.1,48.7,36.9,37.0,38.2,46.3,56.5,57.7,47.0,39.0,32.5,66.9,49.2,39.6,26.3,57.1,44.0,35.1,29.1,82.5,59.2,83.9,30.000000,38.000000,31.000000,35.000000,28.000000,33.000000,32.000000,32.000000
2019-01-15--16:58:36,38.8,39.7,42.0,53.6,74.1,31.9,32.2,32.6,52.6,77.1,50.4,50.1,52.2,59.7,32.6,33.9,40.9,46.4,33.3,33.4,38.1,43.1,48.7,36.9,37.0,38.2,46.3,56.5,57.7,47.0,39.0,32.5,66.9,49.2,39.6,26.3,57.1,44.0,35.1,29.1,82.5,59.2,83.9,30.000000,38.000000,31.000000,35.000000,28.000000,33.000000,32.000000,32.000000
2019-01-15--17:02:12,38.8,39.7,42.0,53.5,74.1,31.9,32.2,32.6,52.5,77.0,50.4,50.1,52.2,59.6,32.6,33.9,41.0,46.4,33.4,33.4,38.1,43.1,48.7,36.8,37.0,38.2,46.3,56.5,57.7,47.0,39.0,32.4,66.9,49.2,39.6,26.3,57.0,43.9,35.1,29.2,82.6,59.2,84.4,30.000000,38.000000,31.000000,35.000000,29.000000,33.000000,32.000000,32.000000
2019-01-15--17:05:48,38.8,39.7,42.0,53.5,74.1,31.9,32.2,32.6,52.5,77.0,50.4,50.1,52.2,59.6,32.6,33.9,41.0,46.4,33.4,33.4,38.1,43.1,48.7,36.8,37.0,38.2,46.3,56.5,57.7,47.0,39.0,32.4,66.9,49.2,39.6,26.3,57.0,43.9,35.1,29.2,82.6,59.2,84.4,30.000000,38.000000,31.000000,35.000000,29.000000,33.000000,32.000000,32.000000
2019-01-15--17:09:24,38.8,39.7,42.0,53.5,74.1,31.9,32.2,32.6,52.5,77.0,50.4,50.1,52.2,59.6,32.6,33.9,41.0,46.4,33.4,33.4,38.1,43.1,48.7,36.8,37.0,38.2,46.3,56.5,57.7,47.0,39.0,32.4,66.9,49.2,39.6,26.3,57.0,43.9,35.1,29.2,82.6,59.2,84.4,30.000000,38.000000,31.000000,35.000000,29.000000,33.000000,32.000000,32.000000
2019-01-15--17:13:00,38.8,39.7,42.0,53.5,74.1,31.9,32.2,32.6,52.5,77.0,50.4,50.1,52.2,59.6,32.6,33.9,41.0,46.4,33.4,33.4,38.1,43.1,48.7,36.8,37.0,38.2,46.3,56.5,57.7,47.0,39.0,32.4,66.9,49.2,39.6,26.3,57.0,43.9,35.1,29.2,82.6,59.2,84.4,30.000000,38.000000,31.000000,35.000000,29.000000,33.000000,32.000000,32.000000
2019-01-15--17:16:36,39.0,40.0,42.0,53.3,74.1,32.0,32.2,32.6,52.4,77.0,50.4,50.1,52.1,59.5,32.6,33.8,41.0,46.3,33.4,33.4,38.1,43.0,48.7,36.6,36.8,38.2,46.3,56.5,57.7,47.0,39.0,32.3,66.9,49.2,39.7,26.3,57.0,43.9,35.0,29.2,82.8,59.7,84.9,30.000000,38.000000,31.000000,36.000000,28.000000,33.000000,32.000000,32.000000
2019-01-15--17:20:12,39.0,40.0,42.0,53.3,74.1,32.0,32.2,32.6,52.4,77.0,50.4,50.1,52.1,59.5,32.6,33.8,41.0,46.3,33.4,33.4,38.1,43.0,48.7,36.6,36.8,38.2,46.3,56.5,57.7,47.0,39.0,32.3,66.9,49.2,39.7,26.3,57.0,43.9,35.0,29.2,82.8,59.7,84.9,30.000000,38.000000,31.000000,36.000000,28.000000,33.000000,32.000000,32.000000
2019-01-15--17:23:48,39.0,40.0,42.0,53.3,74.1,32.0,32.2,32.6,52.4,77.0,50.4,50.1,52.1,59.5,32.6,33.8,41.0,46.3,33.4,33.4,38.1,43.0,48.7,36.6,36.8,38.2,46.3,56.5,57.7,47.0,39.0,32.3,66.9,49.2,39.7,26.3,57.0,43.9,35.0,29.2,82.8,59.7,84.9,30.000000,38.000000,31.000000,36.000000,28.000000,33.000000,32.000000,32.000000
2019-01-15--17:27:24,39.0,40.0,42.0,53.3,74.1,32.0,32.2,32.6,52.4,77.0,50.4,50.1,52.1,59.5,32.6,33.8,41.0,46.3,33.4,33.4,38.1,43.0,48.7,36.6,36.8,38.2,46.3,56.5,57.7,47.0,39.0,32.3,66.9,49.2,39.7,26.3,57.0,43.9,35.0,29.2,82.8,59.7,84.9,30.000000,38.000000,31.000000,36.000000,28.000000,33.000000,32.000000,32.000000
