x,217,221,225,229,233,237,241,245,249,APAR_213.1,APAR_214.2,APAR_215.3,APAR_216.4,APAR_217.5,APAR_218.6,APAR_219.7,APAR_220.8,APAR_221.9,APAR_222.10,APAR_223.11,APAR_224.12,APAR_225.13,APAR_226.14,APAR_227.15,APAR_228.16,APAR_229.17,APAR_230.18,APAR_231.19,FIF_203.3,FIF_204.4,FIF_205.5,FIF_206.6,FIF_207.7,APAR_16.16,APAR_17.17,APAR_18.18
2019-01-15--10:26:12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.8,21.4,20.4,15.4,11.0,20.9,19.9,17.6,13.9,9.2,28.3,24.4,20.7,26.0,21.5,17.8,26.0,18.4,10.1,24.8,26.6,24.7,25.9,25.4,7.3,10.8,13.6
2019-01-15--10:29:48,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.8,21.4,20.4,15.4,11.0,20.9,19.9,17.6,13.9,9.2,28.3,24.4,20.7,26.0,21.5,17.8,26.0,18.4,10.1,24.8,26.6,24.7,25.9,25.4,7.3,10.8,13.6
2019-01-15--10:33:24,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.8,21.4,20.4,15.4,11.0,20.8,19.9,17.6,13.9,9.2,28.4,24.4,20.7,25.9,21.5,17.8,26.1,18.4,10.1,24.8,26.7,24.7,26.0,25.5,7.2,10.8,13.6
2019-01-15--10:37:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.8,21.4,20.4,15.4,11.0,20.8,19.9,17.6,13.9,9.2,28.4,24.4,20.7,25.9,21.5,17.8,26.1,18.4,10.1,24.8,26.7,24.7,26.0,25.5,7.2,10.8,13.6
2019-01-15--10:40:36,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.8,21.4,20.4,15.4,11.0,20.8,19.9,17.6,13.9,9.2,28.4,24.4,20.7,25.9,21.5,17.8,26.1,18.4,10.1,24.8,26.7,24.7,26.0,25.5,7.2,10.8,13.6
2019-01-15--10:44:12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.8,21.4,20.4,15.4,11.0,20.8,19.9,17.6,13.9,9.2,28.4,24.4,20.7,25.9,21.5,17.8,26.1,18.4,10.1,24.8,26.7,24.7,26.0,25.5,7.2,10.8,13.6
2019-01-15--10:47:48,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.8,21.4,20.4,15.4,11.0,20.9,19.9,17.6,13.8,9.2,28.5,24.4,20.7,25.8,21.5,17.8,26.3,18.4,10.1,24.8,26.7,24.7,26.0,25.5,7.3,10.8,13.6
2019-01-15--10:51:24,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.8,21.4,20.4,15.4,11.0,20.9,19.9,17.6,13.8,9.2,28.5,24.4,20.7,25.8,21.5,17.8,26.3,18.4,10.1,24.8,26.7,24.7,26.0,25.5,7.3,10.8,13.6
2019-01-15--10:55:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.8,21.4,20.4,15.4,11.0,20.9,19.9,17.6,13.8,9.2,28.5,24.4,20.7,25.8,21.5,17.8,26.3,18.4,10.1,24.8,26.7,24.7,26.0,25.5,7.3,10.8,13.6
2019-01-15--10:58:36,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.8,21.4,20.4,15.4,11.0,20.9,19.9,17.6,13.8,9.2,28.5,24.4,20.7,25.8,21.5,17.8,26.3,18.4,10.1,24.8,26.7,24.7,26.0,25.5,7.3,10.8,13.6
2019-01-15--11:02:12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.8,21.4,20.4,15.4,11.0,20.9,19.9,17.6,13.8,9.2,28.6,24.4,20.7,25.7,21.5,17.8,26.4,18.5,10.0,25.0,26.7,24.8,26.0,25.6,7.3,10.8,13.6
2019-01-15--11:05:48,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.8,21.4,20.4,15.4,11.0,20.9,19.9,17.6,13.8,9.2,28.6,24.4,20.7,25.7,21.5,17.8,26.4,18.5,10.0,25.0,26.7,24.8,26.0,25.6,7.3,10.8,13.6
2019-01-15--11:09:24,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.8,21.4,20.4,15.4,11.0,20.9,19.9,17.6,13.8,9.2,28.6,24.4,20.7,25.7,21.5,17.8,26.4,18.5,10.0,25.0,26.7,24.8,26.0,25.6,7.3,10.8,13.6
2019-01-15--11:13:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.8,21.4,20.4,15.4,11.0,20.9,19.9,17.6,13.8,9.2,28.6,24.4,20.7,25.7,21.5,17.8,26.4,18.5,10.0,25.0,26.7,24.8,26.0,25.6,7.3,10.8,13.6
2019-01-15--11:16:36,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.8,21.4,20.4,15.4,11.0,20.9,19.9,17.6,13.8,9.2,28.8,24.4,20.7,25.6,21.4,17.8,26.5,18.5,10.0,25.0,26.8,24.8,26.1,25.7,7.3,10.8,13.6
2019-01-15--11:20:12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.8,21.4,20.4,15.4,11.0,20.9,19.9,17.6,13.8,9.2,28.8,24.4,20.7,25.6,21.4,17.8,26.5,18.5,10.0,25.0,26.8,24.8,26.1,25.7,7.3,10.8,13.6
2019-01-15--11:23:48,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.8,21.4,20.4,15.4,11.0,20.9,19.9,17.6,13.8,9.2,28.8,24.4,20.7,25.6,21.4,17.8,26.5,18.5,10.0,25.0,26.8,24.8,26.1,25.7,7.3,10.8,13.6
2019-01-15--11:27:24,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.8,21.4,20.4,15.4,11.0,20.9,19.9,17.6,13.8,9.2,28.8,24.4,20.7,25.6,21.4,17.8,26.5,18.5,10.0,25.0,26.8,24.8,26.1,25.7,7.3,10.8,13.6
2019-01-15--11:31:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.9,21.4,20.4,15.4,11.0,20.9,19.9,17.6,13.8,9.2,28.8,24.4,20.7,25.6,21.4,17.8,26.6,18.5,10.0,25.0,26.8,24.8,26.0,25.7,7.3,10.8,13.7
2019-01-15--11:34:36,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.9,21.4,20.4,15.4,11.0,20.9,19.9,17.6,13.8,9.2,28.8,24.4,20.7,25.6,21.4,17.8,26.6,18.5,10.0,25.0,26.8,24.8,26.0,25.7,7.3,10.8,13.7
2019-01-15--11:38:12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.9,21.4,20.4,15.4,11.0,20.9,19.9,17.6,13.8,9.2,28.8,24.4,20.7,25.6,21.4,17.8,26.6,18.5,10.0,25.0,26.8,24.8,26.0,25.7,7.3,10.8,13.7
2019-01-15--11:41:48,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.9,21.4,20.4,15.4,11.0,20.9,19.9,17.6,13.8,9.2,28.8,24.4,20.7,25.6,21.4,17.8,26.6,18.5,10.0,25.0,26.8,24.8,26.0,25.7,7.3,10.8,13.7
2019-01-15--11:45:24,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.9,21.4,20.4,15.3,11.0,20.9,19.9,17.6,13.8,9.2,28.8,24.4,20.7,25.6,21.4,17.8,26.6,18.5,10.0,25.0,26.8,24.8,26.0,25.7,7.3,10.8,13.7
2019-01-15--11:49:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.9,21.4,20.4,15.3,11.0,20.9,19.9,17.6,13.8,9.2,28.9,24.4,20.7,25.5,21.4,17.8,26.6,18.5,10.0,24.9,26.8,24.8,26.0,25.6,7.0,10.8,13.6
2019-01-15--11:52:36,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.9,21.4,20.4,15.3,11.0,20.9,19.9,17.6,13.8,9.2,28.9,24.4,20.7,25.5,21.4,17.8,26.6,18.5,10.0,24.9,26.8,24.8,26.0,25.6,7.0,10.8,13.6
2019-01-15--11:56:12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.9,21.4,20.4,15.3,11.0,20.9,19.9,17.6,13.8,9.2,28.9,24.4,20.7,25.5,21.4,17.8,26.6,18.5,10.0,24.9,26.8,24.8,26.0,25.6,7.0,10.8,13.6
2019-01-15--11:59:48,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.9,21.4,20.4,15.3,11.0,20.9,19.9,17.6,13.8,9.2,28.9,24.4,20.7,25.5,21.4,17.8,26.6,18.5,10.0,24.9,26.8,24.8,26.0,25.6,7.0,10.8,13.6
2019-01-15--12:03:24,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.9,21.4,20.4,15.3,11.0,20.9,19.9,17.6,13.8,9.2,28.9,24.5,20.7,25.4,21.4,17.8,26.7,18.5,10.0,25.0,26.8,24.8,26.0,25.6,6.9,10.8,13.6
2019-01-15--12:07:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.9,21.4,20.4,15.3,11.0,20.9,19.9,17.6,13.8,9.2,28.9,24.5,20.7,25.4,21.4,17.8,26.7,18.5,10.0,25.0,26.8,24.8,26.0,25.6,6.9,10.8,13.6
2019-01-15--12:10:36,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.9,21.4,20.4,15.3,11.0,20.9,19.9,17.6,13.8,9.2,28.9,24.5,20.7,25.4,21.4,17.8,26.7,18.5,10.0,25.0,26.8,24.8,26.0,25.6,6.9,10.8,13.6
2019-01-15--12:14:12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.9,21.4,20.4,15.3,11.0,20.9,19.9,17.6,13.8,9.2,28.9,24.5,20.7,25.4,21.4,17.8,26.7,18.5,10.0,25.0,26.8,24.8,26.0,25.6,6.9,10.8,13.6
2019-01-15--12:17:48,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.8,21.4,20.4,15.3,11.0,20.9,19.9,17.5,13.8,9.2,28.8,24.4,20.7,25.3,21.3,17.8,26.7,18.6,10.0,24.8,26.8,24.8,25.9,25.5,6.9,10.8,13.6
2019-01-15--12:21:24,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.8,21.4,20.4,15.3,11.0,20.9,19.9,17.5,13.8,9.2,28.8,24.4,20.7,25.3,21.3,17.8,26.7,18.6,10.0,24.8,26.8,24.8,25.9,25.5,6.9,10.8,13.6
2019-01-15--12:25:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.8,21.4,20.4,15.3,11.0,20.9,19.9,17.5,13.8,9.2,28.8,24.4,20.7,25.3,21.3,17.8,26.7,18.6,10.0,24.8,26.8,24.8,25.9,25.5,6.9,10.8,13.6
2019-01-15--12:28:36,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.8,21.4,20.4,15.3,11.0,20.9,19.9,17.5,13.8,9.2,28.8,24.4,20.7,25.3,21.3,17.8,26.7,18.6,10.0,24.8,26.8,24.8,25.9,25.5,6.9,10.8,13.6
2019-01-15--12:32:12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.4,20.4,15.3,11.0,20.8,19.9,17.6,13.8,9.1,28.7,24.4,20.7,25.2,21.2,17.7,26.7,18.6,9.9,NaN,26.5,24.7,25.3,25.0,7.0,10.7,13.6
2019-01-15--12:35:48,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.4,20.4,15.3,11.0,20.8,19.9,17.6,13.8,9.1,28.7,24.4,20.7,25.2,21.2,17.7,26.7,18.6,9.9,NaN,26.5,24.7,25.3,25.0,7.0,10.7,13.6
2019-01-15--12:39:24,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.4,20.4,15.3,11.0,20.8,19.9,17.6,13.8,9.1,28.7,24.4,20.7,25.2,21.2,17.7,26.7,18.6,9.9,NaN,26.5,24.7,25.3,25.0,7.0,10.7,13.6
2019-01-15--12:43:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.4,20.4,15.3,11.0,20.8,19.9,17.6,13.8,9.1,28.7,24.4,20.7,25.2,21.2,17.7,26.7,18.6,9.9,NaN,26.5,24.7,25.3,25.0,7.0,10.7,13.6
2019-01-15--12:46:36,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.4,20.4,15.3,11.0,20.7,19.8,17.5,13.8,9.2,28.6,24.4,20.7,25.1,21.2,17.7,26.8,18.7,9.9,NaN,26.5,24.6,25.0,24.7,7.0,10.8,13.6
2019-01-15--12:50:12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.4,20.4,15.3,11.0,20.7,19.8,17.5,13.8,9.2,28.6,24.4,20.7,25.1,21.2,17.7,26.8,18.7,9.9,NaN,26.5,24.6,25.0,24.7,7.0,10.8,13.6
2019-01-15--12:53:48,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.4,20.4,15.3,11.0,20.7,19.8,17.5,13.8,9.2,28.6,24.4,20.7,25.1,21.2,17.7,26.8,18.7,9.9,NaN,26.5,24.6,25.0,24.7,7.0,10.8,13.6
2019-01-15--12:57:24,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.4,20.4,15.3,11.0,20.7,19.8,17.5,13.8,9.2,28.6,24.4,20.7,25.1,21.2,17.7,26.8,18.7,9.9,NaN,26.5,24.6,25.0,24.7,7.0,10.8,13.6
2019-01-15--13:01:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.4,20.4,15.3,11.0,20.7,19.8,17.5,13.8,9.2,28.6,24.4,20.7,25.1,21.2,17.7,26.8,18.7,9.9,NaN,26.5,24.6,25.0,24.7,7.0,10.8,13.6
2019-01-15--13:04:36,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.4,20.4,15.3,11.0,20.7,19.8,17.5,13.8,9.2,28.6,24.4,20.7,25.1,21.2,17.7,26.8,18.7,9.9,NaN,26.5,24.6,25.0,24.7,7.0,10.8,13.6
2019-01-15--13:08:12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.4,20.4,15.3,11.0,20.7,19.8,17.5,13.8,9.2,28.6,24.4,20.7,25.1,21.2,17.7,26.8,18.7,9.9,NaN,26.5,24.6,25.0,24.7,7.0,10.8,13.6
2019-01-15--13:11:48,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.4,20.4,15.3,11.0,20.7,19.8,17.5,13.8,9.2,28.6,24.4,20.7,25.1,21.2,17.7,26.8,18.7,9.9,NaN,26.5,24.6,25.0,24.7,7.0,10.8,13.6
2019-01-15--13:15:24,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.7,21.4,20.4,15.3,11.0,20.7,19.8,17.5,13.8,9.2,28.6,24.4,20.7,25.1,21.2,17.7,26.8,18.7,9.9,23.7,26.5,24.6,25.0,24.7,7.0,10.8,13.6
2019-01-15--13:19:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.7,21.3,20.3,15.3,11.1,20.7,19.8,17.6,13.8,9.2,28.6,24.4,20.7,25.0,21.2,17.7,26.9,18.7,9.9,23.5,26.5,24.6,24.9,24.6,7.1,10.8,13.6
2019-01-15--13:22:36,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.7,21.3,20.3,15.3,11.1,20.7,19.8,17.6,13.8,9.2,28.6,24.4,20.7,25.0,21.2,17.7,26.9,18.7,9.9,23.5,26.5,24.6,24.9,24.6,7.1,10.8,13.6
2019-01-15--13:26:12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.7,21.3,20.3,15.3,11.1,20.7,19.8,17.6,13.8,9.2,28.6,24.4,20.7,25.0,21.2,17.7,26.9,18.7,9.9,23.5,26.5,24.6,24.9,24.6,7.1,10.8,13.6
2019-01-15--13:29:48,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.7,21.3,20.3,15.3,11.1,20.7,19.8,17.6,13.8,9.2,28.6,24.4,20.7,25.0,21.2,17.7,26.9,18.7,9.9,23.5,26.5,24.6,24.9,24.6,7.1,10.8,13.6
2019-01-15--13:33:24,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.6,21.3,20.3,15.3,11.1,20.6,19.8,17.6,13.8,9.2,28.6,24.3,20.7,25.0,21.1,17.7,26.9,18.7,9.9,23.3,26.5,24.5,24.9,24.5,7.0,10.8,13.7
2019-01-15--13:37:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.6,21.3,20.3,15.3,11.1,20.6,19.8,17.6,13.8,9.2,28.6,24.3,20.7,25.0,21.1,17.7,26.9,18.7,9.9,23.3,26.5,24.5,24.9,24.5,7.0,10.8,13.7
2019-01-15--13:40:36,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.6,21.3,20.3,15.3,11.1,20.6,19.8,17.6,13.8,9.2,28.6,24.3,20.7,25.0,21.1,17.7,26.9,18.7,9.9,23.3,26.5,24.5,24.9,24.5,7.0,10.8,13.7
2019-01-15--13:44:12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.6,21.3,20.3,15.3,11.1,20.6,19.8,17.6,13.8,9.2,28.6,24.3,20.7,25.0,21.1,17.7,26.9,18.7,9.9,23.3,26.5,24.5,24.9,24.5,7.0,10.8,13.7
2019-01-15--13:47:48,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.6,21.3,20.3,15.3,11.1,20.5,19.7,17.5,13.7,9.2,28.6,24.2,20.7,25.0,21.1,17.7,26.9,18.7,9.9,23.3,26.5,24.5,24.8,24.4,6.8,10.7,13.6
2019-01-15--13:51:24,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.6,21.3,20.3,15.3,11.1,20.5,19.7,17.5,13.7,9.2,28.6,24.2,20.7,25.0,21.1,17.7,26.9,18.7,9.9,23.3,26.5,24.5,24.8,24.4,6.8,10.7,13.6
2019-01-15--13:55:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.6,21.3,20.3,15.3,11.1,20.5,19.7,17.5,13.7,9.2,28.6,24.2,20.7,25.0,21.1,17.7,26.9,18.7,9.9,23.3,26.5,24.5,24.8,24.4,6.8,10.7,13.6
2019-01-15--13:58:36,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.6,21.3,20.3,15.3,11.1,20.5,19.7,17.5,13.7,9.2,28.6,24.2,20.7,25.0,21.1,17.7,26.9,18.7,9.9,23.3,26.5,24.5,24.8,24.4,6.8,10.7,13.6
2019-01-15--14:02:12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.5,21.2,20.3,15.3,11.1,20.4,19.7,17.4,13.7,9.2,28.6,24.2,20.7,25.0,21.0,17.6,26.9,18.8,9.8,23.4,26.5,24.4,24.9,24.4,6.7,10.7,13.6
2019-01-15--14:05:48,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.5,21.2,20.3,15.3,11.1,20.4,19.7,17.4,13.7,9.2,28.6,24.2,20.7,25.0,21.0,17.6,26.9,18.8,9.8,23.4,26.5,24.4,24.9,24.4,6.7,10.7,13.6
2019-01-15--14:09:24,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.5,21.2,20.3,15.3,11.1,20.4,19.7,17.4,13.7,9.2,28.6,24.2,20.7,25.0,21.0,17.6,26.9,18.8,9.8,23.4,26.5,24.4,24.9,24.4,6.7,10.7,13.6
2019-01-15--14:13:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.5,21.2,20.3,15.3,11.1,20.4,19.7,17.4,13.7,9.2,28.6,24.2,20.7,25.0,21.0,17.6,26.9,18.8,9.8,23.4,26.5,24.4,24.9,24.4,6.7,10.7,13.6
2019-01-15--14:16:36,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.5,21.2,20.3,15.3,11.1,20.4,19.6,17.3,13.7,9.2,28.6,24.1,20.6,25.0,21.0,17.6,26.9,18.8,9.8,23.4,26.6,24.4,25.0,24.5,6.5,10.7,13.6
2019-01-15--14:20:12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.5,21.2,20.3,15.3,11.1,20.4,19.6,17.3,13.7,9.2,28.6,24.1,20.6,25.0,21.0,17.6,26.9,18.8,9.8,23.4,26.6,24.4,25.0,24.5,6.5,10.7,13.6
2019-01-15--14:23:48,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.5,21.2,20.3,15.3,11.1,20.4,19.6,17.3,13.7,9.2,28.6,24.1,20.6,25.0,21.0,17.6,26.9,18.8,9.8,23.4,26.6,24.4,25.0,24.5,6.5,10.7,13.6
2019-01-15--14:27:24,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.5,21.2,20.3,15.3,11.1,20.4,19.6,17.3,13.7,9.2,28.6,24.1,20.6,25.0,21.0,17.6,26.9,18.8,9.8,23.4,26.6,24.4,25.0,24.5,6.5,10.7,13.6
2019-01-15--14:31:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.4,21.1,20.3,15.3,11.1,20.3,19.6,17.3,13.7,9.2,28.7,24.1,20.6,25.0,21.0,17.6,26.9,18.8,9.8,23.5,63.8,85.2,25.0,24.5,6.6,10.7,13.6
2019-01-15--14:34:36,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.4,21.1,20.3,15.3,11.1,20.3,19.6,17.3,13.7,9.2,28.7,24.1,20.6,25.0,21.0,17.6,26.9,18.8,9.8,23.5,63.8,85.2,25.0,24.5,6.6,10.7,13.6
2019-01-15--14:38:12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.4,21.1,20.3,15.3,11.1,20.3,19.6,17.3,13.7,9.2,28.7,24.1,20.6,25.0,21.0,17.6,26.9,18.8,9.8,23.5,63.8,85.2,25.0,24.5,6.6,10.7,13.6
2019-01-15--14:41:48,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.4,21.1,20.3,15.3,11.1,20.3,19.6,17.3,13.7,9.2,28.7,24.1,20.6,25.0,21.0,17.6,26.9,18.8,9.8,23.5,63.8,85.2,25.0,24.5,6.6,10.7,13.6
2019-01-15--14:45:24,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.4,21.1,20.2,15.3,11.1,20.3,19.5,17.4,13.7,9.2,28.7,24.1,20.6,25.0,20.9,17.6,26.9,18.8,9.7,23.5,63.8,85.2,25.0,24.5,6.6,10.7,13.6
2019-01-15--14:49:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.4,21.1,20.2,15.3,11.1,20.3,19.5,17.4,13.7,9.2,28.7,24.1,20.6,25.0,20.9,17.6,26.9,18.8,9.7,23.6,26.7,24.4,25.1,24.5,7.0,10.7,13.6
2019-01-15--14:52:36,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.4,21.1,20.2,15.3,11.1,20.3,19.5,17.4,13.7,9.2,28.7,24.1,20.6,25.0,20.9,17.6,26.9,18.8,9.7,23.6,26.7,24.4,25.1,24.5,7.0,10.7,13.6
2019-01-15--14:56:12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.4,21.1,20.2,15.3,11.1,20.3,19.5,17.4,13.7,9.2,28.7,24.1,20.6,25.0,20.9,17.6,26.9,18.8,9.7,23.6,26.7,24.4,25.1,24.5,7.0,10.7,13.6
2019-01-15--14:59:48,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.4,21.1,20.2,15.3,11.1,20.3,19.5,17.4,13.7,9.2,28.7,24.1,20.6,25.0,20.9,17.6,26.9,18.8,9.7,23.6,26.7,24.4,25.1,24.5,7.0,10.7,13.6
2019-01-15--15:03:24,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.4,21.1,20.2,15.3,11.1,20.3,19.5,17.5,13.7,9.2,28.7,24.1,20.6,25.1,20.9,17.5,26.9,18.9,9.7,23.7,26.7,24.4,25.1,24.5,7.2,10.7,13.6
2019-01-15--15:07:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.4,21.1,20.2,15.3,11.1,20.3,19.5,17.5,13.7,9.2,28.7,24.1,20.6,25.1,20.9,17.5,26.9,18.9,9.7,23.7,26.7,24.4,25.1,24.5,7.2,10.7,13.6
2019-01-15--15:10:36,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.4,21.1,20.2,15.3,11.1,20.3,19.5,17.5,13.7,9.2,28.7,24.1,20.6,25.1,20.9,17.5,26.9,18.9,9.7,23.7,26.7,24.4,25.1,24.5,7.2,10.7,13.6
2019-01-15--15:14:12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.4,21.1,20.2,15.3,11.1,20.3,19.5,17.5,13.7,9.2,28.7,24.1,20.6,25.1,20.9,17.5,26.9,18.9,9.7,23.7,26.7,24.4,25.1,24.5,7.2,10.7,13.6
2019-01-15--15:17:48,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.4,21.1,20.2,15.3,11.1,20.3,19.5,17.5,13.7,9.2,28.7,24.0,20.6,25.1,20.9,17.5,26.9,18.9,9.7,23.8,26.7,24.4,25.2,24.4,7.4,10.7,13.6
2019-01-15--15:21:24,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.4,21.1,20.2,15.3,11.1,20.3,19.5,17.5,13.7,9.2,28.7,24.0,20.6,25.1,20.9,17.5,26.9,18.9,9.7,23.8,26.7,24.4,25.2,24.4,7.4,10.7,13.6
2019-01-15--15:25:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.4,21.1,20.2,15.3,11.1,20.3,19.5,17.5,13.7,9.2,28.7,24.0,20.6,25.1,20.9,17.5,26.9,18.9,9.7,23.8,26.7,24.4,25.2,24.4,7.4,10.7,13.6
2019-01-15--15:28:36,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.4,21.1,20.2,15.3,11.1,20.3,19.5,17.5,13.7,9.2,28.7,24.0,20.6,25.1,20.9,17.5,26.9,18.9,9.7,23.8,26.7,24.4,25.2,24.4,7.4,10.7,13.6
2019-01-15--15:32:12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.4,21.1,20.2,15.3,11.1,20.3,19.5,17.6,13.7,9.2,28.8,24.0,20.5,25.1,20.9,17.5,26.9,18.9,9.8,23.8,26.8,24.4,25.2,24.4,7.6,10.7,13.7
2019-01-15--15:35:48,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.4,21.1,20.2,15.3,11.1,20.3,19.5,17.6,13.7,9.2,28.8,24.0,20.5,25.1,20.9,17.5,26.9,18.9,9.8,23.8,26.8,24.4,25.2,24.4,7.6,10.7,13.7
