x,216,220,224,228,232,236,240,244,248,APAR_213.1,APAR_214.2,APAR_215.3,APAR_216.4,APAR_217.5,APAR_218.6,APAR_219.7,APAR_220.8,APAR_221.9,APAR_222.10,APAR_223.11,APAR_224.12,APAR_225.13,APAR_226.14,APAR_227.15,APAR_228.16,APAR_229.17,APAR_230.18,APAR_231.19,FIF_203.3,FIF_204.4,FIF_205.5,FIF_206.6,FIF_207.7,APAR_16.16,APAR_17.17,APAR_18.18
2019-01-15--00:53:48,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.8,27.9,31.0,42.0,54.1,27.9,30.1,33.6,42.4,54.3,31.0,35.0,44.4,33.5,44.8,53.8,27.9,38.2,58.8,28.000000,30.000000,26.000000,28.000000,26.000000,48.7,100.0,43.7
2019-01-15--00:57:24,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.7,27.8,31.0,42.0,54.1,27.9,30.1,33.7,42.4,54.1,31.1,35.2,44.5,33.5,44.9,53.8,27.8,38.2,58.7,28.000000,31.000000,26.000000,28.000000,26.000000,49.2,100.0,43.7
2019-01-15--01:01:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.7,27.8,31.0,42.0,54.1,27.9,30.1,33.7,42.4,54.1,31.1,35.2,44.5,33.5,44.9,53.8,27.8,38.2,58.7,28.000000,31.000000,26.000000,28.000000,26.000000,49.2,100.0,43.7
2019-01-15--01:04:36,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.6,27.7,31.0,42.0,54.1,27.8,30.1,33.8,42.4,54.1,31.3,35.3,44.5,33.5,44.9,53.8,27.8,38.2,58.6,28.000000,31.000000,26.000000,28.000000,26.000000,49.0,100.0,43.7
2019-01-15--01:08:12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.6,27.7,31.0,42.0,54.1,27.8,30.1,33.8,42.4,54.1,31.3,35.3,44.5,33.5,44.9,53.8,27.8,38.2,58.6,28.000000,31.000000,26.000000,28.000000,26.000000,49.0,100.0,43.7
2019-01-15--01:11:48,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.6,27.7,31.0,42.0,54.1,27.8,30.1,33.8,42.4,54.1,31.3,35.3,44.5,33.5,44.9,53.8,27.8,38.2,58.6,28.000000,31.000000,26.000000,28.000000,26.000000,49.0,100.0,43.7
2019-01-15--01:15:24,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.6,27.7,31.0,42.0,54.1,27.8,30.1,33.9,42.3,54.1,31.4,35.2,44.5,33.4,44.9,53.8,27.7,38.3,58.6,28.000000,31.000000,26.000000,28.000000,26.000000,49.0,100.0,43.7
2019-01-15--01:19:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.6,27.7,31.0,42.0,54.1,27.8,30.1,33.9,42.3,54.1,31.4,35.2,44.5,33.4,44.9,53.8,27.7,38.3,58.6,28.000000,31.000000,26.000000,28.000000,26.000000,48.6,100.0,43.5
2019-01-15--01:22:36,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.6,27.7,31.0,42.0,54.1,27.8,30.1,33.9,42.3,54.1,31.4,35.2,44.5,33.4,44.9,53.8,27.7,38.3,58.6,28.000000,31.000000,26.000000,28.000000,26.000000,48.6,100.0,43.5
2019-01-15--01:26:12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.6,27.7,31.0,42.0,54.1,27.8,30.1,33.9,42.3,54.1,31.4,35.2,44.5,33.4,44.9,53.8,27.7,38.3,58.6,28.000000,31.000000,26.000000,28.000000,26.000000,48.6,100.0,43.5
2019-01-15--01:29:48,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.6,27.7,31.0,42.0,54.1,27.8,30.1,33.9,42.3,54.1,31.4,35.2,44.5,33.4,44.9,53.8,27.7,38.3,58.6,28.000000,31.000000,26.000000,28.000000,26.000000,48.6,100.0,43.5
2019-01-15--01:33:24,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.6,27.7,31.0,42.0,54.1,27.8,30.2,33.9,42.3,54.1,31.5,35.2,44.4,33.4,45.0,53.8,27.7,38.3,58.5,28.000000,31.000000,26.000000,28.000000,26.000000,47.9,100.0,43.4
2019-01-15--01:37:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.6,27.7,31.0,42.0,54.1,27.8,30.2,33.9,42.3,54.1,31.5,35.2,44.4,33.4,45.0,53.8,27.7,38.3,58.5,28.000000,31.000000,26.000000,28.000000,26.000000,47.9,100.0,43.4
2019-01-15--01:40:36,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.6,27.7,31.0,42.0,54.1,27.8,30.2,33.9,42.3,54.1,31.5,35.2,44.4,33.4,45.0,53.8,27.7,38.3,58.5,28.000000,31.000000,26.000000,28.000000,26.000000,47.9,100.0,43.4
2019-01-15--01:44:12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.6,27.7,31.0,42.0,54.1,27.8,30.2,33.9,42.3,54.1,31.5,35.2,44.4,33.4,45.0,53.8,27.7,38.3,58.5,28.000000,31.000000,26.000000,28.000000,26.000000,47.9,100.0,43.4
2019-01-15--01:47:48,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.7,27.8,31.0,42.0,54.1,27.9,30.2,33.8,42.3,54.1,31.5,34.9,44.4,33.3,45.0,53.8,27.7,38.3,58.5,28.000000,31.000000,26.000000,27.000000,26.000000,47.0,100.0,43.3
2019-01-15--01:51:24,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.7,27.8,31.0,42.0,54.1,27.9,30.2,33.8,42.3,54.1,31.5,34.9,44.4,33.3,45.0,53.8,27.7,38.3,58.5,28.000000,31.000000,26.000000,27.000000,26.000000,47.0,100.0,43.3
2019-01-15--01:55:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.7,27.8,31.0,42.0,54.1,27.9,30.2,33.8,42.3,54.1,31.5,34.9,44.4,33.3,45.0,53.8,27.7,38.3,58.5,28.000000,31.000000,26.000000,27.000000,26.000000,47.0,100.0,43.3
2019-01-15--01:58:36,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.7,27.8,31.0,42.0,54.1,27.9,30.2,33.8,42.3,54.1,31.5,34.9,44.4,33.3,45.0,53.8,27.7,38.3,58.5,28.000000,31.000000,26.000000,27.000000,26.000000,47.0,100.0,43.3
2019-01-15--02:02:12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.7,27.8,31.0,42.0,54.1,27.9,30.2,33.8,42.4,54.1,31.4,34.8,44.4,33.3,45.0,53.8,27.7,38.3,58.5,28.000000,30.000000,26.000000,27.000000,26.000000,46.0,100.0,43.2
2019-01-15--02:05:48,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.7,27.8,31.0,42.0,54.1,27.9,30.2,33.8,42.4,54.1,31.4,34.8,44.4,33.3,45.0,53.8,27.7,38.3,58.5,28.000000,30.000000,26.000000,27.000000,26.000000,46.0,100.0,43.2
2019-01-15--02:09:24,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.7,27.8,31.0,42.0,54.1,27.9,30.2,33.8,42.4,54.1,31.4,34.8,44.4,33.3,45.0,53.8,27.7,38.3,58.5,28.000000,30.000000,26.000000,27.000000,26.000000,46.0,100.0,43.2
2019-01-15--02:13:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.7,27.8,31.0,42.0,54.1,27.9,30.2,33.8,42.4,54.1,31.4,34.8,44.4,33.3,45.0,53.8,27.7,38.3,58.5,28.000000,30.000000,26.000000,27.000000,26.000000,46.0,100.0,43.2
2019-01-15--02:16:36,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.7,27.8,31.0,41.9,54.1,27.9,30.2,33.7,42.4,54.1,31.3,34.8,44.3,33.2,44.9,53.8,27.7,38.3,58.5,28.000000,30.000000,26.000000,27.000000,26.000000,45.2,100.0,43.2
2019-01-15--02:20:12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.7,27.8,31.0,41.9,54.1,27.9,30.2,33.7,42.4,54.1,31.3,34.8,44.3,33.2,44.9,53.8,27.7,38.3,58.5,28.000000,30.000000,26.000000,27.000000,26.000000,45.2,100.0,43.2
2019-01-15--02:23:48,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.7,27.8,31.0,41.9,54.1,27.9,30.2,33.7,42.4,54.1,31.3,34.8,44.3,33.2,44.9,53.8,27.7,38.3,58.5,28.000000,30.000000,26.000000,27.000000,26.000000,45.2,100.0,43.2
2019-01-15--02:27:24,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.7,27.8,31.0,41.9,54.1,27.9,30.2,33.7,42.4,54.1,31.3,34.8,44.3,33.2,44.9,53.8,27.7,38.3,58.5,28.000000,30.000000,26.000000,27.000000,26.000000,45.2,100.0,43.2
2019-01-15--02:31:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.7,27.8,31.0,41.9,54.1,27.9,30.2,33.7,42.4,54.1,31.2,34.8,44.3,33.2,44.9,53.8,27.8,38.3,58.5,28.000000,30.000000,25.000000,27.000000,26.000000,45.2,100.0,43.2
2019-01-15--02:34:36,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.7,27.8,31.0,41.9,54.1,27.9,30.2,33.7,42.4,54.1,31.2,34.8,44.3,33.2,44.9,53.8,27.8,38.3,58.5,28.000000,30.000000,25.000000,27.000000,26.000000,45.2,100.0,43.2
2019-01-15--02:38:12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.7,27.8,31.0,41.9,54.1,27.9,30.2,33.7,42.4,54.1,31.2,34.8,44.3,33.2,44.9,53.8,27.8,38.3,58.5,28.000000,30.000000,25.000000,27.000000,26.000000,45.2,100.0,43.2
2019-01-15--02:41:48,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.7,27.8,31.0,41.9,54.1,27.9,30.2,33.7,42.4,54.1,31.2,34.8,44.3,33.2,44.9,53.8,27.8,38.3,58.5,28.000000,30.000000,25.000000,27.000000,26.000000,45.2,100.0,43.2
2019-01-15--02:45:24,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.7,27.8,31.0,41.9,54.1,27.9,30.2,33.7,42.4,54.1,31.2,34.8,44.3,33.2,44.9,53.8,27.8,38.3,58.5,28.000000,30.000000,25.000000,27.000000,26.000000,45.2,100.0,43.2
2019-01-15--02:49:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.7,27.8,31.0,41.9,54.0,27.9,30.2,33.7,42.4,54.2,31.1,34.8,44.3,33.1,44.9,53.8,27.8,38.3,58.6,28.000000,30.000000,25.000000,27.000000,26.000000,45.6,100.0,43.2
2019-01-15--02:52:36,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.7,27.8,31.0,41.9,54.0,27.9,30.2,33.7,42.4,54.2,31.1,34.8,44.3,33.1,44.9,53.8,27.8,38.3,58.6,28.000000,30.000000,25.000000,27.000000,26.000000,45.6,100.0,43.2
2019-01-15--02:56:12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.7,27.8,31.0,41.9,54.0,27.9,30.2,33.7,42.4,54.2,31.1,34.8,44.3,33.1,44.9,53.8,27.8,38.3,58.6,28.000000,30.000000,25.000000,27.000000,26.000000,45.6,100.0,43.2
2019-01-15--02:59:48,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.7,27.8,31.0,41.9,54.0,27.9,30.2,33.7,42.4,54.2,31.1,34.8,44.3,33.1,44.9,53.8,27.8,38.3,58.6,28.000000,30.000000,25.000000,27.000000,26.000000,45.6,100.0,43.2
2019-01-15--03:03:24,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.7,27.9,31.0,41.9,54.0,27.9,30.2,33.7,42.4,54.2,31.0,34.6,44.3,33.1,44.9,53.8,27.9,38.4,58.6,28.000000,30.000000,25.000000,27.000000,26.000000,47.5,100.0,43.1
2019-01-15--03:07:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.7,27.9,31.0,41.9,54.0,27.9,30.2,33.7,42.4,54.2,31.0,34.6,44.3,33.1,44.9,53.8,27.9,38.4,58.6,28.000000,30.000000,25.000000,27.000000,26.000000,47.5,100.0,43.1
2019-01-15--03:10:36,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.7,27.9,31.0,41.9,54.0,27.9,30.2,33.7,42.4,54.2,31.0,34.6,44.3,33.1,44.9,53.8,27.9,38.4,58.6,28.000000,30.000000,25.000000,27.000000,26.000000,47.5,100.0,43.1
2019-01-15--03:14:12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.7,27.9,31.0,41.9,54.0,27.9,30.2,33.7,42.4,54.2,31.0,34.6,44.3,33.1,44.9,53.8,27.9,38.4,58.6,28.000000,30.000000,25.000000,27.000000,26.000000,47.5,100.0,43.1
2019-01-15--03:17:48,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.7,27.8,31.0,41.9,54.1,27.9,30.2,33.6,42.4,54.2,30.8,34.7,44.2,33.1,44.8,53.8,27.8,38.4,58.6,28.000000,30.000000,25.000000,27.000000,26.000000,46.4,100.0,43.1
2019-01-15--03:21:24,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.7,27.8,31.0,41.9,54.1,27.9,30.2,33.6,42.4,54.2,30.8,34.7,44.2,33.1,44.8,53.8,27.8,38.4,58.6,28.000000,30.000000,25.000000,27.000000,26.000000,46.4,100.0,43.1
2019-01-15--03:25:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.7,27.8,31.0,41.9,54.1,27.9,30.2,33.6,42.4,54.2,30.8,34.7,44.2,33.1,44.8,53.8,27.8,38.4,58.6,28.000000,30.000000,25.000000,27.000000,26.000000,46.4,100.0,43.1
2019-01-15--03:28:36,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.7,27.8,31.0,41.9,54.1,27.9,30.2,33.6,42.4,54.2,30.8,34.7,44.2,33.1,44.8,53.8,27.8,38.4,58.6,28.000000,30.000000,25.000000,27.000000,26.000000,46.4,100.0,43.1
2019-01-15--03:32:12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.7,27.8,30.9,41.9,54.1,27.8,30.1,33.6,42.4,54.2,30.8,34.7,44.2,33.2,44.8,53.8,27.8,38.4,58.6,28.000000,30.000000,25.000000,27.000000,26.000000,46.6,100.0,43.2
2019-01-15--03:35:48,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.7,27.8,30.9,41.9,54.1,27.8,30.1,33.6,42.4,54.2,30.8,34.7,44.2,33.2,44.8,53.8,27.8,38.4,58.6,28.000000,30.000000,25.000000,27.000000,26.000000,46.6,100.0,43.2
2019-01-15--03:39:24,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.7,27.8,30.9,41.9,54.1,27.8,30.1,33.6,42.4,54.2,30.8,34.7,44.2,33.2,44.8,53.8,27.8,38.4,58.6,28.000000,30.000000,25.000000,27.000000,26.000000,46.6,100.0,43.2
2019-01-15--03:43:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.7,27.8,30.9,41.9,54.1,27.8,30.1,33.6,42.4,54.2,30.8,34.7,44.2,33.2,44.8,53.8,27.8,38.4,58.6,28.000000,30.000000,25.000000,27.000000,26.000000,46.6,100.0,43.2
2019-01-15--03:46:36,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.7,27.8,30.9,41.9,54.0,27.9,30.2,33.6,42.4,54.2,30.7,34.4,44.2,33.2,44.8,53.8,27.8,38.4,58.5,28.000000,30.000000,25.000000,27.000000,26.000000,47.9,100.0,43.1
2019-01-15--03:50:12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.7,27.8,30.9,41.9,54.0,27.9,30.2,33.6,42.4,54.2,30.7,34.4,44.2,33.2,44.8,53.8,27.8,38.4,58.5,28.000000,30.000000,25.000000,27.000000,26.000000,47.9,100.0,43.1
2019-01-15--03:53:48,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.7,27.8,30.9,41.9,54.0,27.9,30.2,33.6,42.4,54.2,30.7,34.4,44.2,33.2,44.8,53.8,27.8,38.4,58.5,28.000000,30.000000,25.000000,27.000000,26.000000,47.9,100.0,43.1
2019-01-15--03:57:24,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.7,27.8,30.9,41.9,54.0,27.9,30.2,33.6,42.4,54.2,30.7,34.4,44.2,33.2,44.8,53.8,27.8,38.4,58.5,28.000000,30.000000,25.000000,27.000000,26.000000,47.9,100.0,43.1
2019-01-15--04:01:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.7,27.8,30.9,41.9,54.0,27.8,30.1,33.6,42.4,54.2,30.5,34.2,44.1,33.2,44.7,53.8,27.8,38.5,58.5,27.000000,30.000000,25.000000,27.000000,26.000000,47.5,100.0,43.1
2019-01-15--04:04:36,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.7,27.8,30.9,41.9,54.0,27.8,30.1,33.6,42.4,54.2,30.5,34.2,44.1,33.2,44.7,53.8,27.8,38.5,58.5,27.000000,30.000000,25.000000,27.000000,26.000000,47.5,100.0,43.1
2019-01-15--04:08:12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.7,27.8,30.9,41.9,54.0,27.8,30.1,33.6,42.4,54.2,30.5,34.2,44.1,33.2,44.7,53.8,27.8,38.5,58.5,27.000000,30.000000,25.000000,27.000000,26.000000,47.5,100.0,43.1
2019-01-15--04:11:48,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.7,27.8,30.9,41.9,54.0,27.8,30.1,33.6,42.4,54.2,30.5,34.2,44.1,33.2,44.7,53.8,27.8,38.5,58.5,27.000000,30.000000,25.000000,27.000000,26.000000,47.5,100.0,43.1
2019-01-15--04:15:24,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.7,27.9,30.9,41.9,54.0,27.9,30.1,33.6,42.4,54.2,30.5,34.1,44.1,33.3,44.7,53.7,27.8,38.5,58.5,27.000000,30.000000,25.000000,27.000000,26.000000,47.5,100.0,43.1
2019-01-15--04:19:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.7,27.9,30.9,41.9,54.0,27.9,30.1,33.6,42.4,54.2,30.5,34.1,44.1,33.3,44.7,53.7,27.8,38.5,58.5,27.000000,30.000000,25.000000,27.000000,26.000000,47.0,100.0,43.1
2019-01-15--04:22:36,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.7,27.9,30.9,41.9,54.0,27.9,30.1,33.6,42.4,54.2,30.5,34.1,44.1,33.3,44.7,53.7,27.8,38.5,58.5,27.000000,30.000000,25.000000,27.000000,26.000000,47.0,100.0,43.1
2019-01-15--04:26:12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.7,27.9,30.9,41.9,54.0,27.9,30.1,33.6,42.4,54.2,30.5,34.1,44.1,33.3,44.7,53.7,27.8,38.5,58.5,27.000000,30.000000,25.000000,27.000000,26.000000,47.0,100.0,43.1
2019-01-15--04:29:48,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.7,27.9,30.9,41.9,54.0,27.9,30.1,33.6,42.4,54.2,30.5,34.1,44.1,33.3,44.7,53.7,27.8,38.5,58.5,27.000000,30.000000,25.000000,27.000000,26.000000,47.0,100.0,43.1
2019-01-15--04:33:24,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.7,27.9,30.9,41.9,54.0,27.9,30.1,33.5,42.4,54.2,30.4,33.9,44.0,33.3,44.7,53.7,27.8,38.5,58.5,27.000000,30.000000,25.000000,27.000000,26.000000,47.3,100.0,43.1
2019-01-15--04:37:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.7,27.9,30.9,41.9,54.0,27.9,30.1,33.5,42.4,54.2,30.4,33.9,44.0,33.3,44.7,53.7,27.8,38.5,58.5,27.000000,30.000000,25.000000,27.000000,26.000000,47.3,100.0,43.1
2019-01-15--04:40:36,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.7,27.9,30.9,41.9,54.0,27.9,30.1,33.5,42.4,54.2,30.4,33.9,44.0,33.3,44.7,53.7,27.8,38.5,58.5,27.000000,30.000000,25.000000,27.000000,26.000000,47.3,100.0,43.1
2019-01-15--04:44:12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.7,27.9,30.9,41.9,54.0,27.9,30.1,33.5,42.4,54.2,30.4,33.9,44.0,33.3,44.7,53.7,27.8,38.5,58.5,27.000000,30.000000,25.000000,27.000000,26.000000,47.3,100.0,43.1
2019-01-15--04:47:48,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.7,27.9,30.9,41.9,54.0,27.9,30.1,33.5,42.4,54.2,30.5,34.1,44.0,33.3,44.7,53.7,27.7,38.5,58.5,27.000000,30.000000,25.000000,27.000000,26.000000,47.7,100.0,43.3
2019-01-15--04:51:24,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.7,27.9,30.9,41.9,54.0,27.9,30.1,33.5,42.4,54.2,30.5,34.1,44.0,33.3,44.7,53.7,27.7,38.5,58.5,27.000000,30.000000,25.000000,27.000000,26.000000,47.7,100.0,43.3
2019-01-15--04:55:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.7,27.9,30.9,41.9,54.0,27.9,30.1,33.5,42.4,54.2,30.5,34.1,44.0,33.3,44.7,53.7,27.7,38.5,58.5,27.000000,30.000000,25.000000,27.000000,26.000000,47.7,100.0,43.3
2019-01-15--04:58:36,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.7,27.9,30.9,41.9,54.0,27.9,30.1,33.5,42.4,54.2,30.5,34.1,44.0,33.3,44.7,53.7,27.7,38.5,58.5,27.000000,30.000000,25.000000,27.000000,26.000000,47.7,100.0,43.3
2019-01-15--05:02:12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.7,27.8,30.9,41.9,54.0,27.8,30.1,33.6,42.4,54.2,30.6,34.3,44.0,33.3,44.7,53.7,27.7,38.5,58.5,27.000000,30.000000,25.000000,27.000000,26.000000,47.9,100.0,43.5
2019-01-15--05:05:48,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.7,27.8,30.9,41.9,54.0,27.8,30.1,33.6,42.4,54.2,30.6,34.3,44.0,33.3,44.7,53.7,27.7,38.5,58.5,27.000000,30.000000,25.000000,27.000000,26.000000,47.9,100.0,43.5
2019-01-15--05:09:24,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.7,27.8,30.9,41.9,54.0,27.8,30.1,33.6,42.4,54.2,30.6,34.3,44.0,33.3,44.7,53.7,27.7,38.5,58.5,27.000000,30.000000,25.000000,27.000000,26.000000,47.9,100.0,43.5
2019-01-15--05:13:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.7,27.8,30.9,41.9,54.0,27.8,30.1,33.6,42.4,54.2,30.6,34.3,44.0,33.3,44.7,53.7,27.7,38.5,58.5,27.000000,30.000000,25.000000,27.000000,26.000000,47.9,100.0,43.5
2019-01-15--05:16:36,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.6,27.8,30.9,41.9,54.0,27.8,30.1,33.6,42.3,54.2,30.7,34.5,44.1,33.3,44.8,53.8,27.7,38.5,58.5,27.000000,30.000000,25.000000,27.000000,26.000000,47.6,100.0,43.6
2019-01-15--05:20:12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.6,27.8,30.9,41.9,54.0,27.8,30.1,33.6,42.3,54.2,30.7,34.5,44.1,33.3,44.8,53.8,27.7,38.5,58.5,27.000000,30.000000,25.000000,27.000000,26.000000,47.6,100.0,43.6
2019-01-15--05:23:48,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.6,27.8,30.9,41.9,54.0,27.8,30.1,33.6,42.3,54.2,30.7,34.5,44.1,33.3,44.8,53.8,27.7,38.5,58.5,27.000000,30.000000,25.000000,27.000000,26.000000,47.6,100.0,43.6
2019-01-15--05:27:24,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.6,27.8,30.9,41.9,54.0,27.8,30.1,33.6,42.3,54.2,30.7,34.5,44.1,33.3,44.8,53.8,27.7,38.5,58.5,27.000000,30.000000,25.000000,27.000000,26.000000,47.6,100.0,43.6
2019-01-15--05:31:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.6,27.8,30.9,41.9,54.0,27.8,30.1,33.6,42.3,54.2,30.9,34.8,44.1,33.2,44.8,53.8,27.7,38.5,58.5,28.000000,30.000000,25.000000,28.000000,26.000000,48.1,100.0,43.8
2019-01-15--05:34:36,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.6,27.8,30.9,41.9,54.0,27.8,30.1,33.6,42.3,54.2,30.9,34.8,44.1,33.2,44.8,53.8,27.7,38.5,58.5,28.000000,30.000000,25.000000,28.000000,26.000000,48.1,100.0,43.8
2019-01-15--05:38:12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.6,27.8,30.9,41.9,54.0,27.8,30.1,33.6,42.3,54.2,30.9,34.8,44.1,33.2,44.8,53.8,27.7,38.5,58.5,28.000000,30.000000,25.000000,28.000000,26.000000,48.1,100.0,43.8
2019-01-15--05:41:48,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.6,27.8,30.9,41.9,54.0,27.8,30.1,33.6,42.3,54.2,30.9,34.8,44.1,33.2,44.8,53.8,27.7,38.5,58.5,28.000000,30.000000,25.000000,28.000000,26.000000,48.1,100.0,43.8
2019-01-15--05:45:24,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.6,27.8,30.9,41.9,54.0,27.8,30.1,33.6,42.3,54.2,30.9,34.8,44.1,33.2,44.8,53.8,27.7,38.5,58.5,28.000000,30.000000,25.000000,28.000000,26.000000,48.1,100.0,43.8
2019-01-15--05:49:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.6,27.7,30.9,41.9,54.0,27.8,30.1,33.6,42.3,54.1,31.1,34.9,44.1,33.2,44.8,53.8,27.7,38.5,58.5,28.000000,30.000000,25.000000,28.000000,26.000000,49.0,100.0,43.9
2019-01-15--05:52:36,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.6,27.7,30.9,41.9,54.0,27.8,30.1,33.6,42.3,54.1,31.1,34.9,44.1,33.2,44.8,53.8,27.7,38.5,58.5,28.000000,30.000000,25.000000,28.000000,26.000000,49.0,100.0,43.9
