x,APAR_511.11,APAR_512.12,APAR_513.13,APAR_514.14,APAR_515.15,APAR_516.16,APAR_517.17,APAR_518.18,APAR_519.19,APAR_520.20,APAR_521.21,APAR_522.22,APAR_523.23,FIF_504.4,FIF_505.5,FIF_506.6
2019-01-15--21:39:24,21.1,20.9,15.1,9.7,4.7,20.8,20.6,18.7,16.5,22.3,22.2,20.0,17.4,26.1,24.3,25.9
2019-01-15--21:43:00,21.1,20.9,15.1,9.7,4.7,20.8,20.6,18.7,16.5,22.3,22.2,20.0,17.4,26.1,24.3,25.9
2019-01-15--21:46:36,21.1,20.9,15.1,9.7,4.8,20.8,20.6,18.7,16.5,22.3,22.1,19.9,17.4,26.1,24.3,25.9
2019-01-15--21:50:12,21.1,20.9,15.1,9.7,4.8,20.8,20.6,18.7,16.5,22.3,22.1,19.9,17.4,26.1,24.3,25.9
2019-01-15--21:53:48,21.1,20.9,15.1,9.7,4.8,20.8,20.6,18.7,16.5,22.3,22.1,19.9,17.4,26.1,24.3,25.9
2019-01-15--21:57:24,21.1,20.9,15.1,9.7,4.8,20.8,20.6,18.7,16.5,22.3,22.1,19.9,17.4,26.1,24.3,25.9
2019-01-15--22:01:00,21.1,20.9,15.1,9.7,4.8,20.8,20.6,18.7,16.5,22.3,22.1,19.9,17.4,26.1,24.3,25.9
2019-01-15--22:04:36,21.1,20.9,15.1,9.7,4.8,20.8,20.6,18.7,16.5,22.3,22.1,19.9,17.4,26.1,24.3,25.9
2019-01-15--22:08:12,21.1,20.9,15.1,9.7,4.8,20.8,20.6,18.7,16.5,22.3,22.1,19.9,17.4,26.1,24.3,25.9
2019-01-15--22:11:48,21.1,20.9,15.1,9.7,4.8,20.8,20.6,18.7,16.5,22.3,22.1,19.9,17.4,26.1,24.3,25.9
2019-01-15--22:15:24,21.1,20.9,15.1,9.7,4.8,20.8,20.6,18.7,16.5,22.3,22.1,19.9,17.4,26.1,24.3,25.9
2019-01-15--22:19:00,21.1,20.9,15.1,9.8,4.8,20.8,20.6,18.7,16.5,22.3,22.1,19.9,17.4,26.1,24.3,25.8
2019-01-15--22:22:36,21.1,20.9,15.1,9.8,4.8,20.8,20.6,18.7,16.5,22.3,22.1,19.9,17.4,26.1,24.3,25.8
2019-01-15--22:26:12,21.1,20.9,15.1,9.8,4.8,20.8,20.6,18.7,16.5,22.3,22.1,19.9,17.4,26.1,24.3,25.8
2019-01-15--22:29:48,21.1,20.9,15.1,9.8,4.8,20.8,20.6,18.7,16.5,22.3,22.1,19.9,17.4,26.1,24.3,25.8
2019-01-15--22:33:24,21.1,20.9,15.1,9.8,4.8,20.8,20.6,18.7,16.5,22.3,22.1,19.9,17.4,26.1,24.3,25.9
2019-01-15--22:37:00,21.1,20.9,15.1,9.8,4.8,20.8,20.6,18.7,16.5,22.3,22.1,19.9,17.4,26.1,24.3,25.9
2019-01-15--22:40:36,21.1,20.9,15.1,9.8,4.8,20.8,20.6,18.7,16.5,22.3,22.1,19.9,17.4,26.1,24.3,25.9
2019-01-15--22:44:12,21.1,20.9,15.1,9.8,4.8,20.8,20.6,18.7,16.5,22.3,22.1,19.9,17.4,26.1,24.3,25.9
2019-01-15--22:47:48,21.1,20.9,15.1,9.8,4.8,20.8,20.6,18.7,16.5,22.2,22.1,19.9,17.4,26.1,24.3,25.8
2019-01-15--22:51:24,21.1,20.9,15.1,9.8,4.8,20.8,20.6,18.7,16.5,22.2,22.1,19.9,17.4,26.1,24.3,25.8
2019-01-15--22:55:00,21.1,20.9,15.1,9.8,4.8,20.8,20.6,18.7,16.5,22.2,22.1,19.9,17.4,26.1,24.3,25.8
2019-01-15--22:58:36,21.1,20.9,15.1,9.8,4.8,20.8,20.6,18.7,16.5,22.2,22.1,19.9,17.4,26.1,24.3,25.8
2019-01-15--23:02:12,21.1,20.9,15.1,9.8,4.8,20.8,20.6,18.7,16.5,22.2,22.1,19.9,17.4,26.1,24.3,25.8
2019-01-15--23:05:48,21.1,20.9,15.1,9.8,4.8,20.8,20.6,18.7,16.5,22.2,22.1,19.9,17.4,26.1,24.3,25.8
2019-01-15--23:09:24,21.1,20.9,15.1,9.8,4.8,20.8,20.6,18.7,16.5,22.2,22.1,19.9,17.4,26.1,24.3,25.8
2019-01-15--23:13:00,21.1,20.9,15.1,9.8,4.8,20.8,20.6,18.7,16.5,22.2,22.1,19.9,17.4,26.1,24.3,25.8
2019-01-15--23:16:36,21.1,20.9,15.1,9.8,4.8,20.8,20.6,18.7,16.5,22.2,22.1,19.9,17.4,26.1,24.3,25.8
2019-01-15--23:20:12,21.1,20.9,15.1,9.8,4.8,20.8,20.6,18.7,16.5,22.2,22.1,19.9,17.4,26.1,24.3,25.8
2019-01-15--23:23:48,21.1,20.9,15.1,9.8,4.8,20.8,20.6,18.7,16.5,22.2,22.1,19.9,17.4,26.1,24.3,25.8
2019-01-15--23:27:24,21.1,20.9,15.1,9.8,4.8,20.8,20.6,18.7,16.5,22.2,22.1,19.9,17.4,26.1,24.3,25.8
2019-01-15--23:31:00,21.1,21.0,15.1,9.8,4.8,20.8,20.6,18.7,16.5,22.2,22.0,19.9,17.4,26.1,24.3,25.8
2019-01-15--23:34:36,21.1,21.0,15.1,9.8,4.8,20.8,20.6,18.7,16.5,22.2,22.0,19.9,17.4,26.1,24.3,25.8
2019-01-15--23:38:12,21.1,21.0,15.1,9.8,4.8,20.8,20.6,18.7,16.5,22.2,22.0,19.9,17.4,26.1,24.3,25.8
2019-01-15--23:41:48,21.1,21.0,15.1,9.8,4.8,20.8,20.6,18.7,16.5,22.2,22.0,19.9,17.4,26.1,24.3,25.8
2019-01-15--23:45:24,21.1,21.0,15.1,9.8,4.8,20.8,20.6,18.7,16.5,22.2,22.0,19.9,17.4,26.1,24.3,25.8
2019-01-15--23:49:00,21.1,20.9,15.1,9.8,4.8,20.8,20.6,18.7,16.5,22.2,22.0,19.9,17.4,26.1,24.3,25.8
2019-01-15--23:52:36,21.1,20.9,15.1,9.8,4.8,20.8,20.6,18.7,16.5,22.2,22.0,19.9,17.4,26.1,24.3,25.8
2019-01-15--23:56:12,21.1,20.9,15.1,9.8,4.8,20.8,20.6,18.7,16.5,22.2,22.0,19.9,17.4,26.1,24.3,25.8
2019-01-15--23:59:48,21.1,20.9,15.1,9.8,4.8,20.8,20.6,18.7,16.5,22.2,22.0,19.9,17.4,26.1,24.3,25.8
2019-01-16--00:03:24,21.1,20.9,15.1,9.8,4.8,20.8,20.6,18.7,16.5,22.2,22.0,19.9,17.4,26.0,24.3,25.8
2019-01-16--00:07:00,21.1,20.9,15.1,9.8,4.8,20.8,20.6,18.7,16.5,22.2,22.0,19.9,17.4,26.0,24.3,25.8
2019-01-16--00:10:36,21.1,20.9,15.1,9.8,4.8,20.8,20.6,18.7,16.5,22.2,22.0,19.9,17.4,26.0,24.3,25.8
2019-01-16--00:14:12,21.1,20.9,15.1,9.8,4.8,20.8,20.6,18.7,16.5,22.2,22.0,19.9,17.4,26.0,24.3,25.8
2019-01-16--00:17:48,21.1,20.9,15.1,9.8,4.8,20.7,20.6,18.7,16.5,22.2,22.0,19.8,17.4,26.1,24.3,25.8
2019-01-16--00:21:24,21.1,20.9,15.1,9.8,4.8,20.7,20.6,18.7,16.5,22.2,22.0,19.8,17.4,26.1,24.3,25.8
2019-01-16--00:25:00,21.1,20.9,15.1,9.8,4.8,20.7,20.6,18.7,16.5,22.2,22.0,19.8,17.4,26.1,24.3,25.8
2019-01-16--00:28:36,21.1,20.9,15.1,9.8,4.8,20.7,20.6,18.7,16.5,22.2,22.0,19.8,17.4,26.1,24.3,25.8
2019-01-16--00:32:12,21.1,20.9,15.1,9.8,4.8,20.7,20.6,18.7,16.5,22.2,22.0,19.8,17.4,26.0,24.3,25.8
2019-01-16--00:35:48,21.1,20.9,15.1,9.8,4.8,20.7,20.6,18.7,16.5,22.2,22.0,19.8,17.4,26.0,24.3,25.8
2019-01-16--00:39:24,21.1,20.9,15.1,9.8,4.8,20.7,20.6,18.7,16.5,22.2,22.0,19.8,17.4,26.0,24.3,25.8
2019-01-16--00:43:00,21.1,20.9,15.1,9.8,4.8,20.7,20.6,18.7,16.5,22.2,22.0,19.8,17.4,26.0,24.3,25.8
2019-01-16--00:46:36,21.1,20.9,15.1,9.8,4.8,20.7,20.6,18.7,16.5,22.1,22.0,19.8,17.3,26.0,24.3,25.8
2019-01-16--00:50:12,21.1,20.9,15.1,9.8,4.8,20.7,20.6,18.7,16.5,22.1,22.0,19.8,17.3,26.0,24.3,25.8
2019-01-16--00:53:48,21.1,20.9,15.1,9.8,4.8,20.7,20.6,18.7,16.5,22.1,22.0,19.8,17.3,26.0,24.3,25.8
2019-01-16--00:57:24,21.1,20.9,15.1,9.8,4.8,20.7,20.6,18.7,16.5,22.1,22.0,19.8,17.3,26.0,24.3,25.8
2019-01-16--01:01:00,21.1,20.9,15.1,9.8,4.8,20.7,20.6,18.7,16.5,22.1,22.0,19.8,17.3,26.0,24.3,25.8
2019-01-16--01:04:36,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
