x,APAR_511.11,APAR_512.12,APAR_513.13,APAR_514.14,APAR_515.15,APAR_516.16,APAR_517.17,APAR_518.18,APAR_519.19,APAR_520.20,APAR_521.21,APAR_522.22,APAR_523.23,FIF_504.4,FIF_505.5,FIF_506.6
2019-01-15--00:53:48,27.7,27.7,35.7,49.6,68.3,40.0,40.7,41.8,47.2,25.1,25.9,34.1,38.8,26.000000,27.000000,24.000000
2019-01-15--00:57:24,27.6,27.7,35.6,49.4,68.4,40.0,40.7,41.8,47.2,25.0,25.8,34.1,38.8,26.000000,27.000000,24.000000
2019-01-15--01:01:00,27.6,27.7,35.6,49.4,68.4,40.0,40.7,41.8,47.2,25.0,25.8,34.1,38.8,26.000000,27.000000,24.000000
2019-01-15--01:04:36,27.6,27.7,35.6,49.5,68.4,40.0,40.7,41.8,47.1,24.9,25.6,34.1,38.8,26.000000,27.000000,24.000000
2019-01-15--01:08:12,27.6,27.7,35.6,49.5,68.4,40.0,40.7,41.8,47.1,24.9,25.6,34.1,38.8,26.000000,27.000000,24.000000
2019-01-15--01:11:48,27.6,27.7,35.6,49.5,68.4,40.0,40.7,41.8,47.1,24.9,25.6,34.1,38.8,26.000000,27.000000,24.000000
2019-01-15--01:15:24,27.6,27.7,35.6,49.5,68.4,40.0,40.7,41.7,47.1,24.8,25.6,34.1,38.8,26.000000,26.000000,24.000000
2019-01-15--01:19:00,27.6,27.7,35.6,49.5,68.4,40.0,40.7,41.7,47.1,24.8,25.6,34.1,38.8,26.000000,26.000000,24.000000
2019-01-15--01:22:36,27.6,27.7,35.6,49.5,68.4,40.0,40.7,41.7,47.1,24.8,25.6,34.1,38.8,26.000000,26.000000,24.000000
2019-01-15--01:26:12,27.6,27.7,35.6,49.5,68.4,40.0,40.7,41.7,47.1,24.8,25.6,34.1,38.8,26.000000,26.000000,24.000000
2019-01-15--01:29:48,27.6,27.7,35.6,49.5,68.4,40.0,40.7,41.7,47.1,24.8,25.6,34.1,38.8,26.000000,26.000000,24.000000
2019-01-15--01:33:24,27.6,27.6,35.7,49.6,68.5,40.0,40.6,41.7,47.2,24.8,25.5,34.1,38.8,26.000000,26.000000,24.000000
2019-01-15--01:37:00,27.6,27.6,35.7,49.6,68.5,40.0,40.6,41.7,47.2,24.8,25.5,34.1,38.8,26.000000,26.000000,24.000000
2019-01-15--01:40:36,27.6,27.6,35.7,49.6,68.5,40.0,40.6,41.7,47.2,24.8,25.5,34.1,38.8,26.000000,26.000000,24.000000
2019-01-15--01:44:12,27.6,27.6,35.7,49.6,68.5,40.0,40.6,41.7,47.2,24.8,25.5,34.1,38.8,26.000000,26.000000,24.000000
2019-01-15--01:47:48,27.6,27.6,35.7,49.8,68.5,40.0,40.6,41.7,47.1,24.7,25.5,34.1,38.8,26.000000,26.000000,24.000000
2019-01-15--01:51:24,27.6,27.6,35.7,49.8,68.5,40.0,40.6,41.7,47.1,24.7,25.5,34.1,38.8,26.000000,26.000000,24.000000
2019-01-15--01:55:00,27.6,27.6,35.7,49.8,68.5,40.0,40.6,41.7,47.1,24.7,25.5,34.1,38.8,26.000000,26.000000,24.000000
2019-01-15--01:58:36,27.6,27.6,35.7,49.8,68.5,40.0,40.6,41.7,47.1,24.7,25.5,34.1,38.8,26.000000,26.000000,24.000000
2019-01-15--02:02:12,27.6,27.6,35.7,49.8,68.5,40.0,40.6,41.7,47.1,24.7,25.5,34.1,38.8,26.000000,26.000000,24.000000
2019-01-15--02:05:48,27.6,27.6,35.7,49.8,68.5,40.0,40.6,41.7,47.1,24.7,25.5,34.1,38.8,26.000000,26.000000,24.000000
2019-01-15--02:09:24,27.6,27.6,35.7,49.8,68.5,40.0,40.6,41.7,47.1,24.7,25.5,34.1,38.8,26.000000,26.000000,24.000000
2019-01-15--02:13:00,27.6,27.6,35.7,49.8,68.5,40.0,40.6,41.7,47.1,24.7,25.5,34.1,38.8,26.000000,26.000000,24.000000
2019-01-15--02:16:36,27.6,27.6,35.7,49.8,68.4,40.0,40.6,41.7,47.1,24.7,25.5,34.1,38.8,26.000000,26.000000,24.000000
2019-01-15--02:20:12,27.6,27.6,35.7,49.8,68.4,40.0,40.6,41.7,47.1,24.7,25.5,34.1,38.8,26.000000,26.000000,24.000000
2019-01-15--02:23:48,27.6,27.6,35.7,49.8,68.4,40.0,40.6,41.7,47.1,24.7,25.5,34.1,38.8,26.000000,26.000000,24.000000
2019-01-15--02:27:24,27.6,27.6,35.7,49.8,68.4,40.0,40.6,41.7,47.1,24.7,25.5,34.1,38.8,26.000000,26.000000,24.000000
2019-01-15--02:31:00,27.6,27.6,35.7,49.8,68.4,40.0,40.6,41.7,47.1,24.7,25.5,34.1,38.8,26.000000,26.000000,24.000000
2019-01-15--02:34:36,27.6,27.6,35.7,49.8,68.4,40.0,40.6,41.7,47.1,24.7,25.5,34.1,38.8,26.000000,26.000000,24.000000
2019-01-15--02:38:12,27.6,27.6,35.7,49.8,68.4,40.0,40.6,41.7,47.1,24.7,25.5,34.1,38.8,26.000000,26.000000,24.000000
2019-01-15--02:41:48,27.6,27.6,35.7,49.8,68.4,40.0,40.6,41.7,47.1,24.7,25.5,34.1,38.8,26.000000,26.000000,24.000000
2019-01-15--02:45:24,27.6,27.6,35.7,49.8,68.4,40.0,40.6,41.7,47.1,24.7,25.5,34.1,38.8,26.000000,26.000000,24.000000
2019-01-15--02:49:00,27.6,27.6,35.7,49.8,68.3,40.0,40.6,41.7,47.1,24.8,25.5,34.1,38.8,26.000000,26.000000,24.000000
2019-01-15--02:52:36,27.6,27.6,35.7,49.8,68.3,40.0,40.6,41.7,47.1,24.8,25.5,34.1,38.8,26.000000,26.000000,24.000000
2019-01-15--02:56:12,27.6,27.6,35.7,49.8,68.3,40.0,40.6,41.7,47.1,24.8,25.5,34.1,38.8,26.000000,26.000000,24.000000
2019-01-15--02:59:48,27.6,27.6,35.7,49.8,68.3,40.0,40.6,41.7,47.1,24.8,25.5,34.1,38.8,26.000000,26.000000,24.000000
2019-01-15--03:03:24,27.6,27.6,35.7,49.8,68.3,40.0,40.6,41.7,47.1,24.8,25.6,34.1,38.8,26.000000,26.000000,24.000000
2019-01-15--03:07:00,27.6,27.6,35.7,49.8,68.3,40.0,40.6,41.7,47.1,24.8,25.6,34.1,38.8,26.000000,26.000000,24.000000
2019-01-15--03:10:36,27.6,27.6,35.7,49.8,68.3,40.0,40.6,41.7,47.1,24.8,25.6,34.1,38.8,26.000000,26.000000,24.000000
2019-01-15--03:14:12,27.6,27.6,35.7,49.8,68.3,40.0,40.6,41.7,47.1,24.8,25.6,34.1,38.8,26.000000,26.000000,24.000000
2019-01-15--03:17:48,27.6,27.6,35.7,49.8,68.3,40.0,40.6,41.7,47.1,24.8,25.6,34.1,38.8,26.000000,26.000000,24.000000
2019-01-15--03:21:24,27.6,27.6,35.7,49.8,68.3,40.0,40.6,41.7,47.1,24.8,25.6,34.1,38.8,26.000000,26.000000,24.000000
2019-01-15--03:25:00,27.6,27.6,35.7,49.8,68.3,40.0,40.6,41.7,47.1,24.8,25.6,34.1,38.8,26.000000,26.000000,24.000000
2019-01-15--03:28:36,27.6,27.6,35.7,49.8,68.3,40.0,40.6,41.7,47.1,24.8,25.6,34.1,38.8,26.000000,26.000000,24.000000
2019-01-15--03:32:12,27.6,27.6,35.7,49.7,68.2,40.0,40.6,41.6,47.1,24.8,25.6,34.1,38.8,26.000000,26.000000,24.000000
2019-01-15--03:35:48,27.6,27.6,35.7,49.7,68.2,40.0,40.6,41.6,47.1,24.8,25.6,34.1,38.8,26.000000,26.000000,24.000000
2019-01-15--03:39:24,27.6,27.6,35.7,49.7,68.2,40.0,40.6,41.6,47.1,24.8,25.6,34.1,38.8,26.000000,26.000000,24.000000
2019-01-15--03:43:00,27.6,27.6,35.7,49.7,68.2,40.0,40.6,41.6,47.1,24.8,25.6,34.1,38.8,26.000000,26.000000,24.000000
2019-01-15--03:46:36,27.6,27.6,35.7,49.7,68.3,40.0,40.6,41.6,47.1,24.8,25.7,34.1,38.8,26.000000,26.000000,24.000000
2019-01-15--03:50:12,27.6,27.6,35.7,49.7,68.3,40.0,40.6,41.6,47.1,24.8,25.7,34.1,38.8,26.000000,26.000000,24.000000
2019-01-15--03:53:48,27.6,27.6,35.7,49.7,68.3,40.0,40.6,41.6,47.1,24.8,25.7,34.1,38.8,26.000000,26.000000,24.000000
2019-01-15--03:57:24,27.6,27.6,35.7,49.7,68.3,40.0,40.6,41.6,47.1,24.8,25.7,34.1,38.8,26.000000,26.000000,24.000000
2019-01-15--04:01:00,27.6,27.6,35.7,49.7,68.3,40.0,40.6,41.6,47.1,24.9,25.7,34.1,38.7,26.000000,26.000000,24.000000
2019-01-15--04:04:36,27.6,27.6,35.7,49.7,68.3,40.0,40.6,41.6,47.1,24.9,25.7,34.1,38.7,26.000000,26.000000,24.000000
2019-01-15--04:08:12,27.6,27.6,35.7,49.7,68.3,40.0,40.6,41.6,47.1,24.9,25.7,34.1,38.7,26.000000,26.000000,24.000000
2019-01-15--04:11:48,27.6,27.6,35.7,49.7,68.3,40.0,40.6,41.6,47.1,24.9,25.7,34.1,38.7,26.000000,26.000000,24.000000
2019-01-15--04:15:24,27.6,27.6,35.7,49.7,68.3,40.0,40.6,41.6,47.1,25.0,25.8,34.1,38.8,26.000000,26.000000,24.000000
2019-01-15--04:19:00,27.6,27.6,35.7,49.7,68.3,40.0,40.6,41.6,47.1,25.0,25.8,34.1,38.8,26.000000,26.000000,24.000000
2019-01-15--04:22:36,27.6,27.6,35.7,49.7,68.3,40.0,40.6,41.6,47.1,25.0,25.8,34.1,38.8,26.000000,26.000000,24.000000
2019-01-15--04:26:12,27.6,27.6,35.7,49.7,68.3,40.0,40.6,41.6,47.1,25.0,25.8,34.1,38.8,26.000000,26.000000,24.000000
2019-01-15--04:29:48,27.6,27.6,35.7,49.7,68.3,40.0,40.6,41.6,47.1,25.0,25.8,34.1,38.8,26.000000,26.000000,24.000000
2019-01-15--04:33:24,27.6,27.6,35.7,49.8,68.4,40.0,40.6,41.6,47.1,25.0,25.8,34.1,38.7,26.000000,27.000000,24.000000
2019-01-15--04:37:00,27.6,27.6,35.7,49.8,68.4,40.0,40.6,41.6,47.1,25.0,25.8,34.1,38.7,26.000000,27.000000,24.000000
2019-01-15--04:40:36,27.6,27.6,35.7,49.8,68.4,40.0,40.6,41.6,47.1,25.0,25.8,34.1,38.7,26.000000,27.000000,24.000000
2019-01-15--04:44:12,27.6,27.6,35.7,49.8,68.4,40.0,40.6,41.6,47.1,25.0,25.8,34.1,38.7,26.000000,27.000000,24.000000
2019-01-15--04:47:48,27.6,27.6,35.6,49.7,68.4,40.0,40.7,41.6,47.1,25.0,25.8,34.1,38.7,26.000000,27.000000,24.000000
2019-01-15--04:51:24,27.6,27.6,35.6,49.7,68.4,40.0,40.7,41.6,47.1,25.0,25.8,34.1,38.7,26.000000,27.000000,24.000000
2019-01-15--04:55:00,27.6,27.6,35.6,49.7,68.4,40.0,40.7,41.6,47.1,25.0,25.8,34.1,38.7,26.000000,27.000000,24.000000
2019-01-15--04:58:36,27.6,27.6,35.6,49.7,68.4,40.0,40.7,41.6,47.1,25.0,25.8,34.1,38.7,26.000000,27.000000,24.000000
2019-01-15--05:02:12,27.6,27.6,35.6,49.7,68.4,40.0,40.7,41.6,47.1,25.0,25.8,34.0,38.7,26.000000,26.000000,24.000000
2019-01-15--05:05:48,27.6,27.6,35.6,49.7,68.4,40.0,40.7,41.6,47.1,25.0,25.8,34.0,38.7,26.000000,26.000000,24.000000
2019-01-15--05:09:24,27.6,27.6,35.6,49.7,68.4,40.0,40.7,41.6,47.1,25.0,25.8,34.0,38.7,26.000000,26.000000,24.000000
2019-01-15--05:13:00,27.6,27.6,35.6,49.7,68.4,40.0,40.7,41.6,47.1,25.0,25.8,34.0,38.7,26.000000,26.000000,24.000000
2019-01-15--05:16:36,27.6,27.6,35.6,49.6,68.5,40.0,40.7,41.6,47.1,25.0,25.8,34.0,38.7,26.000000,27.000000,24.000000
2019-01-15--05:20:12,27.6,27.6,35.6,49.6,68.5,40.0,40.7,41.6,47.1,25.0,25.8,34.0,38.7,26.000000,27.000000,24.000000
2019-01-15--05:23:48,27.6,27.6,35.6,49.6,68.5,40.0,40.7,41.6,47.1,25.0,25.8,34.0,38.7,26.000000,27.000000,24.000000
2019-01-15--05:27:24,27.6,27.6,35.6,49.6,68.5,40.0,40.7,41.6,47.1,25.0,25.8,34.0,38.7,26.000000,27.000000,24.000000
2019-01-15--05:31:00,27.6,27.6,35.6,49.7,68.5,40.0,40.7,41.6,47.1,25.0,25.8,34.0,38.7,26.000000,26.000000,24.000000
2019-01-15--05:34:36,27.6,27.6,35.6,49.7,68.5,40.0,40.7,41.6,47.1,25.0,25.8,34.0,38.7,26.000000,26.000000,24.000000
2019-01-15--05:38:12,27.6,27.6,35.6,49.7,68.5,40.0,40.7,41.6,47.1,25.0,25.8,34.0,38.7,26.000000,26.000000,24.000000
2019-01-15--05:41:48,27.6,27.6,35.6,49.7,68.5,40.0,40.7,41.6,47.1,25.0,25.8,34.0,38.7,26.000000,26.000000,24.000000
2019-01-15--05:45:24,27.6,27.6,35.6,49.7,68.5,40.0,40.7,41.6,47.1,25.0,25.8,34.0,38.7,26.000000,26.000000,24.000000
2019-01-15--05:49:00,27.6,27.6,35.6,49.7,68.6,40.1,40.7,41.6,47.1,24.9,25.7,34.0,38.7,26.000000,26.000000,24.000000
2019-01-15--05:52:36,27.6,27.6,35.6,49.7,68.6,40.1,40.7,41.6,47.1,24.9,25.7,34.0,38.7,26.000000,26.000000,24.000000
2019-01-15--05:56:12,27.6,27.6,35.6,49.7,68.6,40.1,40.7,41.6,47.1,24.9,25.7,34.0,38.7,26.000000,26.000000,24.000000
2019-01-15--05:59:48,27.6,27.6,35.6,49.7,68.6,40.1,40.7,41.6,47.1,24.9,25.7,34.0,38.7,26.000000,26.000000,24.000000
2019-01-15--06:03:24,27.5,27.5,35.6,49.7,68.6,40.1,40.7,41.5,47.1,24.9,25.7,34.1,38.8,26.000000,26.000000,24.000000
2019-01-15--06:07:00,27.5,27.5,35.6,49.7,68.6,40.1,40.7,41.5,47.1,24.9,25.7,34.1,38.8,26.000000,26.000000,24.000000
2019-01-15--06:10:36,27.5,27.5,35.6,49.7,68.6,40.1,40.7,41.5,47.1,24.9,25.7,34.1,38.8,26.000000,26.000000,24.000000
2019-01-15--06:14:12,27.5,27.5,35.6,49.7,68.6,40.1,40.7,41.5,47.1,24.9,25.7,34.1,38.8,26.000000,26.000000,24.000000
2019-01-15--06:17:48,27.5,27.5,35.5,49.7,68.7,40.1,40.8,41.5,47.1,24.8,25.5,34.0,38.8,26.000000,26.000000,24.000000
2019-01-15--06:21:24,27.5,27.5,35.5,49.7,68.7,40.1,40.8,41.5,47.1,24.8,25.5,34.0,38.8,26.000000,26.000000,24.000000
2019-01-15--06:25:00,27.5,27.5,35.5,49.7,68.7,40.1,40.8,41.5,47.1,24.8,25.5,34.0,38.8,26.000000,26.000000,24.000000
2019-01-15--06:28:36,27.5,27.5,35.5,49.7,68.7,40.1,40.8,41.5,47.1,24.8,25.5,34.0,38.8,26.000000,26.000000,24.000000
2019-01-15--06:32:12,27.4,27.5,35.6,49.8,68.7,40.1,40.7,41.5,47.1,24.7,25.4,34.0,38.8,26.000000,26.000000,24.000000
2019-01-15--06:35:48,27.4,27.5,35.6,49.8,68.7,40.1,40.7,41.5,47.1,24.7,25.4,34.0,38.8,26.000000,26.000000,24.000000
2019-01-15--06:39:24,27.4,27.5,35.6,49.8,68.7,40.1,40.7,41.5,47.1,24.7,25.4,34.0,38.8,26.000000,26.000000,24.000000
2019-01-15--06:43:00,27.4,27.5,35.6,49.8,68.7,40.1,40.7,41.5,47.1,24.7,25.4,34.0,38.8,26.000000,26.000000,24.000000
2019-01-15--06:46:36,27.4,27.5,35.7,50.0,68.7,40.1,40.7,41.5,47.1,24.7,25.4,34.0,38.8,26.000000,26.000000,24.000000
2019-01-15--06:50:12,27.4,27.5,35.7,50.0,68.7,40.1,40.7,41.5,47.1,24.7,25.4,34.0,38.8,26.000000,26.000000,24.000000
2019-01-15--06:53:48,27.4,27.5,35.7,50.0,68.7,40.1,40.7,41.5,47.1,24.7,25.4,34.0,38.8,26.000000,26.000000,24.000000
2019-01-15--06:57:24,27.4,27.5,35.7,50.0,68.7,40.1,40.7,41.5,47.1,24.7,25.4,34.0,38.8,26.000000,26.000000,24.000000
2019-01-15--07:01:00,27.4,27.5,35.7,50.0,68.8,40.1,40.7,41.5,47.1,24.7,25.4,34.0,38.8,26.000000,27.000000,24.000000
2019-01-15--07:04:36,27.4,27.5,35.7,50.0,68.8,40.1,40.7,41.5,47.1,24.7,25.4,34.0,38.8,26.000000,27.000000,24.000000
2019-01-15--07:08:12,27.4,27.5,35.7,50.0,68.8,40.1,40.7,41.5,47.1,24.7,25.4,34.0,38.8,26.000000,27.000000,24.000000
2019-01-15--07:11:48,27.4,27.5,35.7,50.0,68.8,40.1,40.7,41.5,47.1,24.7,25.4,34.0,38.8,26.000000,27.000000,24.000000
2019-01-15--07:15:24,27.4,27.5,35.7,50.0,68.8,40.1,40.7,41.5,47.1,24.7,25.4,34.0,38.8,26.000000,27.000000,24.000000
2019-01-15--07:19:00,27.4,27.5,35.7,50.1,68.8,40.1,40.7,41.5,47.1,24.7,25.4,34.0,38.8,26.000000,27.000000,24.000000
2019-01-15--07:22:36,27.4,27.5,35.7,50.1,68.8,40.1,40.7,41.5,47.1,24.7,25.4,34.0,38.8,26.000000,27.000000,24.000000
2019-01-15--07:26:12,27.4,27.5,35.7,50.1,68.8,40.1,40.7,41.5,47.1,24.7,25.4,34.0,38.8,26.000000,27.000000,24.000000
2019-01-15--07:29:48,27.4,27.5,35.7,50.1,68.8,40.1,40.7,41.5,47.1,24.7,25.4,34.0,38.8,26.000000,27.000000,24.000000
2019-01-15--07:33:24,27.4,27.5,35.8,50.2,68.8,40.1,40.7,41.5,47.1,24.7,25.5,34.0,38.7,26.000000,27.000000,24.000000
2019-01-15--07:37:00,27.4,27.5,35.8,50.2,68.8,40.1,40.7,41.5,47.1,24.7,25.5,34.0,38.7,26.000000,27.000000,24.000000
2019-01-15--07:40:36,27.4,27.5,35.8,50.2,68.8,40.1,40.7,41.5,47.1,24.7,25.5,34.0,38.7,26.000000,27.000000,24.000000
2019-01-15--07:44:12,27.4,27.5,35.8,50.2,68.8,40.1,40.7,41.5,47.1,24.7,25.5,34.0,38.7,26.000000,27.000000,24.000000
2019-01-15--07:47:48,27.4,27.5,35.9,50.3,68.9,40.1,40.7,41.5,47.0,24.8,25.6,34.0,38.7,26.000000,27.000000,24.000000
2019-01-15--07:51:24,27.4,27.5,35.9,50.3,68.9,40.1,40.7,41.5,47.0,24.8,25.6,34.0,38.7,26.000000,27.000000,24.000000
2019-01-15--07:55:00,27.4,27.5,35.9,50.3,68.9,40.1,40.7,41.5,47.0,24.8,25.6,34.0,38.7,26.000000,27.000000,24.000000
2019-01-15--07:58:36,27.4,27.5,35.9,50.3,68.9,40.1,40.7,41.5,47.0,24.8,25.6,34.0,38.7,26.000000,27.000000,24.000000
2019-01-15--08:02:12,27.4,27.5,35.9,50.4,68.9,40.0,40.7,41.5,47.0,24.9,25.7,34.0,38.7,26.000000,27.000000,24.000000
2019-01-15--08:05:48,27.4,27.5,35.9,50.4,68.9,40.0,40.7,41.5,47.0,24.9,25.7,34.0,38.7,26.000000,27.000000,24.000000
2019-01-15--08:09:24,27.4,27.5,35.9,50.4,68.9,40.0,40.7,41.5,47.0,24.9,25.7,34.0,38.7,26.000000,27.000000,24.000000
2019-01-15--08:13:00,27.4,27.5,35.9,50.4,68.9,40.0,40.7,41.5,47.0,24.9,25.7,34.0,38.7,26.000000,27.000000,24.000000
2019-01-15--08:16:36,27.4,27.5,35.9,50.4,69.0,40.1,40.7,41.5,47.0,24.9,25.7,34.0,38.7,26.000000,27.000000,24.000000
2019-01-15--08:20:12,27.4,27.5,35.9,50.4,69.0,40.1,40.7,41.5,47.0,24.9,25.7,34.0,38.7,26.000000,27.000000,24.000000
2019-01-15--08:23:48,27.4,27.5,35.9,50.4,69.0,40.1,40.7,41.5,47.0,24.9,25.7,34.0,38.7,26.000000,27.000000,24.000000
2019-01-15--08:27:24,27.4,27.5,35.9,50.4,69.0,40.1,40.7,41.5,47.0,24.9,25.7,34.0,38.7,26.000000,27.000000,24.000000
2019-01-15--08:31:00,27.4,27.5,35.9,50.4,69.0,40.1,40.7,41.5,47.0,24.9,25.8,34.0,38.7,26.000000,27.000000,24.000000
2019-01-15--08:34:36,27.4,27.5,35.9,50.4,69.0,40.1,40.7,41.5,47.0,24.9,25.8,34.0,38.7,26.000000,27.000000,24.000000
2019-01-15--08:38:12,27.4,27.5,35.9,50.4,69.0,40.1,40.7,41.5,47.0,24.9,25.8,34.0,38.7,26.000000,27.000000,24.000000
2019-01-15--08:41:48,27.4,27.5,35.9,50.4,69.0,40.1,40.7,41.5,47.0,24.9,25.8,34.0,38.7,26.000000,27.000000,24.000000
2019-01-15--08:45:24,27.4,27.5,36.0,50.4,69.0,40.1,40.8,41.5,47.0,25.0,25.8,34.1,38.7,26.000000,27.000000,24.000000
2019-01-15--08:49:00,27.4,27.5,36.0,50.4,69.0,40.1,40.8,41.5,47.0,25.0,25.8,34.1,38.7,26.000000,27.000000,24.000000
2019-01-15--08:52:36,27.4,27.5,36.0,50.4,69.0,40.1,40.8,41.5,47.0,25.0,25.8,34.1,38.7,26.000000,27.000000,24.000000
2019-01-15--08:56:12,27.4,27.5,36.0,50.4,69.0,40.1,40.8,41.5,47.0,25.0,25.8,34.1,38.7,26.000000,27.000000,24.000000
2019-01-15--08:59:48,27.4,27.5,36.0,50.4,69.0,40.1,40.8,41.5,47.0,25.0,25.8,34.1,38.7,26.000000,27.000000,24.000000
2019-01-15--09:03:24,27.4,27.5,36.0,50.4,69.0,40.1,40.8,41.5,47.0,25.1,25.9,34.1,38.7,26.000000,27.000000,24.000000
2019-01-15--09:07:00,27.4,27.5,36.0,50.4,69.0,40.1,40.8,41.5,47.0,25.1,25.9,34.1,38.7,26.000000,27.000000,24.000000
2019-01-15--09:10:36,27.4,27.5,36.0,50.4,69.0,40.1,40.8,41.5,47.0,25.1,25.9,34.1,38.7,26.000000,27.000000,24.000000
2019-01-15--09:14:12,27.4,27.5,36.0,50.4,69.0,40.1,40.8,41.5,47.0,25.1,25.9,34.1,38.7,26.000000,27.000000,24.000000
2019-01-15--09:17:48,27.4,27.5,36.0,50.5,69.0,40.1,40.8,41.5,47.0,25.2,26.1,34.1,38.8,26.000000,27.000000,24.000000
2019-01-15--09:21:24,27.4,27.5,36.0,50.5,69.0,40.1,40.8,41.5,47.0,25.2,26.1,34.1,38.8,26.000000,27.000000,24.000000
2019-01-15--09:25:00,27.4,27.5,36.0,50.5,69.0,40.1,40.8,41.5,47.0,25.2,26.1,34.1,38.8,26.000000,27.000000,24.000000
2019-01-15--09:28:36,27.4,27.5,36.0,50.5,69.0,40.1,40.8,41.5,47.0,25.2,26.1,34.1,38.8,26.000000,27.000000,24.000000
2019-01-15--09:32:12,27.4,27.5,36.0,50.5,69.0,40.1,40.8,41.5,47.0,25.4,26.3,34.1,38.8,26.000000,27.000000,24.000000
2019-01-15--09:35:48,27.4,27.5,36.0,50.5,69.0,40.1,40.8,41.5,47.0,25.4,26.3,34.1,38.8,26.000000,27.000000,24.000000
2019-01-15--09:39:24,27.4,27.5,36.0,50.5,69.0,40.1,40.8,41.5,47.0,25.4,26.3,34.1,38.8,26.000000,27.000000,24.000000
2019-01-15--09:43:00,27.4,27.5,36.0,50.5,69.0,40.1,40.8,41.5,47.0,25.4,26.3,34.1,38.8,26.000000,27.000000,24.000000
2019-01-15--09:46:36,27.4,27.5,36.0,50.5,69.1,40.1,40.8,41.5,47.0,25.4,26.3,34.1,38.8,26.000000,27.000000,24.000000
2019-01-15--09:50:12,27.4,27.5,36.0,50.5,69.1,40.1,40.8,41.5,47.0,25.4,26.3,34.1,38.8,26.000000,27.000000,24.000000
2019-01-15--09:53:48,27.4,27.5,36.0,50.5,69.1,40.1,40.8,41.5,47.0,25.4,26.3,34.1,38.8,26.000000,27.000000,24.000000
2019-01-15--09:57:24,27.4,27.5,36.0,50.5,69.1,40.1,40.8,41.5,47.0,25.4,26.3,34.1,38.8,26.000000,27.000000,24.000000
2019-01-15--10:01:00,27.4,27.5,36.1,50.6,69.1,40.1,40.8,41.5,47.0,25.3,26.2,34.2,38.8,26.000000,27.000000,24.000000
2019-01-15--10:04:36,27.4,27.5,36.1,50.6,69.1,40.1,40.8,41.5,47.0,25.3,26.2,34.2,38.8,26.000000,27.000000,24.000000
2019-01-15--10:08:12,27.4,27.5,36.1,50.6,69.1,40.1,40.8,41.5,47.0,25.3,26.2,34.2,38.8,26.000000,27.000000,24.000000
2019-01-15--10:11:48,27.4,27.5,36.1,50.6,69.1,40.1,40.8,41.5,47.0,25.3,26.2,34.2,38.8,26.000000,27.000000,24.000000
2019-01-15--10:15:24,27.4,27.5,36.1,50.6,69.1,40.1,40.8,41.5,47.0,25.3,26.2,34.2,38.8,26.000000,27.000000,24.000000
2019-01-15--10:19:00,27.4,27.4,36.1,50.6,69.2,40.1,40.8,41.5,47.0,25.2,26.1,34.2,38.9,26.000000,27.000000,24.000000
2019-01-15--10:22:36,27.4,27.4,36.1,50.6,69.2,40.1,40.8,41.5,47.0,25.2,26.1,34.2,38.9,26.000000,27.000000,24.000000
2019-01-15--10:26:12,27.4,27.4,36.1,50.6,69.2,40.1,40.8,41.5,47.0,25.2,26.1,34.2,38.9,26.000000,27.000000,24.000000
2019-01-15--10:29:48,27.4,27.4,36.1,50.6,69.2,40.1,40.8,41.5,47.0,25.2,26.1,34.2,38.9,26.000000,27.000000,24.000000
2019-01-15--10:33:24,27.4,27.4,36.2,50.7,69.2,40.1,40.8,41.4,47.0,25.2,26.2,34.2,38.9,26.000000,27.000000,24.000000
2019-01-15--10:37:00,27.4,27.4,36.2,50.7,69.2,40.1,40.8,41.4,47.0,25.2,26.2,34.2,38.9,26.000000,27.000000,24.000000
2019-01-15--10:40:36,27.4,27.4,36.2,50.7,69.2,40.1,40.8,41.4,47.0,25.2,26.2,34.2,38.9,26.000000,27.000000,24.000000
2019-01-15--10:44:12,27.4,27.4,36.2,50.7,69.2,40.1,40.8,41.4,47.0,25.2,26.2,34.2,38.9,26.000000,27.000000,24.000000
2019-01-15--10:47:48,27.4,27.4,36.2,50.8,69.3,40.1,40.8,41.4,47.0,25.4,26.3,34.2,38.9,26.000000,27.000000,24.000000
2019-01-15--10:51:24,27.4,27.4,36.2,50.8,69.3,40.1,40.8,41.4,47.0,25.4,26.3,34.2,38.9,26.000000,27.000000,24.000000
2019-01-15--10:55:00,27.4,27.4,36.2,50.8,69.3,40.1,40.8,41.4,47.0,25.4,26.3,34.2,38.9,26.000000,27.000000,24.000000
2019-01-15--10:58:36,27.4,27.4,36.2,50.8,69.3,40.1,40.8,41.4,47.0,25.4,26.3,34.2,38.9,26.000000,27.000000,24.000000
2019-01-15--11:02:12,27.4,27.4,36.3,50.9,69.3,40.2,40.8,41.4,47.0,25.8,26.8,34.2,39.0,26.000000,27.000000,23.000000
2019-01-15--11:05:48,27.4,27.4,36.3,50.9,69.3,40.2,40.8,41.4,47.0,25.8,26.8,34.2,39.0,26.000000,27.000000,23.000000
2019-01-15--11:09:24,27.4,27.4,36.3,50.9,69.3,40.2,40.8,41.4,47.0,25.8,26.8,34.2,39.0,26.000000,27.000000,23.000000
2019-01-15--11:13:00,27.4,27.4,36.3,50.9,69.3,40.2,40.8,41.4,47.0,25.8,26.8,34.2,39.0,26.000000,27.000000,23.000000
