,4345_POG_26.26,4353_POG_27.27,4361_POG_28.28,4369_POG_29.29
2019-01-30 19:04:48,1.09,1.16,0.87,0.98
2019-01-30 19:12:00,1.09,1.16,0.87,0.98
2019-01-30 19:19:12,1.3,1.17,0.92,0.82
2019-01-30 19:26:24,1.3,1.17,0.92,0.82
2019-01-30 19:33:36,1.53,1.3,1.07,1.03
2019-01-30 19:40:48,1.53,1.3,1.07,1.03
2019-01-30 19:48:00,1.4,1.27,0.92,0.98
2019-01-30 19:55:12,1.4,1.27,0.92,0.98
2019-01-30 20:02:24,1.42,1.28,0.87,0.99
2019-01-30 20:09:36,1.42,1.28,0.87,0.99
2019-01-30 20:16:48,1.33,1.17,0.8,0.8
2019-01-30 20:24:00,1.33,1.17,0.8,0.8
2019-01-30 20:31:12,1.52,1.25,1.01,1.04
2019-01-30 20:38:24,1.52,1.25,1.01,1.04
2019-01-30 20:45:36,1.52,1.25,1.01,1.04
2019-01-30 20:52:48,1.35,1.22,1.0,0.98
2019-01-30 21:00:00,1.35,1.22,1.0,0.98
2019-01-30 21:07:12,1.18,1.07,0.87,0.88
2019-01-30 21:14:24,1.18,1.07,0.87,0.88
2019-01-30 21:21:36,1.26,1.1,0.75,0.74
2019-01-30 21:28:48,1.26,1.1,0.75,0.74
2019-01-30 21:36:00,1.22,1.18,0.67,0.58
2019-01-30 21:43:12,1.22,1.18,0.67,0.58
2019-01-30 21:50:24,1.21,1.07,0.81,0.98
2019-01-30 21:57:36,1.21,1.07,0.81,0.98
2019-01-30 22:04:48,0.99,0.92,0.62,0.69
2019-01-30 22:12:00,0.99,0.92,0.62,0.69
2019-01-30 22:19:12,1.05,1.0,0.76,0.72
2019-01-30 22:26:24,1.05,1.0,0.76,0.72
2019-01-30 22:33:36,1.15,1.11,0.77,0.79
2019-01-30 22:40:48,1.15,1.11,0.77,0.79
2019-01-30 22:48:00,0.96,1.01,0.74,0.75
2019-01-30 22:55:12,0.96,1.01,0.74,0.75
2019-01-30 23:02:24,1.02,0.98,0.8,0.81
2019-01-30 23:09:36,1.02,0.98,0.8,0.81
2019-01-30 23:16:48,1.15,1.07,0.73,0.75
2019-01-30 23:24:00,1.15,1.07,0.73,0.75
2019-01-30 23:31:12,0.97,1.01,0.63,0.74
2019-01-30 23:38:24,0.97,1.01,0.63,0.74
2019-01-30 23:45:36,1.27,1.18,0.9,0.8
2019-01-30 23:52:48,1.27,1.18,0.9,0.8
2019-01-31 00:00:00,1.27,1.18,0.9,0.8
2019-01-31 00:07:12,,,,
